current_mA,ch1_V,ch3_V
72.01,0.17421,-0.00131
72.02,0.17429,-0.00129
72.03,0.17458,-0.00128
72.04,0.17390,-0.00129
72.05,0.17442,-0.00130
72.06,0.17396,-0.00130
72.07,0.17438,-0.00130
72.08,0.17451,-0.00130
72.09,0.17466,-0.00128
72.10,0.17495,-0.00129
72.11,0.17488,-0.00127
72.12,0.17481,-0.00128
72.13,0.17538,-0.00127
72.14,0.17544,-0.00126
72.15,0.17462,-0.00125
72.16,0.17447,-0.00124
72.17,0.17464,-0.00126
72.18,0.17377,-0.00125
72.19,0.17400,-0.00124
72.20,0.17433,-0.00124
72.21,0.17480,-0.00124
72.22,0.17458,-0.00126
72.23,0.17442,-0.00126
72.24,0.17440,-0.00125
72.25,0.17447,-0.00123
72.26,0.17480,-0.00124
72.27,0.17498,-0.00124
72.28,0.17476,-0.00122
72.29,0.17467,-0.00121
72.30,0.17471,-0.00123
72.31,0.17377,-0.00123
72.32,0.17442,-0.00121
72.33,0.17466,-0.00121
72.34,0.17457,-0.00120
72.35,0.17491,-0.00120
72.36,0.17462,-0.00123
72.37,0.17499,-0.00118
72.38,0.17530,-0.00118
72.39,0.17440,-0.00135
72.40,0.17426,-0.00108
72.41,0.17526,-0.00084
72.42,0.17487,-0.00056
72.43,0.17458,-0.00127
72.44,0.17451,-0.00147
72.45,0.17386,-0.00139
72.46,0.17346,-0.00088
72.47,0.17369,-0.00053
72.48,0.17423,-0.00133
72.49,0.17404,-0.00137
72.50,0.17399,-0.00098
72.51,0.17279,0.00001
72.52,0.17340,-0.00200
72.53,0.17381,-0.00261
72.54,0.17528,-0.00094
72.55,0.17383,0.00167
72.56,0.17320,-0.00309
72.57,0.17337,0.00090
72.58,0.17525,-0.00066
72.59,0.17676,-0.00007
72.60,0.17774,0.00203
72.61,0.17746,0.00962
72.62,0.17214,0.01506
72.63,0.16395,-0.02854
72.64,0.15819,-0.01299
72.65,0.16172,-0.00548
72.66,0.16614,-0.00337
72.67,0.17011,-0.00261
72.68,0.17121,-0.00220
72.69,0.17212,-0.00202
72.70,0.17303,-0.00187
72.71,0.17444,-0.00171
72.72,0.17404,-0.00166
72.73,0.17504,-0.00159
72.74,0.17572,-0.00157
72.75,0.17382,-0.00155
72.76,0.17586,-0.00155
72.77,0.17556,-0.00152
72.78,0.17574,-0.00154
72.79,0.17576,-0.00152
72.80,0.17596,-0.00148
72.81,0.17536,-0.00147
72.82,0.17587,-0.00147
72.83,0.17565,-0.00145
72.84,0.17574,-0.00144
72.85,0.17608,-0.00143
72.86,0.17625,-0.00142
72.87,0.17618,-0.00142
72.88,0.17634,-0.00143
72.89,0.17662,-0.00140
72.90,0.17673,-0.00141
72.91,0.17611,-0.00140
72.92,0.17615,-0.00140
72.93,0.17576,-0.00140
72.94,0.17678,-0.00142
72.95,0.17696,-0.00140
72.96,0.17698,-0.00139
72.97,0.17678,-0.00141
72.98,0.17648,-0.00141
72.99,0.17762,-0.00139
73.00,0.17691,-0.00140
73.01,0.17628,-0.00140
73.02,0.17692,-0.00140
73.03,0.17662,-0.00141
73.04,0.17639,-0.00141
73.05,0.17756,-0.00140
73.06,0.17680,-0.00140
73.07,0.17666,-0.00142
73.08,0.17738,-0.00140
73.09,0.17762,-0.00141
73.10,0.17760,-0.00142
73.11,0.17753,-0.00141
73.12,0.17719,-0.00140
73.13,0.17734,-0.00139
73.14,0.17723,-0.00139
73.15,0.17665,-0.00140
73.16,0.17737,-0.00140
73.17,0.17677,-0.00139
73.18,0.17773,-0.00136
73.19,0.17757,-0.00137
73.20,0.17693,-0.00137
73.21,0.17642,-0.00137
73.22,0.17714,-0.00138
73.23,0.17751,-0.00138
73.24,0.17781,-0.00137
73.25,0.17775,-0.00138
73.26,0.17758,-0.00138
73.27,0.17819,-0.00140
73.28,0.17785,-0.00140
73.29,0.17818,-0.00141
73.30,0.17708,-0.00139
73.31,0.17746,-0.00139
73.32,0.17786,-0.00138
73.33,0.17783,-0.00139
73.34,0.17765,-0.00139
73.35,0.17781,-0.00138
73.36,0.17722,-0.00140
73.37,0.17797,-0.00139
