current_mA,ch1_V,ch3_V
72.01,0.17383,-0.00130
72.02,0.17375,-0.00129
72.03,0.17347,-0.00128
72.04,0.17394,-0.00128
72.05,0.17366,-0.00127
72.06,0.17358,-0.00125
72.07,0.17348,-0.00127
72.08,0.17354,-0.00128
72.09,0.17340,-0.00126
72.10,0.17385,-0.00126
72.11,0.17437,-0.00126
72.12,0.17390,-0.00128
72.13,0.17410,-0.00126
72.14,0.17424,-0.00127
72.15,0.17392,-0.00127
72.16,0.17429,-0.00126
72.17,0.17407,-0.00124
72.18,0.17323,-0.00125
72.19,0.17284,-0.00125
72.20,0.17387,-0.00124
72.21,0.17357,-0.00125
72.22,0.17314,-0.00126
72.23,0.17362,-0.00125
72.24,0.17392,-0.00125
72.25,0.17368,-0.00124
72.26,0.17343,-0.00123
72.27,0.17399,-0.00124
72.28,0.17323,-0.00124
72.29,0.17407,-0.00122
72.30,0.17394,-0.00124
72.31,0.17343,-0.00122
72.32,0.17350,-0.00119
72.33,0.17333,-0.00121
72.34,0.17374,-0.00120
72.35,0.17355,-0.00118
72.36,0.17363,-0.00120
72.37,0.17407,-0.00118
72.38,0.17347,-0.00116
72.39,0.17358,-0.00116
72.40,0.17344,-0.00100
72.41,0.17418,-0.00105
72.42,0.17436,-0.00097
72.43,0.17484,-0.00054
72.44,0.17401,-0.00132
72.45,0.17350,-0.00154
72.46,0.17308,-0.00113
72.47,0.17272,-0.00084
72.48,0.17280,-0.00046
72.49,0.17234,-0.00123
72.50,0.17255,-0.00051
72.51,0.17184,-0.00476
72.52,0.17200,0.00024
72.53,0.17196,-0.00065
72.54,0.17319,-0.00117
72.55,0.17445,-0.00079
72.56,0.17340,0.00043
72.57,0.17251,-0.00199
72.58,0.17234,-0.00231
72.59,0.17448,-0.00035
72.60,0.17615,0.00082
72.61,0.17595,0.00407
72.62,0.17125,0.02765
72.63,0.16671,-0.02759
72.64,0.15660,-0.02004
72.65,0.15834,-0.00736
72.66,0.16763,-0.00257
72.67,0.16958,-0.00249
72.68,0.17056,-0.00214
72.69,0.17178,-0.00205
72.70,0.17272,-0.00180
72.71,0.17304,-0.00172
72.72,0.17358,-0.00168
72.73,0.17409,-0.00163
72.74,0.17394,-0.00160
72.75,0.17460,-0.00157
72.76,0.17490,-0.00155
72.77,0.17501,-0.00153
72.78,0.17506,-0.00151
72.79,0.17477,-0.00150
72.80,0.17522,-0.00148
72.81,0.17512,-0.00146
72.82,0.17541,-0.00146
72.83,0.17499,-0.00147
72.84,0.17539,-0.00147
72.85,0.17523,-0.00145
72.86,0.17496,-0.00143
72.87,0.17556,-0.00145
72.88,0.17566,-0.00144
72.89,0.17561,-0.00145
72.90,0.17556,-0.00143
72.91,0.17581,-0.00145
72.92,0.17584,-0.00144
72.93,0.17556,-0.00142
72.94,0.17545,-0.00141
72.95,0.17602,-0.00142
72.96,0.17604,-0.00142
72.97,0.17569,-0.00142
72.98,0.17635,-0.00141
72.99,0.17597,-0.00142
73.00,0.17532,-0.00141
73.01,0.17603,-0.00140
73.02,0.17626,-0.00140
73.03,0.17604,-0.00140
73.04,0.17601,-0.00142
73.05,0.17638,-0.00140
73.06,0.17599,-0.00140
73.07,0.17577,-0.00139
73.08,0.17611,-0.00139
73.09,0.17583,-0.00140
73.10,0.17554,-0.00140
73.11,0.17657,-0.00139
73.12,0.17640,-0.00141
73.13,0.17635,-0.00140
73.14,0.17597,-0.00141
73.15,0.17646,-0.00140
73.16,0.17557,-0.00140
73.17,0.17640,-0.00138
73.18,0.17603,-0.00138
73.19,0.17631,-0.00138
73.20,0.17674,-0.00137
73.21,0.17645,-0.00135
73.22,0.17678,-0.00135
73.23,0.17706,-0.00138
73.24,0.17661,-0.00138
73.25,0.17714,-0.00137
73.26,0.17695,-0.00138
73.27,0.17717,-0.00138
73.28,0.17682,-0.00139
73.29,0.17658,-0.00137
73.30,0.17660,-0.00137
73.31,0.17683,-0.00137
73.32,0.17652,-0.00138
73.33,0.17694,-0.00138
73.34,0.17666,-0.00136
73.35,0.17713,-0.00136
73.36,0.17639,-0.00137
73.37,0.17726,-0.00138
73.38,0.17727,-0.00138
73.39,0.17787,-0.00138
73.40,0.17745,-0.00137
73.41,0.17716,-0.00139
73.42,0.17708,-0.00139
73.43,0.17722,-0.00137
73.44,0.17696,-0.00139
73.45,0.17776,-0.00138
73.46,0.17701,-0.00138
73.47,0.17680,-0.00137
73.48,0.17743,-0.00136
