current_mA,ch1_V,ch3_V
72.01,0.17413,-0.00127
72.02,0.17487,-0.00128
72.03,0.17464,-0.00127
72.04,0.17530,-0.00127
72.05,0.17487,-0.00127
72.06,0.17506,-0.00126
72.07,0.17566,-0.00127
72.08,0.17468,-0.00127
72.09,0.17565,-0.00127
72.10,0.17491,-0.00127
72.11,0.17510,-0.00127
72.12,0.17492,-0.00128
72.13,0.17580,-0.00128
72.14,0.17543,-0.00128
72.15,0.17475,-0.00128
72.16,0.17559,-0.00126
72.17,0.17494,-0.00128
72.18,0.17453,-0.00127
72.19,0.17422,-0.00129
72.20,0.17446,-0.00129
72.21,0.17494,-0.00127
72.22,0.17465,-0.00126
72.23,0.17492,-0.00125
72.24,0.17549,-0.00124
72.25,0.17488,-0.00122
72.26,0.17548,-0.00121
72.27,0.17529,-0.00122
72.28,0.17526,-0.00120
72.29,0.17481,-0.00119
72.30,0.17432,-0.00119
72.31,0.17424,-0.00119
72.32,0.17455,-0.00116
72.33,0.17506,-0.00119
72.34,0.17525,-0.00120
72.35,0.17515,-0.00120
72.36,0.17482,-0.00121
72.37,0.17554,-0.00120
72.38,0.17493,-0.00118
72.39,0.17561,-0.00129
72.40,0.17500,-0.00110
72.41,0.17489,-0.00096
72.42,0.17517,-0.00058
72.43,0.17510,-0.00069
72.44,0.17531,-0.00128
72.45,0.17455,-0.00156
72.46,0.17330,-0.00108
72.47,0.17359,-0.00068
72.48,0.17427,-0.00076
72.49,0.17397,-0.00133
72.50,0.17412,-0.00103
72.51,0.17378,0.00077
72.52,0.17279,-0.00439
72.53,0.17404,-0.00252
72.54,0.17540,-0.00121
72.55,0.17488,0.00139
72.56,0.17430,0.00154
72.57,0.17453,0.00015
72.58,0.17611,-0.00062
72.59,0.17748,0.00054
72.60,0.17789,0.00122
72.61,0.17794,0.01250
72.62,0.17025,0.01087
72.63,0.16209,-0.02795
72.64,0.15813,-0.01164
72.65,0.16212,-0.00611
72.66,0.16724,-0.00339
72.67,0.16884,-0.00261
72.68,0.17175,-0.00229
72.69,0.17360,-0.00196
72.70,0.17421,-0.00173
72.71,0.17536,-0.00168
72.72,0.17577,-0.00164
72.73,0.17503,-0.00173
72.74,0.17570,-0.00158
72.75,0.17595,-0.00156
72.76,0.17539,-0.00153
72.77,0.17641,-0.00150
72.78,0.17609,-0.00148
72.79,0.17549,-0.00148
72.80,0.17618,-0.00147
72.81,0.17623,-0.00147
72.82,0.17652,-0.00146
72.83,0.17585,-0.00145
72.84,0.17656,-0.00145
72.85,0.17658,-0.00144
72.86,0.17648,-0.00145
72.87,0.17698,-0.00145
72.88,0.17702,-0.00144
72.89,0.17679,-0.00143
72.90,0.17699,-0.00143
72.91,0.17700,-0.00143
72.92,0.17615,-0.00143
72.93,0.17704,-0.00141
72.94,0.17700,-0.00143
72.95,0.17741,-0.00144
72.96,0.17760,-0.00144
72.97,0.17709,-0.00142
72.98,0.17658,-0.00142
72.99,0.17648,-0.00142
73.00,0.17703,-0.00140
73.01,0.17696,-0.00141
73.02,0.17700,-0.00139
73.03,0.17750,-0.00140
73.04,0.17741,-0.00140
73.05,0.17752,-0.00139
73.06,0.17708,-0.00140
73.07,0.17646,-0.00138
