current_mA,ch1_V,ch3_V
72.01,0.17429,-0.00130
72.02,0.17481,-0.00129
72.03,0.17451,-0.00130
72.04,0.17461,-0.00130
72.05,0.17401,-0.00131
72.06,0.17423,-0.00131
72.07,0.17443,-0.00132
72.08,0.17456,-0.00132
72.09,0.17433,-0.00131
72.10,0.17495,-0.00129
72.11,0.17453,-0.00131
72.12,0.17494,-0.00130
72.13,0.17521,-0.00129
72.14,0.17507,-0.00129
72.15,0.17538,-0.00128
72.16,0.17525,-0.00128
72.17,0.17458,-0.00127
72.18,0.17384,-0.00127
72.19,0.17355,-0.00126
72.20,0.17354,-0.00126
72.21,0.17394,-0.00128
72.22,0.17431,-0.00128
72.23,0.17463,-0.00127
72.24,0.17465,-0.00125
72.25,0.17519,-0.00126
72.26,0.17459,-0.00124
72.27,0.17440,-0.00125
72.28,0.17409,-0.00125
72.29,0.17474,-0.00124
72.30,0.17430,-0.00122
72.31,0.17384,-0.00122
72.32,0.17456,-0.00120
72.33,0.17444,-0.00121
72.34,0.17477,-0.00121
72.35,0.17461,-0.00122
72.36,0.17458,-0.00122
72.37,0.17502,-0.00120
72.38,0.17521,-0.00117
72.39,0.17480,-0.00113
72.40,0.17473,-0.00089
72.41,0.17446,-0.00107
72.42,0.17450,-0.00084
72.43,0.17480,-0.00087
72.44,0.17468,-0.00143
72.45,0.17422,-0.00154
72.46,0.17321,-0.00097
72.47,0.17277,-0.00049
72.48,0.17313,-0.00134
72.49,0.17374,-0.00104
72.50,0.17371,-0.00079
72.51,0.17280,0.00037
72.52,0.17341,0.00118
72.53,0.17365,-0.00208
72.54,0.17476,-0.00102
72.55,0.17521,-0.00059
72.56,0.17400,0.00167
72.57,0.17421,0.00049
72.58,0.17448,-0.00109
72.59,0.17644,-0.00012
72.60,0.17733,0.00179
72.61,0.17728,0.00981
72.62,0.16977,0.01283
72.63,0.16076,-0.02788
72.64,0.16097,-0.00780
72.65,0.16522,-0.00329
72.66,0.16879,-0.00309
72.67,0.16949,-0.00263
72.68,0.17046,-0.00217
72.69,0.17277,-0.00199
72.70,0.17445,-0.00187
72.71,0.17429,-0.00174
72.72,0.17482,-0.00168
72.73,0.17473,-0.00165
72.74,0.17491,-0.00160
72.75,0.17513,-0.00156
72.76,0.17554,-0.00156
72.77,0.17619,-0.00154
72.78,0.17598,-0.00154
72.79,0.17588,-0.00152
72.80,0.17528,-0.00151
72.81,0.17569,-0.00150
72.82,0.17594,-0.00148
72.83,0.17500,-0.00151
72.84,0.17587,-0.00148
72.85,0.17590,-0.00148
72.86,0.17619,-0.00147
72.87,0.17619,-0.00145
72.88,0.17539,-0.00146
72.89,0.17650,-0.00146
72.90,0.17645,-0.00147
72.91,0.17689,-0.00145
72.92,0.17645,-0.00145
72.93,0.17681,-0.00144
72.94,0.17685,-0.00144
72.95,0.17620,-0.00143
72.96,0.17634,-0.00142
72.97,0.17705,-0.00142
72.98,0.17616,-0.00142
72.99,0.17665,-0.00143
73.00,0.17752,-0.00143
73.01,0.17694,-0.00142
73.02,0.17706,-0.00142
73.03,0.17671,-0.00143
73.04,0.17629,-0.00143
73.05,0.17654,-0.00142
73.06,0.17707,-0.00142
73.07,0.17696,-0.00142
73.08,0.17687,-0.00140
73.09,0.17719,-0.00141
73.10,0.17730,-0.00140
73.11,0.17700,-0.00141
73.12,0.17775,-0.00140
73.13,0.17699,-0.00140
73.14,0.17743,-0.00141
73.15,0.17770,-0.00139
73.16,0.17652,-0.00138
73.17,0.17669,-0.00138
73.18,0.17750,-0.00140
73.19,0.17770,-0.00138
73.20,0.17779,-0.00137
