current_mA,ch1_V,ch3_V
72.01,0.17420,-0.00127
72.02,0.17440,-0.00128
72.03,0.17442,-0.00128
72.04,0.17444,-0.00129
72.05,0.17444,-0.00129
72.06,0.17434,-0.00129
72.07,0.17447,-0.00126
72.08,0.17526,-0.00129
72.09,0.17518,-0.00128
72.10,0.17408,-0.00128
72.11,0.17484,-0.00129
72.12,0.17522,-0.00128
72.13,0.17535,-0.00128
72.14,0.17526,-0.00130
72.15,0.17483,-0.00128
72.16,0.17494,-0.00128
72.17,0.17343,-0.00129
72.18,0.17454,-0.00127
72.19,0.17431,-0.00126
72.20,0.17406,-0.00126
72.21,0.17453,-0.00127
72.22,0.17495,-0.00125
72.23,0.17428,-0.00124
72.24,0.17405,-0.00125
72.25,0.17468,-0.00125
72.26,0.17466,-0.00126
72.27,0.17363,-0.00126
72.28,0.17423,-0.00125
72.29,0.17458,-0.00124
72.30,0.17483,-0.00122
72.31,0.17362,-0.00124
72.32,0.17332,-0.00121
72.33,0.17418,-0.00124
72.34,0.17398,-0.00120
72.35,0.17378,-0.00121
72.36,0.17424,-0.00124
72.37,0.17443,-0.00121
72.38,0.17545,-0.00118
72.39,0.17464,-0.00118
72.40,0.17471,-0.00090
72.41,0.17441,-0.00112
72.42,0.17526,-0.00091
72.43,0.17474,-0.00058
72.44,0.17472,-0.00127
72.45,0.17426,-0.00157
72.46,0.17364,-0.00103
72.47,0.17366,-0.00061
72.48,0.17391,-0.00134
72.49,0.17335,-0.00128
72.50,0.17393,-0.00056
72.51,0.17330,0.00091
72.52,0.17234,-0.00359
72.53,0.17318,-0.00236
72.54,0.17526,-0.00114
72.55,0.17499,-0.00076
72.56,0.17452,0.00084
72.57,0.17358,0.00156
72.58,0.17454,-0.00130
72.59,0.17605,-0.00020
72.60,0.17726,0.00147
72.61,0.17729,0.00961
72.62,0.17027,0.01755
72.63,0.16373,-0.02855
72.64,0.15721,-0.01177
72.65,0.16246,-0.00555
72.66,0.16652,-0.00357
72.67,0.17140,-0.00217
72.68,0.17259,-0.00212
72.69,0.17340,-0.00192
72.70,0.17349,-0.00182
72.71,0.17470,-0.00172
72.72,0.17431,-0.00167
72.73,0.17498,-0.00161
72.74,0.17490,-0.00159
72.75,0.17550,-0.00158
72.76,0.17607,-0.00155
72.77,0.17607,-0.00153
72.78,0.17635,-0.00153
72.79,0.17672,-0.00151
72.80,0.17607,-0.00149
72.81,0.17592,-0.00148
72.82,0.17623,-0.00150
72.83,0.17606,-0.00147
72.84,0.17630,-0.00146
72.85,0.17649,-0.00146
72.86,0.17651,-0.00146
72.87,0.17680,-0.00144
72.88,0.17555,-0.00145
72.89,0.17647,-0.00144
72.90,0.17630,-0.00144
72.91,0.17626,-0.00142
72.92,0.17660,-0.00143
72.93,0.17627,-0.00142
72.94,0.17618,-0.00142
72.95,0.17700,-0.00141
72.96,0.17697,-0.00140
72.97,0.17733,-0.00141
72.98,0.17735,-0.00142
72.99,0.17631,-0.00143
73.00,0.17637,-0.00142
73.01,0.17620,-0.00141
73.02,0.17735,-0.00141
73.03,0.17710,-0.00141
73.04,0.17627,-0.00140
73.05,0.17683,-0.00141
73.06,0.17701,-0.00141
73.07,0.17627,-0.00139
73.08,0.17778,-0.00140
73.09,0.17755,-0.00140
73.10,0.17750,-0.00142
73.11,0.17726,-0.00141
73.12,0.17686,-0.00140
73.13,0.17765,-0.00139
73.14,0.17691,-0.00141
73.15,0.17751,-0.00141
73.16,0.17779,-0.00141
73.17,0.17703,-0.00139
73.18,0.17729,-0.00140
73.19,0.17712,-0.00138
73.20,0.17718,-0.00139
73.21,0.17768,-0.00139
73.22,0.17656,-0.00138
73.23,0.17757,-0.00139
73.24,0.17808,-0.00137
73.25,0.17760,-0.00137
73.26,0.17736,-0.00137
73.27,0.17741,-0.00137
73.28,0.17791,-0.00137
73.29,0.17770,-0.00137
73.30,0.17784,-0.00137
73.31,0.17737,-0.00137
73.32,0.17772,-0.00137
73.33,0.17799,-0.00136
73.34,0.17766,-0.00136
73.35,0.17791,-0.00136
73.36,0.17791,-0.00135
73.37,0.17742,-0.00135
73.38,0.17775,-0.00135
73.39,0.17640,-0.00136
73.40,0.17716,-0.00137
73.41,0.17799,-0.00136
73.42,0.17746,-0.00136
73.43,0.17841,-0.00135
73.44,0.17787,-0.00136
73.45,0.17849,-0.00135
73.46,0.17742,-0.00136
73.47,0.17788,-0.00136
73.48,0.17849,-0.00138
73.49,0.17830,-0.00137
73.50,0.17832,-0.00138
73.51,0.17850,-0.00137
73.52,0.17837,-0.00137
73.53,0.17805,-0.00137
73.54,0.17871,-0.00137
73.55,0.17842,-0.00136
73.56,0.17788,-0.00136
73.57,0.17851,-0.00137
73.58,0.17845,-0.00135
73.59,0.17794,-0.00136
73.60,0.17830,-0.00134
73.61,0.17862,-0.00135
73.62,0.17860,-0.00135
73.63,0.17897,-0.00135
73.64,0.17880,-0.00136
73.65,0.17816,-0.00135
73.66,0.17855,-0.00134
73.67,0.17898,-0.00134
73.68,0.17907,-0.00135
73.69,0.17907,-0.00134
73.70,0.17882,-0.00136
73.71,0.17770,-0.00135
73.72,0.17919,-0.00133
73.73,0.17906,-0.00134
73.74,0.17863,-0.00136
73.75,0.17894,-0.00134
73.76,0.17918,-0.00133
73.77,0.17895,-0.00134
73.78,0.17905,-0.00134
73.79,0.17928,-0.00135
73.80,0.17912,-0.00134
73.81,0.17951,-0.00136
73.82,0.17918,-0.00134
73.83,0.17958,-0.00135
73.84,0.17943,-0.00136
73.85,0.17909,-0.00135
73.86,0.17876,-0.00134
73.87,0.17922,-0.00134
73.88,0.17894,-0.00135
73.89,0.17951,-0.00135
73.90,0.17950,-0.00134
73.91,0.17980,-0.00134
73.92,0.17950,-0.00133
73.93,0.18000,-0.00134
73.94,0.17939,-0.00134
73.95,0.18002,-0.00134
73.96,0.17982,-0.00132
73.97,0.17959,-0.00136
73.98,0.18024,-0.00135
73.99,0.17946,-0.00135
74.00,0.17966,-0.00135
