current_mA,ch1_V,ch3_V
72.01,0.17509,-0.00128
72.02,0.17532,-0.00128
72.03,0.17454,-0.00128
72.04,0.17483,-0.00129
72.05,0.17484,-0.00127
72.06,0.17495,-0.00128
72.07,0.17478,-0.00128
72.08,0.17531,-0.00128
72.09,0.17512,-0.00126
72.10,0.17517,-0.00127
72.11,0.17506,-0.00127
72.12,0.17531,-0.00128
72.13,0.17554,-0.00127
72.14,0.17604,-0.00127
72.15,0.17558,-0.00127
72.16,0.17489,-0.00126
72.17,0.17549,-0.00127
72.18,0.17489,-0.00127
72.19,0.17452,-0.00126
72.20,0.17487,-0.00126
72.21,0.17452,-0.00125
72.22,0.17494,-0.00125
72.23,0.17496,-0.00126
72.24,0.17556,-0.00127
72.25,0.17559,-0.00123
72.26,0.17409,-0.00126
72.27,0.17493,-0.00126
72.28,0.17541,-0.00123
72.29,0.17518,-0.00121
72.30,0.17435,-0.00125
72.31,0.17420,-0.00124
72.32,0.17442,-0.00120
72.33,0.17450,-0.00121
72.34,0.17411,-0.00122
72.35,0.17477,-0.00121
72.36,0.17539,-0.00123
72.37,0.17545,-0.00119
72.38,0.17556,-0.00122
72.39,0.17469,-0.00103
72.40,0.17553,-0.00111
72.41,0.17458,-0.00098
72.42,0.17553,-0.00082
72.43,0.17487,-0.00099
72.44,0.17485,-0.00141
72.45,0.17497,-0.00156
72.46,0.17326,-0.00096
72.47,0.17408,-0.00050
72.48,0.17385,-0.00137
72.49,0.17432,-0.00136
72.50,0.17426,-0.00108
72.51,0.17378,0.00067
72.52,0.17309,-0.00579
72.53,0.17362,-0.00050
72.54,0.17457,-0.00154
72.55,0.17571,0.00134
72.56,0.17368,-0.00486
72.57,0.17348,0.00084
72.58,0.17545,-0.00102
72.59,0.17672,0.00017
72.60,0.17784,0.00141
72.61,0.17768,0.00804
72.62,0.17218,-0.01176
72.63,0.16741,-0.02847
72.64,0.15731,-0.01937
72.65,0.16155,-0.00668
72.66,0.16565,-0.00368
72.67,0.16860,-0.00275
72.68,0.17144,-0.00229
72.69,0.17241,-0.00207
72.70,0.17372,-0.00190
72.71,0.17529,-0.00174
72.72,0.17556,-0.00167
72.73,0.17516,-0.00162
72.74,0.17590,-0.00163
72.75,0.17590,-0.00158
72.76,0.17631,-0.00155
72.77,0.17622,-0.00155
72.78,0.17543,-0.00153
72.79,0.17651,-0.00152
72.80,0.17586,-0.00152
72.81,0.17640,-0.00149
72.82,0.17673,-0.00149
72.83,0.17606,-0.00147
72.84,0.17672,-0.00148
72.85,0.17718,-0.00148
72.86,0.17684,-0.00148
72.87,0.17622,-0.00146
72.88,0.17646,-0.00145
72.89,0.17710,-0.00146
72.90,0.17716,-0.00145
72.91,0.17678,-0.00145
72.92,0.17645,-0.00145
72.93,0.17603,-0.00145
72.94,0.17702,-0.00144
72.95,0.17672,-0.00142
72.96,0.17723,-0.00147
72.97,0.17703,-0.00144
72.98,0.17769,-0.00143
72.99,0.17755,-0.00144
73.00,0.17759,-0.00144
73.01,0.17747,-0.00144
73.02,0.17750,-0.00143
73.03,0.17762,-0.00143
73.04,0.17722,-0.00142
73.05,0.17725,-0.00145
73.06,0.17757,-0.00143
73.07,0.17678,-0.00142
73.08,0.17769,-0.00140
73.09,0.17746,-0.00141
73.10,0.17760,-0.00139
73.11,0.17776,-0.00138
73.12,0.17821,-0.00138
73.13,0.17788,-0.00138
73.14,0.17766,-0.00138
73.15,0.17749,-0.00138
73.16,0.17748,-0.00136
73.17,0.17692,-0.00138
73.18,0.17781,-0.00137
73.19,0.17769,-0.00137
73.20,0.17814,-0.00137
73.21,0.17815,-0.00136
73.22,0.17743,-0.00136
73.23,0.17775,-0.00137
73.24,0.17817,-0.00138
73.25,0.17789,-0.00138
73.26,0.17815,-0.00139
73.27,0.17850,-0.00136
73.28,0.17842,-0.00137
73.29,0.17775,-0.00137
73.30,0.17790,-0.00135
73.31,0.17853,-0.00134
73.32,0.17828,-0.00136
73.33,0.17827,-0.00135
73.34,0.17825,-0.00137
73.35,0.17860,-0.00136
73.36,0.17890,-0.00136
73.37,0.17873,-0.00137
73.38,0.17831,-0.00135
73.39,0.17872,-0.00136
73.40,0.17880,-0.00138
73.41,0.17837,-0.00136
73.42,0.17894,-0.00134
73.43,0.17884,-0.00135
73.44,0.17886,-0.00136
73.45,0.17731,-0.00135
73.46,0.17834,-0.00135
73.47,0.17788,-0.00135
73.48,0.17821,-0.00136
73.49,0.17850,-0.00136
73.50,0.17864,-0.00134
73.51,0.17886,-0.00135
73.52,0.17887,-0.00134
73.53,0.17858,-0.00135
73.54,0.17861,-0.00135
73.55,0.17894,-0.00133
73.56,0.17866,-0.00133
73.57,0.17804,-0.00133
73.58,0.17890,-0.00133
73.59,0.17922,-0.00134
73.60,0.17829,-0.00135
73.61,0.17878,-0.00134
73.62,0.17870,-0.00135
73.63,0.17875,-0.00134
73.64,0.17889,-0.00135
73.65,0.17895,-0.00136
73.66,0.17867,-0.00135
73.67,0.17889,-0.00135
73.68,0.17942,-0.00134
73.69,0.17904,-0.00135
73.70,0.17859,-0.00135
73.71,0.17869,-0.00134
73.72,0.17917,-0.00135
73.73,0.17998,-0.00136
73.74,0.17962,-0.00134
73.75,0.17923,-0.00133
73.76,0.17938,-0.00133
73.77,0.17886,-0.00133
73.78,0.17860,-0.00132
73.79,0.17958,-0.00133
73.80,0.17918,-0.00133
73.81,0.17932,-0.00134
73.82,0.17932,-0.00133
73.83,0.17959,-0.00134
73.84,0.17940,-0.00134
73.85,0.18010,-0.00135
73.86,0.17984,-0.00135
73.87,0.18000,-0.00134
73.88,0.17976,-0.00134
73.89,0.17994,-0.00134
73.90,0.17891,-0.00133
