current_mA,ch1_V,ch3_V
72.01,0.17442,-0.00128
72.02,0.17470,-0.00128
72.03,0.17469,-0.00128
72.04,0.17394,-0.00128
72.05,0.17510,-0.00128
72.06,0.17419,-0.00128
72.07,0.17477,-0.00128
72.08,0.17500,-0.00127
72.09,0.17466,-0.00128
72.10,0.17515,-0.00128
72.11,0.17496,-0.00127
72.12,0.17454,-0.00127
72.13,0.17478,-0.00127
72.14,0.17527,-0.00126
72.15,0.17481,-0.00126
72.16,0.17509,-0.00125
72.17,0.17425,-0.00127
72.18,0.17477,-0.00127
72.19,0.17393,-0.00126
72.20,0.17358,-0.00126
72.21,0.17451,-0.00125
72.22,0.17503,-0.00126
72.23,0.17510,-0.00125
72.24,0.17454,-0.00125
72.25,0.17511,-0.00126
72.26,0.17504,-0.00123
72.27,0.17487,-0.00122
72.28,0.17435,-0.00123
72.29,0.17439,-0.00122
72.30,0.17351,-0.00119
72.31,0.17455,-0.00122
72.32,0.17439,-0.00118
72.33,0.17446,-0.00119
72.34,0.17451,-0.00120
72.35,0.17461,-0.00119
72.36,0.17490,-0.00120
72.37,0.17495,-0.00120
72.38,0.17482,-0.00119
72.39,0.17475,-0.00116
72.40,0.17475,-0.00095
72.41,0.17486,-0.00111
72.42,0.17480,-0.00055
72.43,0.17437,-0.00073
72.44,0.17441,-0.00133
72.45,0.17385,-0.00161
72.46,0.17347,-0.00114
72.47,0.17329,-0.00072
72.48,0.17357,-0.00134
72.49,0.17344,-0.00132
72.50,0.17368,-0.00120
72.51,0.17380,-0.00055
72.52,0.17269,-0.00594
72.53,0.17347,-0.00250
72.54,0.17479,-0.00142
72.55,0.17470,-0.00074
72.56,0.17473,0.00120
72.57,0.17373,-0.00182
72.58,0.17616,-0.00005
72.59,0.17725,0.00046
72.60,0.17771,0.00677
72.61,0.17663,0.00821
72.62,0.17161,0.02991
72.63,0.16215,-0.02810
72.64,0.15695,-0.01409
72.65,0.15910,-0.00786
72.66,0.16480,-0.00410
72.67,0.16898,-0.00277
72.68,0.17125,-0.00226
72.69,0.17326,-0.00202
72.70,0.17347,-0.00188
72.71,0.17456,-0.00172
72.72,0.17358,-0.00167
72.73,0.17527,-0.00159
72.74,0.17593,-0.00156
72.75,0.17526,-0.00156
72.76,0.17592,-0.00155
72.77,0.17640,-0.00153
72.78,0.17593,-0.00151
72.79,0.17633,-0.00151
72.80,0.17632,-0.00149
72.81,0.17565,-0.00148
72.82,0.17587,-0.00147
72.83,0.17648,-0.00149
72.84,0.17693,-0.00146
72.85,0.17665,-0.00145
72.86,0.17585,-0.00145
72.87,0.17670,-0.00142
72.88,0.17641,-0.00145
72.89,0.17645,-0.00144
72.90,0.17739,-0.00144
72.91,0.17674,-0.00142
72.92,0.17658,-0.00142
72.93,0.17708,-0.00141
72.94,0.17716,-0.00143
72.95,0.17660,-0.00141
72.96,0.17686,-0.00142
72.97,0.17560,-0.00141
72.98,0.17654,-0.00140
72.99,0.17738,-0.00141
73.00,0.17596,-0.00140
73.01,0.17613,-0.00142
73.02,0.17666,-0.00141
73.03,0.17714,-0.00141
73.04,0.17634,-0.00140
73.05,0.17697,-0.00141
73.06,0.17741,-0.00139
73.07,0.17663,-0.00141
73.08,0.17708,-0.00140
73.09,0.17721,-0.00139
73.10,0.17737,-0.00139
73.11,0.17767,-0.00141
73.12,0.17708,-0.00137
73.13,0.17723,-0.00138
73.14,0.17785,-0.00139
73.15,0.17748,-0.00139
73.16,0.17659,-0.00138
73.17,0.17699,-0.00138
73.18,0.17698,-0.00138
73.19,0.17726,-0.00138
73.20,0.17781,-0.00138
73.21,0.17799,-0.00135
73.22,0.17716,-0.00137
73.23,0.17772,-0.00137
73.24,0.17800,-0.00135
73.25,0.17697,-0.00136
73.26,0.17770,-0.00136
73.27,0.17753,-0.00137
73.28,0.17747,-0.00138
73.29,0.17774,-0.00137
73.30,0.17818,-0.00137
73.31,0.17828,-0.00138
73.32,0.17876,-0.00137
73.33,0.17739,-0.00139
73.34,0.17822,-0.00139
73.35,0.17772,-0.00139
73.36,0.17747,-0.00138
73.37,0.17833,-0.00139
73.38,0.17859,-0.00140
73.39,0.17799,-0.00140
73.40,0.17831,-0.00138
73.41,0.17817,-0.00139
73.42,0.17792,-0.00138
73.43,0.17787,-0.00138
73.44,0.17870,-0.00137
73.45,0.17826,-0.00136
73.46,0.17835,-0.00137
73.47,0.17863,-0.00137
73.48,0.17859,-0.00137
73.49,0.17825,-0.00136
73.50,0.17830,-0.00136
73.51,0.17882,-0.00137
73.52,0.17855,-0.00135
73.53,0.17834,-0.00135
73.54,0.17883,-0.00135
73.55,0.17866,-0.00136
73.56,0.17831,-0.00136
73.57,0.17880,-0.00138
73.58,0.17866,-0.00135
73.59,0.17905,-0.00136
73.60,0.17850,-0.00135
73.61,0.17878,-0.00135
73.62,0.17876,-0.00136
73.63,0.17893,-0.00137
73.64,0.17852,-0.00136
73.65,0.17905,-0.00135
73.66,0.17862,-0.00136
73.67,0.17921,-0.00137
73.68,0.17871,-0.00135
73.69,0.17824,-0.00139
73.70,0.17845,-0.00136
73.71,0.17927,-0.00137
73.72,0.17935,-0.00138
73.73,0.17944,-0.00138
73.74,0.17927,-0.00136
73.75,0.17928,-0.00135
73.76,0.17945,-0.00137
73.77,0.17972,-0.00135
73.78,0.17949,-0.00135
73.79,0.17885,-0.00135
73.80,0.17963,-0.00136
73.81,0.17963,-0.00134
73.82,0.17911,-0.00135
73.83,0.17969,-0.00135
73.84,0.17931,-0.00135
73.85,0.17965,-0.00135
73.86,0.17898,-0.00136
73.87,0.17962,-0.00135
73.88,0.17934,-0.00135
73.89,0.17965,-0.00136
73.90,0.17957,-0.00135
73.91,0.18010,-0.00136
73.92,0.17973,-0.00136
73.93,0.17987,-0.00135
73.94,0.17991,-0.00134
73.95,0.17941,-0.00134
73.96,0.18020,-0.00135
73.97,0.17950,-0.00136
73.98,0.18000,-0.00134
73.99,0.18009,-0.00134
74.00,0.17925,-0.00135
