current_mA,ch1_V,ch3_V
72.01,0.17469,-0.00129
72.02,0.17490,-0.00128
72.03,0.17445,-0.00128
72.04,0.17554,-0.00129
72.05,0.17461,-0.00129
72.06,0.17476,-0.00128
72.07,0.17478,-0.00128
72.08,0.17447,-0.00127
72.09,0.17440,-0.00127
72.10,0.17464,-0.00126
72.11,0.17496,-0.00127
72.12,0.17501,-0.00128
72.13,0.17498,-0.00129
72.14,0.17510,-0.00127
72.15,0.17490,-0.00126
72.16,0.17406,-0.00126
72.17,0.17418,-0.00126
72.18,0.17384,-0.00124
72.19,0.17457,-0.00123
72.20,0.17390,-0.00123
72.21,0.17448,-0.00125
72.22,0.17428,-0.00123
72.23,0.17460,-0.00122
72.24,0.17421,-0.00123
72.25,0.17447,-0.00123
72.26,0.17428,-0.00122
72.27,0.17377,-0.00121
72.28,0.17448,-0.00121
72.29,0.17481,-0.00121
72.30,0.17464,-0.00118
72.31,0.17465,-0.00121
72.32,0.17416,-0.00119
72.33,0.17408,-0.00121
72.34,0.17441,-0.00119
72.35,0.17487,-0.00118
72.36,0.17424,-0.00121
72.37,0.17464,-0.00118
72.38,0.17490,-0.00119
72.39,0.17488,-0.00115
72.40,0.17476,-0.00098
72.41,0.17452,-0.00106
72.42,0.17408,-0.00092
72.43,0.17482,-0.00053
72.44,0.17435,-0.00125
72.45,0.17371,-0.00159
72.46,0.17290,-0.00099
72.47,0.17333,-0.00055
72.48,0.17345,-0.00124
72.49,0.17394,-0.00116
72.50,0.17250,0.00076
72.51,0.17325,-0.00250
72.52,0.17323,-0.00095
72.53,0.17361,-0.00228
72.54,0.17501,-0.00147
72.55,0.17544,-0.00066
72.56,0.17489,0.00078
72.57,0.17407,-0.00506
72.58,0.17462,-0.00119
72.59,0.17642,-0.00021
72.60,0.17752,0.00141
72.61,0.17797,0.00632
72.62,0.17352,0.02956
72.63,0.16480,-0.02791
72.64,0.15717,-0.01936
72.65,0.16160,-0.00610
72.66,0.16573,-0.00351
72.67,0.17079,-0.00230
72.68,0.17283,-0.00201
72.69,0.17383,-0.00198
72.70,0.17427,-0.00188
72.71,0.17383,-0.00173
72.72,0.17434,-0.00168
72.73,0.17492,-0.00166
72.74,0.17552,-0.00163
72.75,0.17511,-0.00159
72.76,0.17576,-0.00158
72.77,0.17531,-0.00155
72.78,0.17580,-0.00155
72.79,0.17602,-0.00152
72.80,0.17662,-0.00152
72.81,0.17577,-0.00150
72.82,0.17634,-0.00150
72.83,0.17670,-0.00149
72.84,0.17617,-0.00149
72.85,0.17604,-0.00146
72.86,0.17643,-0.00147
72.87,0.17621,-0.00146
72.88,0.17604,-0.00147
72.89,0.17654,-0.00145
72.90,0.17634,-0.00147
72.91,0.17684,-0.00145
72.92,0.17641,-0.00145
72.93,0.17724,-0.00145
72.94,0.17624,-0.00144
72.95,0.17701,-0.00145
72.96,0.17693,-0.00143
72.97,0.17668,-0.00144
72.98,0.17643,-0.00143
72.99,0.17653,-0.00143
73.00,0.17646,-0.00142
73.01,0.17668,-0.00141
73.02,0.17705,-0.00141
73.03,0.17735,-0.00141
73.04,0.17734,-0.00141
73.05,0.17705,-0.00142
73.06,0.17744,-0.00143
73.07,0.17764,-0.00143
73.08,0.17679,-0.00142
73.09,0.17711,-0.00141
73.10,0.17708,-0.00142
73.11,0.17744,-0.00141
73.12,0.17777,-0.00142
73.13,0.17752,-0.00142
73.14,0.17805,-0.00141
73.15,0.17723,-0.00140
73.16,0.17724,-0.00140
73.17,0.17727,-0.00140
73.18,0.17774,-0.00139
73.19,0.17785,-0.00139
73.20,0.17804,-0.00139
73.21,0.17776,-0.00139
73.22,0.17788,-0.00136
73.23,0.17712,-0.00137
73.24,0.17741,-0.00135
73.25,0.17844,-0.00137
