current_mA,ch1_V,ch3_V
72.01,0.17526,-0.00128
72.02,0.17541,-0.00129
72.03,0.17490,-0.00129
72.04,0.17505,-0.00129
72.05,0.17424,-0.00128
72.06,0.17439,-0.00127
72.07,0.17517,-0.00126
72.08,0.17541,-0.00126
72.09,0.17496,-0.00128
72.10,0.17529,-0.00127
72.11,0.17493,-0.00128
72.12,0.17511,-0.00128
72.13,0.17604,-0.00126
72.14,0.17546,-0.00124
72.15,0.17510,-0.00126
72.16,0.17537,-0.00126
72.17,0.17545,-0.00128
72.18,0.17502,-0.00126
72.19,0.17434,-0.00126
72.20,0.17465,-0.00127
72.21,0.17478,-0.00126
72.22,0.17479,-0.00125
72.23,0.17511,-0.00126
72.24,0.17525,-0.00126
72.25,0.17503,-0.00126
72.26,0.17479,-0.00125
72.27,0.17514,-0.00124
72.28,0.17513,-0.00123
72.29,0.17484,-0.00121
72.30,0.17465,-0.00123
72.31,0.17521,-0.00121
72.32,0.17460,-0.00121
72.33,0.17470,-0.00121
72.34,0.17475,-0.00121
72.35,0.17505,-0.00121
72.36,0.17550,-0.00122
72.37,0.17482,-0.00120
72.38,0.17541,-0.00117
72.39,0.17461,-0.00115
72.40,0.17511,-0.00099
72.41,0.17512,-0.00110
72.42,0.17493,-0.00084
72.43,0.17547,-0.00054
72.44,0.17466,-0.00128
72.45,0.17375,-0.00118
72.46,0.17431,-0.00102
72.47,0.17382,-0.00049
72.48,0.17363,-0.00133
72.49,0.17411,-0.00129
72.50,0.17424,-0.00122
72.51,0.17410,0.00048
72.52,0.17336,-0.00384
72.53,0.17412,-0.00132
72.54,0.17526,-0.00155
72.55,0.17602,-0.00079
72.56,0.17540,0.00012
72.57,0.17433,-0.00577
72.58,0.17453,-0.00184
72.59,0.17808,0.00148
72.60,0.17785,0.00393
72.61,0.17703,0.02636
72.62,0.17089,0.02234
72.63,0.16246,-0.02827
72.64,0.15797,-0.01689
72.65,0.16098,-0.00573
72.66,0.16615,-0.00325
72.67,0.16975,-0.00267
72.68,0.17165,-0.00219
72.69,0.17265,-0.00200
72.70,0.17335,-0.00182
72.71,0.17475,-0.00169
72.72,0.17543,-0.00165
72.73,0.17555,-0.00160
72.74,0.17539,-0.00157
72.75,0.17591,-0.00155
72.76,0.17610,-0.00152
72.77,0.17591,-0.00150
72.78,0.17579,-0.00150
72.79,0.17644,-0.00150
72.80,0.17674,-0.00149
72.81,0.17644,-0.00149
72.82,0.17587,-0.00149
72.83,0.17657,-0.00147
72.84,0.17688,-0.00147
72.85,0.17653,-0.00148
72.86,0.17668,-0.00148
72.87,0.17704,-0.00146
72.88,0.17703,-0.00146
72.89,0.17684,-0.00147
72.90,0.17719,-0.00145
72.91,0.17653,-0.00145
72.92,0.17708,-0.00145
72.93,0.17663,-0.00145
72.94,0.17658,-0.00143
72.95,0.17726,-0.00143
72.96,0.17729,-0.00142
72.97,0.17760,-0.00142
72.98,0.17727,-0.00141
72.99,0.17753,-0.00141
73.00,0.17817,-0.00141
73.01,0.17738,-0.00142
73.02,0.17720,-0.00142
73.03,0.17732,-0.00142
73.04,0.17702,-0.00141
73.05,0.17668,-0.00142
73.06,0.17680,-0.00141
73.07,0.17791,-0.00141
73.08,0.17766,-0.00141
73.09,0.17733,-0.00142
73.10,0.17789,-0.00141
73.11,0.17745,-0.00142
73.12,0.17744,-0.00141
73.13,0.17803,-0.00140
73.14,0.17775,-0.00141
73.15,0.17679,-0.00139
73.16,0.17799,-0.00140
73.17,0.17785,-0.00141
73.18,0.17660,-0.00140
73.19,0.17782,-0.00139
73.20,0.17787,-0.00140
73.21,0.17763,-0.00138
73.22,0.17785,-0.00139
73.23,0.17763,-0.00138
73.24,0.17834,-0.00137
73.25,0.17790,-0.00138
73.26,0.17826,-0.00137
73.27,0.17825,-0.00138
73.28,0.17849,-0.00137
73.29,0.17835,-0.00137
73.30,0.17808,-0.00136
73.31,0.17832,-0.00137
73.32,0.17806,-0.00137
73.33,0.17854,-0.00136
73.34,0.17870,-0.00136
73.35,0.17814,-0.00135
73.36,0.17849,-0.00138
73.37,0.17855,-0.00137
