current_mA,ch1_V,ch3_V
72.01,0.17536,-0.00129
72.02,0.17505,-0.00129
72.03,0.17453,-0.00129
72.04,0.17524,-0.00130
72.05,0.17411,-0.00131
72.06,0.17377,-0.00129
72.07,0.17497,-0.00130
72.08,0.17550,-0.00129
72.09,0.17517,-0.00129
72.10,0.17491,-0.00129
72.11,0.17532,-0.00128
72.12,0.17524,-0.00129
72.13,0.17526,-0.00127
72.14,0.17550,-0.00128
72.15,0.17555,-0.00128
72.16,0.17527,-0.00128
72.17,0.17479,-0.00126
72.18,0.17466,-0.00127
72.19,0.17474,-0.00128
72.20,0.17447,-0.00127
72.21,0.17461,-0.00128
72.22,0.17499,-0.00128
72.23,0.17468,-0.00127
72.24,0.17487,-0.00128
72.25,0.17525,-0.00125
72.26,0.17524,-0.00125
72.27,0.17477,-0.00126
72.28,0.17559,-0.00125
72.29,0.17518,-0.00124
72.30,0.17513,-0.00123
72.31,0.17484,-0.00121
72.32,0.17452,-0.00121
72.33,0.17466,-0.00121
72.34,0.17491,-0.00120
72.35,0.17530,-0.00122
72.36,0.17543,-0.00122
72.37,0.17530,-0.00120
72.38,0.17561,-0.00116
72.39,0.17516,-0.00127
72.40,0.17463,-0.00102
72.41,0.17565,-0.00108
72.42,0.17502,-0.00094
72.43,0.17521,-0.00054
72.44,0.17542,-0.00126
72.45,0.17488,-0.00162
72.46,0.17388,-0.00111
72.47,0.17404,-0.00058
72.48,0.17385,-0.00066
72.49,0.17367,-0.00139
72.50,0.17408,-0.00068
72.51,0.17313,-0.00123
72.52,0.17378,-0.00106
72.53,0.17370,-0.00230
72.54,0.17572,-0.00103
72.55,0.17533,-0.00059
72.56,0.17514,0.00101
72.57,0.17443,-0.00434
72.58,0.17520,-0.00135
72.59,0.17705,-0.00035
72.60,0.17800,0.00097
72.61,0.17774,0.00786
72.62,0.17099,0.03037
72.63,0.16499,-0.02802
72.64,0.15760,-0.01454
72.65,0.16152,-0.00616
72.66,0.16967,-0.00250
72.67,0.17118,-0.00249
72.68,0.17227,-0.00206
72.69,0.17349,-0.00198
72.70,0.17269,-0.00182
72.71,0.17470,-0.00171
72.72,0.17528,-0.00165
72.73,0.17509,-0.00164
72.74,0.17565,-0.00160
72.75,0.17592,-0.00159
72.76,0.17587,-0.00157
72.77,0.17697,-0.00155
72.78,0.17595,-0.00154
72.79,0.17610,-0.00153
72.80,0.17656,-0.00153
72.81,0.17709,-0.00151
72.82,0.17626,-0.00149
72.83,0.17652,-0.00148
72.84,0.17656,-0.00148
72.85,0.17614,-0.00148
72.86,0.17685,-0.00148
72.87,0.17685,-0.00146
72.88,0.17608,-0.00146
72.89,0.17722,-0.00145
72.90,0.17604,-0.00144
72.91,0.17676,-0.00144
72.92,0.17696,-0.00144
72.93,0.17715,-0.00143
72.94,0.17749,-0.00142
72.95,0.17692,-0.00142
72.96,0.17749,-0.00143
72.97,0.17702,-0.00141
72.98,0.17711,-0.00141
72.99,0.17683,-0.00140
73.00,0.17651,-0.00141
73.01,0.17744,-0.00142
73.02,0.17761,-0.00142
73.03,0.17668,-0.00141
73.04,0.17689,-0.00141
73.05,0.17703,-0.00143
73.06,0.17735,-0.00142
73.07,0.17760,-0.00142
73.08,0.17677,-0.00140
73.09,0.17664,-0.00142
73.10,0.17715,-0.00142
73.11,0.17747,-0.00141
73.12,0.17727,-0.00141
73.13,0.17734,-0.00139
