current_mA,ch1_V,ch3_V
72.01,0.17499,-0.00131
72.02,0.17444,-0.00132
72.03,0.17501,-0.00131
72.04,0.17455,-0.00129
72.05,0.17462,-0.00129
72.06,0.17486,-0.00128
72.07,0.17452,-0.00128
72.08,0.17543,-0.00127
72.09,0.17517,-0.00128
72.10,0.17535,-0.00130
72.11,0.17500,-0.00128
72.12,0.17504,-0.00127
72.13,0.17517,-0.00128
72.14,0.17571,-0.00128
72.15,0.17529,-0.00127
72.16,0.17548,-0.00126
72.17,0.17490,-0.00127
72.18,0.17534,-0.00126
72.19,0.17492,-0.00126
72.20,0.17444,-0.00126
72.21,0.17467,-0.00127
72.22,0.17461,-0.00126
72.23,0.17543,-0.00127
72.24,0.17466,-0.00128
72.25,0.17498,-0.00127
72.26,0.17432,-0.00125
72.27,0.17530,-0.00126
72.28,0.17510,-0.00128
72.29,0.17501,-0.00126
72.30,0.17451,-0.00123
72.31,0.17478,-0.00123
72.32,0.17442,-0.00121
72.33,0.17472,-0.00123
72.34,0.17484,-0.00123
72.35,0.17535,-0.00121
72.36,0.17472,-0.00125
72.37,0.17473,-0.00121
72.38,0.17446,-0.00120
72.39,0.17517,-0.00135
72.40,0.17507,-0.00104
72.41,0.17517,-0.00110
72.42,0.17533,-0.00088
72.43,0.17486,-0.00057
72.44,0.17500,-0.00132
72.45,0.17468,-0.00161
72.46,0.17433,-0.00107
72.47,0.17412,-0.00070
72.48,0.17361,-0.00049
72.49,0.17428,-0.00136
72.50,0.17425,-0.00115
72.51,0.17376,0.00064
72.52,0.17322,-0.00516
72.53,0.17496,-0.00142
72.54,0.17544,-0.00092
72.55,0.17533,-0.00027
72.56,0.17508,0.00069
72.57,0.17447,-0.00505
72.58,0.17452,-0.00188
72.59,0.17646,-0.00028
72.60,0.17769,0.00090
72.61,0.17776,0.00590
72.62,0.17598,0.03018
72.63,0.16760,-0.02880
72.64,0.15779,-0.02049
72.65,0.16109,-0.00627
72.66,0.16619,-0.00371
72.67,0.17090,-0.00224
72.68,0.17318,-0.00201
72.69,0.17225,-0.00198
72.70,0.17497,-0.00182
72.71,0.17341,-0.00173
72.72,0.17503,-0.00165
72.73,0.17538,-0.00164
72.74,0.17561,-0.00157
72.75,0.17599,-0.00157
72.76,0.17553,-0.00155
72.77,0.17589,-0.00151
72.78,0.17578,-0.00151
72.79,0.17513,-0.00149
72.80,0.17661,-0.00148
72.81,0.17655,-0.00147
72.82,0.17633,-0.00146
72.83,0.17627,-0.00144
72.84,0.17663,-0.00143
72.85,0.17662,-0.00143
72.86,0.17694,-0.00144
72.87,0.17666,-0.00144
72.88,0.17734,-0.00143
72.89,0.17658,-0.00144
72.90,0.17686,-0.00143
72.91,0.17708,-0.00145
72.92,0.17701,-0.00144
72.93,0.17719,-0.00144
72.94,0.17700,-0.00142
72.95,0.17695,-0.00141
72.96,0.17704,-0.00142
72.97,0.17743,-0.00141
72.98,0.17742,-0.00141
72.99,0.17733,-0.00142
73.00,0.17679,-0.00142
73.01,0.17724,-0.00141
73.02,0.17695,-0.00140
73.03,0.17767,-0.00139
73.04,0.17786,-0.00139
73.05,0.17749,-0.00139
73.06,0.17769,-0.00137
73.07,0.17749,-0.00138
73.08,0.17711,-0.00137
73.09,0.17720,-0.00137
73.10,0.17735,-0.00138
