current_mA,ch1_V,ch3_V
72.01,0.17431,-0.00129
72.02,0.17483,-0.00129
72.03,0.17422,-0.00129
72.04,0.17444,-0.00129
72.05,0.17494,-0.00128
72.06,0.17404,-0.00129
72.07,0.17516,-0.00127
72.08,0.17476,-0.00125
72.09,0.17491,-0.00125
72.10,0.17498,-0.00126
72.11,0.17513,-0.00127
72.12,0.17462,-0.00127
72.13,0.17496,-0.00128
72.14,0.17522,-0.00127
72.15,0.17555,-0.00127
72.16,0.17525,-0.00127
72.17,0.17490,-0.00129
72.18,0.17403,-0.00126
72.19,0.17415,-0.00126
72.20,0.17428,-0.00126
72.21,0.17446,-0.00126
72.22,0.17440,-0.00126
72.23,0.17481,-0.00125
72.24,0.17505,-0.00124
72.25,0.17411,-0.00121
72.26,0.17471,-0.00121
72.27,0.17483,-0.00122
72.28,0.17417,-0.00118
72.29,0.17454,-0.00119
72.30,0.17418,-0.00118
72.31,0.17383,-0.00118
72.32,0.17420,-0.00117
72.33,0.17443,-0.00118
72.34,0.17494,-0.00117
72.35,0.17508,-0.00117
72.36,0.17425,-0.00119
72.37,0.17470,-0.00117
72.38,0.17467,-0.00115
72.39,0.17435,-0.00111
72.40,0.17494,-0.00093
72.41,0.17448,-0.00101
72.42,0.17469,-0.00058
72.43,0.17501,-0.00129
72.44,0.17420,-0.00157
72.45,0.17341,-0.00140
72.46,0.17313,-0.00088
72.47,0.17334,-0.00047
72.48,0.17332,-0.00111
72.49,0.17354,-0.00130
72.50,0.17323,-0.00099
72.51,0.17371,0.00051
72.52,0.17313,-0.00421
72.53,0.17251,-0.00227
72.54,0.17508,-0.00131
72.55,0.17523,-0.00077
72.56,0.17440,0.00171
72.57,0.17363,-0.00540
72.58,0.17497,-0.00032
72.59,0.17749,0.00115
72.60,0.17793,0.00282
72.61,0.17548,0.02327
72.62,0.16996,0.01038
72.63,0.16388,-0.02850
72.64,0.16091,-0.00856
72.65,0.16209,-0.00582
72.66,0.16456,-0.00387
