current_mA,ch1_V,ch3_V
72.01,0.17399,-0.00128
72.02,0.17337,-0.00130
72.03,0.17390,-0.00130
72.04,0.17368,-0.00129
72.05,0.17354,-0.00129
72.06,0.17431,-0.00130
72.07,0.17336,-0.00129
72.08,0.17389,-0.00128
72.09,0.17394,-0.00127
72.10,0.17399,-0.00129
72.11,0.17373,-0.00128
72.12,0.17387,-0.00128
72.13,0.17395,-0.00127
72.14,0.17422,-0.00128
72.15,0.17411,-0.00126
72.16,0.17418,-0.00128
72.17,0.17399,-0.00128
72.18,0.17373,-0.00126
72.19,0.17359,-0.00126
72.20,0.17337,-0.00123
72.21,0.17335,-0.00126
72.22,0.17274,-0.00125
72.23,0.17412,-0.00124
72.24,0.17373,-0.00124
72.25,0.17369,-0.00125
72.26,0.17394,-0.00124
72.27,0.17373,-0.00123
72.28,0.17344,-0.00121
72.29,0.17361,-0.00123
72.30,0.17316,-0.00121
72.31,0.17332,-0.00122
72.32,0.17341,-0.00119
72.33,0.17310,-0.00121
72.34,0.17357,-0.00120
72.35,0.17320,-0.00120
72.36,0.17386,-0.00119
72.37,0.17398,-0.00121
72.38,0.17393,-0.00117
72.39,0.17401,-0.00113
72.40,0.17390,-0.00092
72.41,0.17412,-0.00106
72.42,0.17330,-0.00061
72.43,0.17430,-0.00134
72.44,0.17386,-0.00141
72.45,0.17300,-0.00127
72.46,0.17255,-0.00103
72.47,0.17199,-0.00064
72.48,0.17235,-0.00127
72.49,0.17224,-0.00136
72.50,0.17277,-0.00117
72.51,0.17284,0.00010
72.52,0.17232,-0.00469
72.53,0.17264,-0.00199
72.54,0.17373,-0.00146
72.55,0.17457,-0.00066
72.56,0.17407,0.00124
72.57,0.17300,-0.00500
72.58,0.17626,0.00003
72.59,0.17596,0.00077
72.60,0.17663,0.00294
72.61,0.17604,0.01329
72.62,0.16911,0.01790
72.63,0.16247,-0.02691
72.64,0.15626,-0.01622
72.65,0.15899,-0.00662
72.66,0.16409,-0.00386
72.67,0.16853,-0.00282
72.68,0.16979,-0.00232
72.69,0.17145,-0.00201
72.70,0.17237,-0.00184
72.71,0.17335,-0.00173
72.72,0.17458,-0.00162
72.73,0.17474,-0.00159
72.74,0.17493,-0.00158
72.75,0.17433,-0.00156
72.76,0.17471,-0.00156
72.77,0.17537,-0.00153
72.78,0.17514,-0.00151
72.79,0.17557,-0.00151
72.80,0.17546,-0.00150
72.81,0.17469,-0.00148
72.82,0.17535,-0.00149
72.83,0.17502,-0.00146
72.84,0.17504,-0.00146
72.85,0.17573,-0.00145
72.86,0.17578,-0.00145
72.87,0.17579,-0.00144
72.88,0.17615,-0.00144
72.89,0.17551,-0.00142
72.90,0.17595,-0.00142
72.91,0.17581,-0.00143
72.92,0.17547,-0.00142
72.93,0.17645,-0.00143
72.94,0.17576,-0.00142
72.95,0.17589,-0.00141
72.96,0.17593,-0.00139
72.97,0.17564,-0.00140
72.98,0.17570,-0.00138
72.99,0.17540,-0.00140
73.00,0.17636,-0.00141
73.01,0.17633,-0.00141
73.02,0.17601,-0.00140
73.03,0.17607,-0.00141
73.04,0.17612,-0.00141
73.05,0.17618,-0.00141
73.06,0.17582,-0.00141
73.07,0.17569,-0.00139
73.08,0.17583,-0.00140
73.09,0.17611,-0.00141
73.10,0.17694,-0.00141
73.11,0.17618,-0.00141
73.12,0.17691,-0.00139
73.13,0.17616,-0.00139
73.14,0.17717,-0.00139
73.15,0.17623,-0.00137
73.16,0.17678,-0.00139
73.17,0.17664,-0.00137
73.18,0.17695,-0.00138
73.19,0.17638,-0.00136
73.20,0.17688,-0.00137
73.21,0.17654,-0.00137
73.22,0.17693,-0.00137
73.23,0.17621,-0.00135
73.24,0.17668,-0.00136
73.25,0.17689,-0.00136
73.26,0.17687,-0.00137
73.27,0.17720,-0.00136
73.28,0.17730,-0.00136
73.29,0.17777,-0.00136
73.30,0.17674,-0.00137
73.31,0.17667,-0.00138
73.32,0.17694,-0.00137
73.33,0.17677,-0.00138
73.34,0.17739,-0.00136
73.35,0.17690,-0.00137
73.36,0.17711,-0.00136
73.37,0.17708,-0.00135
73.38,0.17701,-0.00137
73.39,0.17745,-0.00135
73.40,0.17765,-0.00136
73.41,0.17639,-0.00135
73.42,0.17764,-0.00134
73.43,0.17759,-0.00135
73.44,0.17737,-0.00137
73.45,0.17727,-0.00137
73.46,0.17809,-0.00135
73.47,0.17804,-0.00135
73.48,0.17782,-0.00136
73.49,0.17712,-0.00137
73.50,0.17751,-0.00136
73.51,0.17703,-0.00135
73.52,0.17783,-0.00134
73.53,0.17684,-0.00135
73.54,0.17768,-0.00137
73.55,0.17798,-0.00136
73.56,0.17753,-0.00137
