current_mA,ch1_V,ch3_V
72.01,0.17483,-0.00130
72.02,0.17434,-0.00129
72.03,0.17378,-0.00129
72.04,0.17441,-0.00127
72.05,0.17443,-0.00126
72.06,0.17432,-0.00127
72.07,0.17453,-0.00126
72.08,0.17445,-0.00125
72.09,0.17459,-0.00125
72.10,0.17474,-0.00125
72.11,0.17490,-0.00126
72.12,0.17435,-0.00125
72.13,0.17465,-0.00124
72.14,0.17492,-0.00124
72.15,0.17448,-0.00125
72.16,0.17416,-0.00124
72.17,0.17431,-0.00123
72.18,0.17430,-0.00124
72.19,0.17391,-0.00125
72.20,0.17390,-0.00125
72.21,0.17368,-0.00125
72.22,0.17424,-0.00126
72.23,0.17460,-0.00125
72.24,0.17431,-0.00126
72.25,0.17518,-0.00124
72.26,0.17361,-0.00127
72.27,0.17432,-0.00125
72.28,0.17437,-0.00125
72.29,0.17443,-0.00124
72.30,0.17373,-0.00123
72.31,0.17318,-0.00124
72.32,0.17429,-0.00122
72.33,0.17389,-0.00123
72.34,0.17423,-0.00124
72.35,0.17434,-0.00121
72.36,0.17462,-0.00121
72.37,0.17497,-0.00121
72.38,0.17479,-0.00120
72.39,0.17466,-0.00132
72.40,0.17468,-0.00104
72.41,0.17432,-0.00111
72.42,0.17424,-0.00090
72.43,0.17531,-0.00075
72.44,0.17377,-0.00127
72.45,0.17401,-0.00160
72.46,0.17331,-0.00085
72.47,0.17326,-0.00083
72.48,0.17282,-0.00130
72.49,0.17367,-0.00137
72.50,0.17383,-0.00075
72.51,0.17352,0.00083
72.52,0.17295,-0.00526
72.53,0.17288,-0.00171
72.54,0.17409,-0.00154
72.55,0.17539,-0.00069
72.56,0.17391,0.00152
72.57,0.17332,-0.00521
72.58,0.17401,-0.00100
72.59,0.17608,-0.00024
72.60,0.17643,0.00097
72.61,0.17748,0.00487
72.62,0.17005,0.01955
72.63,0.15921,-0.01880
72.64,0.15945,-0.00844
72.65,0.16366,-0.00385
72.66,0.16817,-0.00352
72.67,0.16826,-0.00262
72.68,0.17153,-0.00230
72.69,0.17267,-0.00207
72.70,0.17367,-0.00191
72.71,0.17485,-0.00177
72.72,0.17567,-0.00168
72.73,0.17536,-0.00167
72.74,0.17422,-0.00162
72.75,0.17474,-0.00158
72.76,0.17568,-0.00158
72.77,0.17634,-0.00156
72.78,0.17603,-0.00154
72.79,0.17581,-0.00152
72.80,0.17545,-0.00150
72.81,0.17615,-0.00150
72.82,0.17481,-0.00149
72.83,0.17612,-0.00148
72.84,0.17623,-0.00147
72.85,0.17605,-0.00146
72.86,0.17548,-0.00147
72.87,0.17639,-0.00147
72.88,0.17579,-0.00149
72.89,0.17625,-0.00146
72.90,0.17637,-0.00147
72.91,0.17638,-0.00147
72.92,0.17612,-0.00146
72.93,0.17669,-0.00145
72.94,0.17659,-0.00144
72.95,0.17637,-0.00144
72.96,0.17635,-0.00143
72.97,0.17737,-0.00142
72.98,0.17608,-0.00141
72.99,0.17720,-0.00141
73.00,0.17677,-0.00141
73.01,0.17668,-0.00142
73.02,0.17711,-0.00143
73.03,0.17677,-0.00143
73.04,0.17711,-0.00142
73.05,0.17737,-0.00142
73.06,0.17722,-0.00141
73.07,0.17731,-0.00141
73.08,0.17742,-0.00141
73.09,0.17623,-0.00141
73.10,0.17645,-0.00141
73.11,0.17722,-0.00140
73.12,0.17720,-0.00140
73.13,0.17723,-0.00139
73.14,0.17649,-0.00140
73.15,0.17762,-0.00139
73.16,0.17718,-0.00138
73.17,0.17757,-0.00138
73.18,0.17686,-0.00139
73.19,0.17767,-0.00140
73.20,0.17752,-0.00138
73.21,0.17726,-0.00136
73.22,0.17748,-0.00136
73.23,0.17760,-0.00135
73.24,0.17761,-0.00135
73.25,0.17698,-0.00137
73.26,0.17718,-0.00137
73.27,0.17763,-0.00136
73.28,0.17780,-0.00136
73.29,0.17799,-0.00136
73.30,0.17791,-0.00135
73.31,0.17679,-0.00136
73.32,0.17783,-0.00136
73.33,0.17775,-0.00135
73.34,0.17835,-0.00134
73.35,0.17690,-0.00135
73.36,0.17772,-0.00136
73.37,0.17744,-0.00136
73.38,0.17818,-0.00136
73.39,0.17839,-0.00134
73.40,0.17813,-0.00137
73.41,0.17812,-0.00135
73.42,0.17795,-0.00136
73.43,0.17777,-0.00136
73.44,0.17790,-0.00136
73.45,0.17775,-0.00138
73.46,0.17832,-0.00137
73.47,0.17801,-0.00136
73.48,0.17764,-0.00138
73.49,0.17862,-0.00138
73.50,0.17830,-0.00138
73.51,0.17871,-0.00139
73.52,0.17835,-0.00138
73.53,0.17840,-0.00138
73.54,0.17791,-0.00139
73.55,0.17780,-0.00139
73.56,0.17854,-0.00138
73.57,0.17825,-0.00139
73.58,0.17860,-0.00138
73.59,0.17869,-0.00137
73.60,0.17879,-0.00138
73.61,0.17921,-0.00138
73.62,0.17866,-0.00137
73.63,0.17852,-0.00136
73.64,0.17860,-0.00137
73.65,0.17856,-0.00134
73.66,0.17913,-0.00136
73.67,0.17917,-0.00135
73.68,0.17847,-0.00137
73.69,0.17913,-0.00136
73.70,0.17847,-0.00136
73.71,0.17869,-0.00137
73.72,0.17853,-0.00138
73.73,0.17882,-0.00138
73.74,0.17878,-0.00138
73.75,0.17866,-0.00139
73.76,0.17858,-0.00138
73.77,0.17881,-0.00138
73.78,0.17931,-0.00136
73.79,0.17905,-0.00136
73.80,0.17919,-0.00136
73.81,0.17936,-0.00136
73.82,0.17932,-0.00135
73.83,0.17882,-0.00137
73.84,0.17906,-0.00136
73.85,0.17907,-0.00137
73.86,0.17856,-0.00136
73.87,0.17898,-0.00138
73.88,0.17891,-0.00137
73.89,0.17824,-0.00138
73.90,0.17997,-0.00138
73.91,0.17885,-0.00138
73.92,0.17942,-0.00139
73.93,0.17864,-0.00138
73.94,0.17928,-0.00139
73.95,0.17932,-0.00137
73.96,0.17953,-0.00137
73.97,0.17942,-0.00137
73.98,0.17952,-0.00137
73.99,0.17994,-0.00138
74.00,0.17958,-0.00138
