current_mA,ch1_V,ch3_V
72.01,0.17510,-0.00128
72.02,0.17474,-0.00130
72.03,0.17448,-0.00129
72.04,0.17415,-0.00131
72.05,0.17393,-0.00131
72.06,0.17455,-0.00130
72.07,0.17481,-0.00131
72.08,0.17484,-0.00128
72.09,0.17410,-0.00129
72.10,0.17465,-0.00130
72.11,0.17415,-0.00128
72.12,0.17504,-0.00130
72.13,0.17509,-0.00129
72.14,0.17442,-0.00128
72.15,0.17486,-0.00128
72.16,0.17490,-0.00127
72.17,0.17400,-0.00128
72.18,0.17391,-0.00127
72.19,0.17402,-0.00127
72.20,0.17404,-0.00126
72.21,0.17392,-0.00127
72.22,0.17410,-0.00127
72.23,0.17401,-0.00128
72.24,0.17432,-0.00128
72.25,0.17446,-0.00127
72.26,0.17458,-0.00127
72.27,0.17402,-0.00126
72.28,0.17447,-0.00125
72.29,0.17472,-0.00123
72.30,0.17378,-0.00122
72.31,0.17440,-0.00122
72.32,0.17397,-0.00119
72.33,0.17376,-0.00120
72.34,0.17404,-0.00119
72.35,0.17404,-0.00118
72.36,0.17473,-0.00120
72.37,0.17533,-0.00118
72.38,0.17476,-0.00115
72.39,0.17497,-0.00113
72.40,0.17438,-0.00098
72.41,0.17489,-0.00104
72.42,0.17469,-0.00090
72.43,0.17461,-0.00053
72.44,0.17482,-0.00123
72.45,0.17419,-0.00154
72.46,0.17311,-0.00070
72.47,0.17269,-0.00092
72.48,0.17354,-0.00123
72.49,0.17373,-0.00123
72.50,0.17300,-0.00113
72.51,0.17300,0.00075
72.52,0.17329,-0.00036
72.53,0.17257,-0.00142
72.54,0.17501,-0.00118
72.55,0.17531,-0.00061
72.56,0.17400,0.00159
72.57,0.17437,-0.00090
72.58,0.17440,-0.00096
72.59,0.17635,-0.00008
72.60,0.17739,0.00155
72.61,0.17025,-0.02396
72.62,0.16387,-0.02837
72.63,0.16044,-0.02759
72.64,0.15836,-0.01118
72.65,0.16336,-0.00599
72.66,0.16587,-0.00323
72.67,0.17080,-0.00251
72.68,0.17072,-0.00225
72.69,0.17260,-0.00201
72.70,0.17345,-0.00189
72.71,0.17508,-0.00176
72.72,0.17489,-0.00169
72.73,0.17452,-0.00164
72.74,0.17554,-0.00160
72.75,0.17554,-0.00158
72.76,0.17517,-0.00155
72.77,0.17577,-0.00154
72.78,0.17584,-0.00152
72.79,0.17538,-0.00150
72.80,0.17540,-0.00149
72.81,0.17600,-0.00150
72.82,0.17578,-0.00151
72.83,0.17652,-0.00147
72.84,0.17620,-0.00145
72.85,0.17539,-0.00145
72.86,0.17663,-0.00145
72.87,0.17589,-0.00145
72.88,0.17697,-0.00146
72.89,0.17620,-0.00144
72.90,0.17709,-0.00145
72.91,0.17632,-0.00143
72.92,0.17676,-0.00141
72.93,0.17713,-0.00141
72.94,0.17655,-0.00142
72.95,0.17703,-0.00139
72.96,0.17663,-0.00139
72.97,0.17726,-0.00139
72.98,0.17760,-0.00140
72.99,0.17666,-0.00141
73.00,0.17634,-0.00139
73.01,0.17659,-0.00141
73.02,0.17633,-0.00141
73.03,0.17710,-0.00141
73.04,0.17644,-0.00140
73.05,0.17629,-0.00140
73.06,0.17668,-0.00140
73.07,0.17612,-0.00139
73.08,0.17733,-0.00138
73.09,0.17717,-0.00137
73.10,0.17704,-0.00139
73.11,0.17715,-0.00139
73.12,0.17696,-0.00140
73.13,0.17659,-0.00140
73.14,0.17767,-0.00140
73.15,0.17673,-0.00137
73.16,0.17706,-0.00137
73.17,0.17808,-0.00137
73.18,0.17723,-0.00138
73.19,0.17649,-0.00138
73.20,0.17685,-0.00137
73.21,0.17753,-0.00138
73.22,0.17747,-0.00138
73.23,0.17736,-0.00138
73.24,0.17788,-0.00138
73.25,0.17764,-0.00139
73.26,0.17775,-0.00138
73.27,0.17815,-0.00138
73.28,0.17732,-0.00136
73.29,0.17763,-0.00137
73.30,0.17728,-0.00139
73.31,0.17783,-0.00138
73.32,0.17675,-0.00138
73.33,0.17751,-0.00138
73.34,0.17774,-0.00137
73.35,0.17734,-0.00137
73.36,0.17756,-0.00137
73.37,0.17669,-0.00136
73.38,0.17803,-0.00137
73.39,0.17762,-0.00135
73.40,0.17710,-0.00137
73.41,0.17816,-0.00135
73.42,0.17776,-0.00135
73.43,0.17764,-0.00136
73.44,0.17777,-0.00135
73.45,0.17781,-0.00137
73.46,0.17869,-0.00135
73.47,0.17805,-0.00135
73.48,0.17800,-0.00134
73.49,0.17870,-0.00135
73.50,0.17896,-0.00135
73.51,0.17881,-0.00135
73.52,0.17787,-0.00135
73.53,0.17850,-0.00135
73.54,0.17817,-0.00135
73.55,0.17847,-0.00135
73.56,0.17757,-0.00135
73.57,0.17786,-0.00136
73.58,0.17761,-0.00136
73.59,0.17772,-0.00136
73.60,0.17785,-0.00136
73.61,0.17851,-0.00136
73.62,0.17848,-0.00136
73.63,0.17809,-0.00137
73.64,0.17901,-0.00136
73.65,0.17845,-0.00136
73.66,0.17930,-0.00135
73.67,0.17857,-0.00135
73.68,0.17900,-0.00135
73.69,0.17877,-0.00137
73.70,0.17857,-0.00135
73.71,0.17825,-0.00135
73.72,0.17833,-0.00136
73.73,0.17807,-0.00136
73.74,0.17932,-0.00137
73.75,0.17897,-0.00137
73.76,0.17877,-0.00136
73.77,0.17957,-0.00136
73.78,0.17868,-0.00135
73.79,0.17925,-0.00135
73.80,0.17996,-0.00135
73.81,0.17934,-0.00135
73.82,0.17945,-0.00135
73.83,0.17866,-0.00135
73.84,0.17938,-0.00136
73.85,0.17825,-0.00138
73.86,0.17871,-0.00137
73.87,0.17885,-0.00136
73.88,0.17886,-0.00137
73.89,0.17956,-0.00136
73.90,0.17989,-0.00136
73.91,0.17915,-0.00137
73.92,0.17965,-0.00135
73.93,0.17949,-0.00137
73.94,0.17962,-0.00137
