current_mA,ch1_V,ch3_V
72.01,0.17427,-0.00127
72.02,0.17464,-0.00125
72.03,0.17470,-0.00125
72.04,0.17524,-0.00126
72.05,0.17486,-0.00126
72.06,0.17478,-0.00127
72.07,0.17482,-0.00126
72.08,0.17487,-0.00126
72.09,0.17463,-0.00128
72.10,0.17512,-0.00128
72.11,0.17509,-0.00129
72.12,0.17598,-0.00126
72.13,0.17506,-0.00126
72.14,0.17539,-0.00125
72.15,0.17497,-0.00126
72.16,0.17454,-0.00125
72.17,0.17474,-0.00126
72.18,0.17437,-0.00127
72.19,0.17500,-0.00126
72.20,0.17419,-0.00125
72.21,0.17461,-0.00125
72.22,0.17464,-0.00125
72.23,0.17539,-0.00125
72.24,0.17509,-0.00127
72.25,0.17493,-0.00125
72.26,0.17557,-0.00125
72.27,0.17506,-0.00125
72.28,0.17442,-0.00124
72.29,0.17481,-0.00123
72.30,0.17478,-0.00122
72.31,0.17508,-0.00123
72.32,0.17455,-0.00118
72.33,0.17493,-0.00120
72.34,0.17464,-0.00122
72.35,0.17470,-0.00121
72.36,0.17509,-0.00120
72.37,0.17556,-0.00120
72.38,0.17549,-0.00119
72.39,0.17443,-0.00116
72.40,0.17545,-0.00126
72.41,0.17518,-0.00111
72.42,0.17519,-0.00083
72.43,0.17532,-0.00053
72.44,0.17504,-0.00133
72.45,0.17459,-0.00160
72.46,0.17435,-0.00108
72.47,0.17315,-0.00076
72.48,0.17379,-0.00121
72.49,0.17441,-0.00122
72.50,0.17448,-0.00103
72.51,0.17358,-0.00059
72.52,0.17401,-0.00460
72.53,0.17356,0.00129
72.54,0.17521,-0.00120
72.55,0.17577,-0.00078
72.56,0.17572,-0.00021
72.57,0.17373,-0.00201
72.58,0.17406,-0.00159
72.59,0.17608,-0.00044
72.60,0.17768,0.00089
72.61,0.17768,0.00527
72.62,0.17526,0.00910
72.63,0.16738,-0.02757
72.64,0.15767,-0.02208
72.65,0.16127,-0.00628
72.66,0.16960,-0.00283
72.67,0.16969,-0.00231
72.68,0.17204,-0.00230
72.69,0.17270,-0.00198
72.70,0.17446,-0.00190
72.71,0.17463,-0.00177
72.72,0.17565,-0.00171
72.73,0.17547,-0.00167
72.74,0.17595,-0.00163
72.75,0.17529,-0.00159
72.76,0.17586,-0.00156
72.77,0.17608,-0.00154
72.78,0.17628,-0.00152
72.79,0.17587,-0.00149
72.80,0.17655,-0.00149
72.81,0.17689,-0.00148
72.82,0.17675,-0.00149
72.83,0.17736,-0.00147
72.84,0.17592,-0.00145
72.85,0.17661,-0.00146
72.86,0.17649,-0.00145
72.87,0.17718,-0.00144
72.88,0.17715,-0.00144
72.89,0.17640,-0.00143
72.90,0.17717,-0.00142
72.91,0.17678,-0.00142
72.92,0.17724,-0.00143
72.93,0.17737,-0.00144
72.94,0.17666,-0.00142
72.95,0.17725,-0.00142
72.96,0.17718,-0.00142
72.97,0.17799,-0.00141
72.98,0.17705,-0.00141
72.99,0.17747,-0.00141
73.00,0.17686,-0.00140
73.01,0.17746,-0.00140
73.02,0.17687,-0.00139
73.03,0.17750,-0.00140
73.04,0.17763,-0.00139
73.05,0.17667,-0.00138
73.06,0.17783,-0.00138
73.07,0.17708,-0.00138
73.08,0.17766,-0.00138
73.09,0.17816,-0.00140
73.10,0.17800,-0.00138
73.11,0.17768,-0.00139
73.12,0.17816,-0.00139
73.13,0.17770,-0.00139
73.14,0.17741,-0.00141
73.15,0.17744,-0.00139
73.16,0.17777,-0.00139
73.17,0.17798,-0.00137
73.18,0.17709,-0.00137
73.19,0.17888,-0.00139
73.20,0.17794,-0.00140
73.21,0.17805,-0.00140
73.22,0.17722,-0.00138
73.23,0.17793,-0.00138
73.24,0.17816,-0.00138
73.25,0.17682,-0.00139
73.26,0.17805,-0.00138
73.27,0.17793,-0.00139
73.28,0.17800,-0.00137
73.29,0.17837,-0.00139
73.30,0.17889,-0.00139
73.31,0.17867,-0.00137
73.32,0.17827,-0.00138
