current_mA,ch1_V,ch3_V
72.01,0.17330,-0.00130
72.02,0.17355,-0.00129
72.03,0.17352,-0.00128
72.04,0.17376,-0.00128
72.05,0.17367,-0.00127
72.06,0.17378,-0.00126
72.07,0.17400,-0.00126
72.08,0.17360,-0.00127
72.09,0.17405,-0.00127
72.10,0.17389,-0.00128
72.11,0.17439,-0.00126
72.12,0.17440,-0.00127
72.13,0.17414,-0.00127
72.14,0.17392,-0.00126
72.15,0.17389,-0.00127
72.16,0.17398,-0.00127
72.17,0.17364,-0.00126
72.18,0.17365,-0.00125
72.19,0.17311,-0.00127
72.20,0.17321,-0.00126
72.21,0.17357,-0.00124
72.22,0.17321,-0.00124
72.23,0.17374,-0.00122
72.24,0.17390,-0.00123
72.25,0.17370,-0.00123
72.26,0.17400,-0.00121
72.27,0.17351,-0.00122
72.28,0.17339,-0.00121
72.29,0.17350,-0.00119
72.30,0.17321,-0.00119
72.31,0.17306,-0.00118
72.32,0.17309,-0.00119
72.33,0.17292,-0.00121
72.34,0.17298,-0.00122
72.35,0.17370,-0.00121
72.36,0.17359,-0.00121
72.37,0.17401,-0.00120
72.38,0.17435,-0.00120
72.39,0.17377,-0.00116
72.40,0.17439,-0.00109
72.41,0.17384,-0.00109
72.42,0.17344,-0.00090
72.43,0.17324,-0.00053
72.44,0.17325,-0.00126
72.45,0.17269,-0.00110
72.46,0.17185,-0.00076
72.47,0.17220,-0.00049
72.48,0.17278,-0.00125
72.49,0.17286,-0.00138
72.50,0.17306,-0.00078
72.51,0.17280,0.00059
72.52,0.17218,-0.00582
72.53,0.17233,-0.00191
72.54,0.17352,-0.00133
72.55,0.17382,-0.00064
72.56,0.17347,0.00103
72.57,0.17290,0.00014
72.58,0.17341,-0.00131
72.59,0.17555,-0.00011
72.60,0.17685,0.00215
72.61,0.17663,0.00840
72.62,0.15881,-0.02840
72.63,0.15873,-0.02749
72.64,0.15768,-0.01141
72.65,0.15971,-0.00469
72.66,0.16529,-0.00331
72.67,0.16812,-0.00267
72.68,0.16959,-0.00227
72.69,0.17238,-0.00202
72.70,0.17210,-0.00189
72.71,0.17315,-0.00175
72.72,0.17374,-0.00169
72.73,0.17501,-0.00164
72.74,0.17455,-0.00164
72.75,0.17520,-0.00161
72.76,0.17497,-0.00159
72.77,0.17524,-0.00155
72.78,0.17474,-0.00153
72.79,0.17501,-0.00151
72.80,0.17532,-0.00151
72.81,0.17491,-0.00151
72.82,0.17530,-0.00149
72.83,0.17503,-0.00148
72.84,0.17488,-0.00148
72.85,0.17539,-0.00148
72.86,0.17524,-0.00145
72.87,0.17565,-0.00147
72.88,0.17565,-0.00144
72.89,0.17557,-0.00145
72.90,0.17535,-0.00144
72.91,0.17621,-0.00143
72.92,0.17559,-0.00142
72.93,0.17625,-0.00144
72.94,0.17567,-0.00143
72.95,0.17459,-0.00142
72.96,0.17480,-0.00141
72.97,0.17507,-0.00143
72.98,0.17595,-0.00142
72.99,0.17565,-0.00142
73.00,0.17538,-0.00140
73.01,0.17565,-0.00141
73.02,0.17627,-0.00140
73.03,0.17583,-0.00140
73.04,0.17619,-0.00139
73.05,0.17620,-0.00138
73.06,0.17649,-0.00139
73.07,0.17573,-0.00140
73.08,0.17588,-0.00139
73.09,0.17640,-0.00139
73.10,0.17663,-0.00139
73.11,0.17600,-0.00139
73.12,0.17629,-0.00139
73.13,0.17638,-0.00139
73.14,0.17608,-0.00139
73.15,0.17691,-0.00139
73.16,0.17692,-0.00140
73.17,0.17670,-0.00139
73.18,0.17689,-0.00138
73.19,0.17675,-0.00140
73.20,0.17658,-0.00139
73.21,0.17675,-0.00140
73.22,0.17649,-0.00141
73.23,0.17626,-0.00140
73.24,0.17661,-0.00139
73.25,0.17646,-0.00139
73.26,0.17643,-0.00140
73.27,0.17627,-0.00140
73.28,0.17693,-0.00140
73.29,0.17678,-0.00138
73.30,0.17650,-0.00140
73.31,0.17592,-0.00139
73.32,0.17727,-0.00138
73.33,0.17714,-0.00138
73.34,0.17690,-0.00140
73.35,0.17669,-0.00140
73.36,0.17673,-0.00139
73.37,0.17676,-0.00137
73.38,0.17686,-0.00138
73.39,0.17717,-0.00138
73.40,0.17685,-0.00138
73.41,0.17702,-0.00139
73.42,0.17738,-0.00137
73.43,0.17803,-0.00136
73.44,0.17692,-0.00138
73.45,0.17747,-0.00137
73.46,0.17708,-0.00137
73.47,0.17723,-0.00135
73.48,0.17736,-0.00135
73.49,0.17722,-0.00135
73.50,0.17747,-0.00135
73.51,0.17778,-0.00135
73.52,0.17793,-0.00134
73.53,0.17733,-0.00134
73.54,0.17772,-0.00135
73.55,0.17749,-0.00135
73.56,0.17770,-0.00135
73.57,0.17824,-0.00135
73.58,0.17716,-0.00136
