current_mA,ch1_V,ch3_V
72.01,0.17509,-0.00130
72.02,0.17544,-0.00129
72.03,0.17490,-0.00130
72.04,0.17460,-0.00130
72.05,0.17434,-0.00129
72.06,0.17426,-0.00129
72.07,0.17460,-0.00129
72.08,0.17506,-0.00129
72.09,0.17492,-0.00128
72.10,0.17535,-0.00127
72.11,0.17468,-0.00128
72.12,0.17499,-0.00126
72.13,0.17553,-0.00126
72.14,0.17531,-0.00126
72.15,0.17549,-0.00127
72.16,0.17532,-0.00124
72.17,0.17457,-0.00126
72.18,0.17515,-0.00127
72.19,0.17470,-0.00127
72.20,0.17446,-0.00127
72.21,0.17439,-0.00127
72.22,0.17515,-0.00127
72.23,0.17476,-0.00128
72.24,0.17508,-0.00126
72.25,0.17501,-0.00125
72.26,0.17511,-0.00125
72.27,0.17529,-0.00126
72.28,0.17506,-0.00124
72.29,0.17480,-0.00125
72.30,0.17532,-0.00126
72.31,0.17492,-0.00123
72.32,0.17493,-0.00121
72.33,0.17452,-0.00121
72.34,0.17472,-0.00120
72.35,0.17581,-0.00120
72.36,0.17543,-0.00122
72.37,0.17499,-0.00119
72.38,0.17562,-0.00117
72.39,0.17538,-0.00118
72.40,0.17506,-0.00124
72.41,0.17541,-0.00106
72.42,0.17531,-0.00097
72.43,0.17482,-0.00069
72.44,0.17574,-0.00131
72.45,0.17408,-0.00119
72.46,0.17419,-0.00114
72.47,0.17391,-0.00081
72.48,0.17418,-0.00109
72.49,0.17395,-0.00119
72.50,0.17427,0.00016
72.51,0.17327,0.00074
72.52,0.17339,-0.00149
72.53,0.17430,-0.00141
72.54,0.17337,-0.00148
72.55,0.17469,-0.00112
72.56,0.17489,-0.00005
72.57,0.17423,-0.00440
72.58,0.17440,-0.00138
72.59,0.17542,-0.00018
72.60,0.17769,0.00092
72.61,0.17813,0.00359
72.62,0.17460,0.02851
72.63,0.15807,-0.01615
72.64,0.15803,-0.01472
72.65,0.16072,-0.00517
72.66,0.16755,-0.00337
72.67,0.16497,-0.00282
72.68,0.17084,-0.00254
72.69,0.17294,-0.00199
72.70,0.17317,-0.00191
72.71,0.17504,-0.00175
72.72,0.17497,-0.00168
72.73,0.17577,-0.00163
72.74,0.17631,-0.00160
72.75,0.17656,-0.00157
72.76,0.17647,-0.00156
72.77,0.17610,-0.00154
72.78,0.17651,-0.00153
72.79,0.17592,-0.00150
72.80,0.17591,-0.00149
72.81,0.17553,-0.00147
72.82,0.17691,-0.00149
72.83,0.17687,-0.00147
72.84,0.17686,-0.00146
72.85,0.17699,-0.00147
72.86,0.17747,-0.00146
72.87,0.17704,-0.00145
72.88,0.17746,-0.00146
72.89,0.17698,-0.00144
72.90,0.17731,-0.00144
72.91,0.17729,-0.00143
72.92,0.17720,-0.00145
72.93,0.17669,-0.00143
72.94,0.17789,-0.00144
72.95,0.17752,-0.00144
72.96,0.17711,-0.00143
72.97,0.17739,-0.00143
72.98,0.17739,-0.00144
72.99,0.17742,-0.00142
73.00,0.17740,-0.00143
73.01,0.17713,-0.00141
73.02,0.17818,-0.00141
73.03,0.17799,-0.00141
73.04,0.17753,-0.00140
73.05,0.17691,-0.00141
73.06,0.17754,-0.00141
73.07,0.17669,-0.00141
73.08,0.17764,-0.00140
73.09,0.17793,-0.00141
73.10,0.17760,-0.00142
73.11,0.17776,-0.00139
73.12,0.17776,-0.00139
73.13,0.17758,-0.00140
73.14,0.17763,-0.00139
73.15,0.17769,-0.00138
73.16,0.17826,-0.00139
73.17,0.17802,-0.00140
73.18,0.17816,-0.00140
73.19,0.17775,-0.00138
73.20,0.17812,-0.00139
73.21,0.17750,-0.00139
73.22,0.17749,-0.00138
73.23,0.17789,-0.00139
73.24,0.17701,-0.00139
73.25,0.17848,-0.00138
73.26,0.17819,-0.00138
73.27,0.17824,-0.00137
73.28,0.17793,-0.00137
73.29,0.17831,-0.00137
73.30,0.17861,-0.00138
73.31,0.17783,-0.00139
73.32,0.17800,-0.00139
73.33,0.17855,-0.00139
73.34,0.17838,-0.00137
73.35,0.17746,-0.00138
73.36,0.17843,-0.00138
73.37,0.17885,-0.00138
73.38,0.17821,-0.00138
73.39,0.17859,-0.00138
73.40,0.17844,-0.00138
73.41,0.17809,-0.00140
73.42,0.17824,-0.00138
73.43,0.17900,-0.00138
73.44,0.17810,-0.00139
73.45,0.17834,-0.00136
73.46,0.17821,-0.00138
73.47,0.17918,-0.00137
73.48,0.17899,-0.00135
73.49,0.17873,-0.00136
73.50,0.17883,-0.00137
73.51,0.17904,-0.00137
73.52,0.17891,-0.00136
73.53,0.17885,-0.00136
73.54,0.17940,-0.00136
73.55,0.17915,-0.00136
73.56,0.17913,-0.00134
73.57,0.17976,-0.00133
73.58,0.17978,-0.00133
73.59,0.17905,-0.00134
73.60,0.17886,-0.00135
73.61,0.17950,-0.00134
73.62,0.17932,-0.00135
73.63,0.17913,-0.00134
73.64,0.17951,-0.00136
73.65,0.17875,-0.00135
73.66,0.17963,-0.00133
73.67,0.17957,-0.00135
73.68,0.17989,-0.00135
73.69,0.17892,-0.00138
73.70,0.17903,-0.00135
73.71,0.17935,-0.00135
73.72,0.17960,-0.00135
73.73,0.17901,-0.00135
73.74,0.17933,-0.00135
73.75,0.17962,-0.00136
73.76,0.17976,-0.00134
73.77,0.17922,-0.00136
73.78,0.18003,-0.00136
73.79,0.17909,-0.00136
73.80,0.18003,-0.00135
73.81,0.17981,-0.00134
73.82,0.17975,-0.00135
73.83,0.17992,-0.00136
73.84,0.17966,-0.00135
73.85,0.18010,-0.00137
73.86,0.18003,-0.00136
73.87,0.17989,-0.00137
73.88,0.18003,-0.00137
73.89,0.18031,-0.00136
73.90,0.18031,-0.00137
73.91,0.18062,-0.00136
73.92,0.17988,-0.00136
73.93,0.18008,-0.00136
73.94,0.18030,-0.00136
73.95,0.18022,-0.00134
73.96,0.17991,-0.00134
73.97,0.17982,-0.00134
73.98,0.18025,-0.00135
73.99,0.18026,-0.00135
74.00,0.18043,-0.00135
