current_mA,ch1_V,ch3_V
72.01,0.21103,-0.00232
72.02,0.21084,-0.00229
72.03,0.21019,-0.00230
72.04,0.21061,-0.00230
72.05,0.21078,-0.00228
72.06,0.21089,-0.00229
72.07,0.21089,-0.00225
72.08,0.21113,-0.00226
72.09,0.21142,-0.00225
72.10,0.21113,-0.00225
72.11,0.21165,-0.00223
72.12,0.21215,-0.00224
72.13,0.21244,-0.00221
72.14,0.21246,-0.00219
72.15,0.21310,-0.00218
72.16,0.21205,-0.00214
72.17,0.20974,-0.00211
72.18,0.20917,-0.00209
72.19,0.20830,-0.00207
72.20,0.20717,-0.00206
72.21,0.20748,-0.00202
72.22,0.20815,-0.00202
72.23,0.20939,-0.00201
72.24,0.20953,-0.00191
72.25,0.20962,-0.00187
72.26,0.20889,-0.00181
72.27,0.20782,-0.00148
72.28,0.20756,-0.00166
72.29,0.20765,-0.00172
72.30,0.20680,-0.00129
72.31,0.20563,-0.00116
72.32,0.20576,-0.00181
72.33,0.20507,-0.00158
72.34,0.20655,-0.00124
72.35,0.20816,-0.00176
72.36,0.20760,-0.00183
72.37,0.20786,-0.00142
72.38,0.20810,-0.00118
72.39,0.20842,0.00011
72.40,0.20805,0.00082
72.41,0.20674,0.00243
72.42,0.20651,0.00205
72.43,0.20715,-0.00299
72.44,0.20520,-0.00298
72.45,0.20212,0.00190
72.46,0.19950,0.00291
72.47,0.19779,-0.00488
72.48,0.19620,-0.00343
72.49,0.19568,-0.00034
72.50,0.20120,-0.00558
72.51,0.20179,0.00021
72.52,0.20148,-0.00311
72.53,0.20364,-0.00047
72.54,0.20358,0.00390
72.55,0.20146,0.00308
72.56,0.20161,0.00006
72.57,0.19386,0.00641
72.58,0.19930,0.01707
72.59,0.20302,0.02906
72.60,0.19319,0.02879
72.61,0.20999,-0.04612
72.62,0.19579,-0.04857
72.63,0.16279,-0.04389
72.64,0.15473,-0.03104
72.65,0.15882,-0.01794
72.66,0.16916,-0.01311
72.67,0.18589,-0.00765
72.68,0.18571,-0.00685
72.69,0.19461,-0.00593
