current_mA,ch1_V,ch3_V
72.01,0.20614,-0.00232
72.02,0.20544,-0.00232
72.03,0.20604,-0.00231
72.04,0.20538,-0.00228
72.05,0.20559,-0.00230
72.06,0.20447,-0.00227
72.07,0.20532,-0.00228
72.08,0.20572,-0.00226
72.09,0.20592,-0.00225
72.10,0.20626,-0.00224
72.11,0.20637,-0.00225
72.12,0.20683,-0.00227
72.13,0.20740,-0.00222
72.14,0.20717,-0.00220
72.15,0.20734,-0.00217
72.16,0.20621,-0.00216
72.17,0.20482,-0.00210
72.18,0.20237,-0.00208
72.19,0.20213,-0.00207
72.20,0.20192,-0.00207
72.21,0.20283,-0.00201
72.22,0.20326,-0.00201
72.23,0.20383,-0.00201
72.24,0.20448,-0.00194
72.25,0.20407,-0.00191
72.26,0.20417,-0.00181
72.27,0.20313,-0.00159
72.28,0.20267,-0.00154
72.29,0.20217,-0.00171
72.30,0.20146,-0.00160
72.31,0.20124,-0.00147
72.32,0.20000,-0.00188
72.33,0.20215,-0.00122
72.34,0.20128,-0.00167
72.35,0.20188,-0.00154
72.36,0.20278,-0.00187
72.37,0.20291,-0.00104
72.38,0.20286,-0.00256
72.39,0.20229,-0.00025
72.40,0.20255,0.00051
72.41,0.20128,0.00271
72.42,0.20144,-0.00123
72.43,0.20113,-0.00319
72.44,0.20010,-0.00257
72.45,0.19838,0.00038
72.46,0.19448,0.00025
72.47,0.19377,-0.00472
72.48,0.19078,-0.00294
72.49,0.19084,0.00012
72.50,0.19616,-0.00632
72.51,0.19549,-0.00289
72.52,0.19660,-0.00316
72.53,0.19870,0.00075
72.54,0.19823,0.00450
72.55,0.19716,0.00096
72.56,0.19305,0.00546
72.57,0.18888,0.00625
72.58,0.19513,0.02086
72.59,0.19463,0.03041
72.60,0.18021,0.02003
72.61,0.20078,-0.05290
72.62,0.19004,-0.04918
72.63,0.15477,-0.03366
72.64,0.15010,-0.02244
72.65,0.16920,-0.01128
72.66,0.17743,-0.00776
72.67,0.18027,-0.00687
72.68,0.18640,-0.00622
72.69,0.19149,-0.00545
72.70,0.19530,-0.00473
72.71,0.19803,-0.00417
72.72,0.19986,-0.00402
72.73,0.20248,-0.00385
72.74,0.20212,-0.00377
72.75,0.20272,-0.00368
72.76,0.20378,-0.00359
72.77,0.20510,-0.00353
72.78,0.20353,-0.00347
72.79,0.20453,-0.00343
72.80,0.20444,-0.00337
72.81,0.20550,-0.00333
72.82,0.20516,-0.00330
72.83,0.20642,-0.00323
72.84,0.20684,-0.00321
72.85,0.20697,-0.00318
72.86,0.20662,-0.00316
72.87,0.20648,-0.00315
72.88,0.20698,-0.00312
72.89,0.20675,-0.00312
72.90,0.20730,-0.00308
72.91,0.20720,-0.00306
72.92,0.20691,-0.00306
72.93,0.20725,-0.00305
72.94,0.20658,-0.00301
72.95,0.20675,-0.00301
72.96,0.20701,-0.00299
72.97,0.20672,-0.00296
72.98,0.20719,-0.00296
72.99,0.20715,-0.00294
73.00,0.20732,-0.00295
73.01,0.20817,-0.00295
73.02,0.20710,-0.00296
73.03,0.20771,-0.00294
73.04,0.20765,-0.00293
73.05,0.20693,-0.00292
73.06,0.20747,-0.00293
73.07,0.20819,-0.00292
73.08,0.20759,-0.00288
73.09,0.20799,-0.00289
73.10,0.20744,-0.00287
73.11,0.20756,-0.00287
73.12,0.20796,-0.00286
