current_mA,ch1_V,ch3_V
72.01,0.15169,-0.00236
72.02,0.15141,-0.00234
72.03,0.15111,-0.00233
72.04,0.15175,-0.00232
72.05,0.15125,-0.00234
72.06,0.15175,-0.00236
72.07,0.15176,-0.00234
72.08,0.15098,-0.00233
72.09,0.15164,-0.00235
72.10,0.15134,-0.00232
72.11,0.15180,-0.00232
72.12,0.15225,-0.00225
72.13,0.15242,-0.00228
72.14,0.15273,-0.00227
72.15,0.15253,-0.00222
72.16,0.15187,-0.00221
72.17,0.15105,-0.00218
72.18,0.14958,-0.00214
72.19,0.14834,-0.00216
72.20,0.14821,-0.00218
72.21,0.14845,-0.00215
72.22,0.14882,-0.00218
72.23,0.14937,-0.00215
72.24,0.15024,-0.00207
72.25,0.15025,-0.00204
72.26,0.15009,-0.00198
72.27,0.14940,-0.00188
72.28,0.14877,-0.00177
72.29,0.14884,-0.00178
72.30,0.14757,-0.00165
72.31,0.14762,-0.00186
72.32,0.14704,-0.00191
72.33,0.14763,-0.00172
72.34,0.14795,-0.00160
72.35,0.14793,-0.00165
72.36,0.14884,-0.00198
72.37,0.14865,-0.00172
72.38,0.14846,-0.00170
72.39,0.14851,-0.00045
72.40,0.14805,-0.00020
72.41,0.14791,0.00163
72.42,0.14735,0.00110
72.43,0.14748,-0.00288
72.44,0.14638,-0.00332
72.45,0.14400,0.00118
72.46,0.14256,0.00306
72.47,0.14047,-0.00444
72.48,0.13991,-0.00230
72.49,0.13940,-0.00096
72.50,0.14173,-0.00559
72.51,0.14485,0.00014
72.52,0.14385,-0.00234
72.53,0.14508,-0.00132
72.54,0.14439,0.00271
72.55,0.14335,-0.00137
72.56,0.14204,0.00402
72.57,0.13530,0.00431
72.58,0.13961,0.01514
72.59,0.14057,0.02713
72.60,0.12898,0.03637
72.61,0.14520,-0.05119
72.62,0.12468,-0.03428
72.63,0.10690,-0.02923
72.64,0.11054,-0.01726
72.65,0.11553,-0.01318
72.66,0.12438,-0.00811
72.67,0.12935,-0.00733
72.68,0.13806,-0.00559
72.69,0.14156,-0.00474
72.70,0.14373,-0.00434
72.71,0.14682,-0.00389
72.72,0.14682,-0.00366
72.73,0.14864,-0.00357
72.74,0.14981,-0.00348
72.75,0.14970,-0.00342
72.76,0.14989,-0.00332
72.77,0.15115,-0.00324
72.78,0.15117,-0.00321
72.79,0.15124,-0.00319
72.80,0.15156,-0.00316
72.81,0.15111,-0.00313
72.82,0.15177,-0.00312
72.83,0.15139,-0.00308
72.84,0.15228,-0.00306
72.85,0.15136,-0.00304
72.86,0.15277,-0.00304
72.87,0.15269,-0.00301
72.88,0.15294,-0.00300
72.89,0.15216,-0.00299
72.90,0.15262,-0.00297
72.91,0.15229,-0.00298
72.92,0.15294,-0.00294
72.93,0.15278,-0.00294
72.94,0.15215,-0.00293
72.95,0.15327,-0.00291
72.96,0.15290,-0.00289
72.97,0.15215,-0.00289
72.98,0.15281,-0.00289
72.99,0.15301,-0.00289
73.00,0.15311,-0.00288
73.01,0.15333,-0.00287
73.02,0.15282,-0.00287
73.03,0.15227,-0.00288
73.04,0.15296,-0.00289
73.05,0.15298,-0.00287
73.06,0.15308,-0.00285
73.07,0.15371,-0.00286
73.08,0.15367,-0.00285
73.09,0.15417,-0.00283
73.10,0.15316,-0.00282
73.11,0.15365,-0.00282
73.12,0.15373,-0.00280
73.13,0.15337,-0.00280
73.14,0.15350,-0.00278
73.15,0.15332,-0.00279
73.16,0.15409,-0.00279
73.17,0.15398,-0.00278
73.18,0.15392,-0.00280
73.19,0.15350,-0.00278
73.20,0.15399,-0.00278
73.21,0.15438,-0.00278
73.22,0.15392,-0.00277
73.23,0.15398,-0.00278
73.24,0.15392,-0.00279
73.25,0.15460,-0.00278
73.26,0.15305,-0.00277
73.27,0.15408,-0.00277
73.28,0.15456,-0.00276
73.29,0.15419,-0.00276
73.30,0.15423,-0.00273
73.31,0.15423,-0.00275
73.32,0.15365,-0.00274
73.33,0.15448,-0.00275
73.34,0.15383,-0.00273
73.35,0.15433,-0.00272
73.36,0.15417,-0.00271
73.37,0.15444,-0.00273
73.38,0.15399,-0.00272
73.39,0.15438,-0.00271
73.40,0.15446,-0.00271
73.41,0.15462,-0.00272
73.42,0.15382,-0.00271
73.43,0.15449,-0.00271
73.44,0.15453,-0.00270
73.45,0.15438,-0.00270
73.46,0.15436,-0.00271
73.47,0.15488,-0.00272
73.48,0.15502,-0.00271
73.49,0.15449,-0.00270
73.50,0.15426,-0.00270
73.51,0.15419,-0.00271
73.52,0.15470,-0.00272
73.53,0.15462,-0.00271
73.54,0.15476,-0.00269
73.55,0.15456,-0.00270
73.56,0.15501,-0.00270
73.57,0.15515,-0.00271
73.58,0.15475,-0.00273
73.59,0.15460,-0.00271
73.60,0.15474,-0.00270
73.61,0.15525,-0.00269
73.62,0.15491,-0.00269
73.63,0.15497,-0.00269
73.64,0.15507,-0.00269
73.65,0.15473,-0.00268
73.66,0.15498,-0.00269
73.67,0.15491,-0.00267
73.68,0.15465,-0.00269
73.69,0.15494,-0.00269
73.70,0.15478,-0.00268
73.71,0.15532,-0.00266
73.72,0.15452,-0.00269
73.73,0.15487,-0.00269
73.74,0.15544,-0.00270
73.75,0.15498,-0.00268
73.76,0.15502,-0.00269
73.77,0.15537,-0.00267
73.78,0.15540,-0.00269
73.79,0.15466,-0.00268
73.80,0.15498,-0.00269
73.81,0.15517,-0.00269
73.82,0.15512,-0.00269
73.83,0.15481,-0.00268
73.84,0.15513,-0.00269
73.85,0.15563,-0.00267
73.86,0.15473,-0.00265
73.87,0.15548,-0.00266
73.88,0.15556,-0.00267
73.89,0.15565,-0.00267
73.90,0.15591,-0.00265
73.91,0.15589,-0.00265
73.92,0.15571,-0.00265
73.93,0.15562,-0.00264
73.94,0.15554,-0.00264
73.95,0.15550,-0.00263
73.96,0.15598,-0.00263
73.97,0.15595,-0.00264
73.98,0.15558,-0.00265
73.99,0.15568,-0.00266
74.00,0.15490,-0.00266
