current_mA,ch1_V,ch3_V
72.01,0.08331,-0.00246
72.02,0.08352,-0.00247
72.03,0.08337,-0.00247
72.04,0.08352,-0.00246
72.05,0.08357,-0.00246
72.06,0.08320,-0.00247
72.07,0.08338,-0.00245
72.08,0.08315,-0.00247
72.09,0.08331,-0.00247
72.10,0.08333,-0.00246
72.11,0.08359,-0.00245
72.12,0.08355,-0.00245
72.13,0.08362,-0.00246
72.14,0.08391,-0.00244
72.15,0.08357,-0.00243
72.16,0.08320,-0.00240
72.17,0.08280,-0.00240
72.18,0.08188,-0.00238
72.19,0.08096,-0.00237
72.20,0.08084,-0.00237
72.21,0.08135,-0.00234
72.22,0.08143,-0.00233
72.23,0.08188,-0.00233
72.24,0.08199,-0.00229
72.25,0.08170,-0.00228
72.26,0.08149,-0.00223
72.27,0.08118,-0.00212
72.28,0.08102,-0.00230
72.29,0.08095,-0.00208
72.30,0.08087,-0.00212
72.31,0.08043,-0.00217
72.32,0.08048,-0.00206
72.33,0.08035,-0.00212
72.34,0.08035,-0.00198
72.35,0.08109,-0.00198
72.36,0.08115,-0.00210
72.37,0.08087,-0.00191
72.38,0.08072,-0.00293
72.39,0.08043,-0.00096
72.40,0.08007,-0.00100
72.41,0.07982,-0.00004
72.42,0.07968,0.00012
72.43,0.07972,-0.00282
72.44,0.07899,-0.00294
72.45,0.07861,-0.00194
72.46,0.07713,0.00078
72.47,0.07603,-0.00262
72.48,0.07561,-0.00224
72.49,0.07553,-0.00186
72.50,0.07735,-0.00484
72.51,0.07775,-0.00025
72.52,0.07710,-0.00250
72.53,0.07848,-0.00221
72.54,0.07688,-0.00126
72.55,0.07614,-0.00609
72.56,0.07361,0.00465
72.57,0.07041,0.00305
72.58,0.07095,0.00983
72.59,0.06946,0.01726
72.60,0.06508,0.03675
72.61,0.07748,-0.04135
72.62,0.06665,-0.03614
72.63,0.05663,-0.01176
72.64,0.06111,-0.00906
72.65,0.06429,-0.00769
72.66,0.06791,-0.00595
72.67,0.07372,-0.00485
72.68,0.07643,-0.00410
72.69,0.07817,-0.00384
72.70,0.07934,-0.00348
72.71,0.08107,-0.00334
72.72,0.08165,-0.00322
72.73,0.08192,-0.00314
72.74,0.08172,-0.00310
72.75,0.08260,-0.00306
72.76,0.08281,-0.00303
72.77,0.08314,-0.00298
72.78,0.08329,-0.00296
72.79,0.08334,-0.00294
72.80,0.08299,-0.00291
72.81,0.08347,-0.00289
72.82,0.08388,-0.00287
72.83,0.08402,-0.00284
72.84,0.08384,-0.00285
72.85,0.08374,-0.00282
72.86,0.08408,-0.00281
72.87,0.08404,-0.00276
72.88,0.08444,-0.00277
72.89,0.08406,-0.00276
72.90,0.08415,-0.00273
72.91,0.08412,-0.00273
72.92,0.08417,-0.00275
72.93,0.08438,-0.00273
72.94,0.08403,-0.00272
72.95,0.08433,-0.00275
72.96,0.08415,-0.00274
72.97,0.08429,-0.00269
72.98,0.08448,-0.00272
72.99,0.08432,-0.00272
73.00,0.08431,-0.00271
73.01,0.08418,-0.00271
73.02,0.08451,-0.00273
73.03,0.08439,-0.00273
73.04,0.08465,-0.00270
73.05,0.08459,-0.00273
