current_mA,voltage_V
72.01,0.0031
72.02,0.0032
72.03,0.0031
72.04,0.0027
72.05,0.0029
72.06,0.0029
72.07,0.0026
72.08,0.0029
72.09,0.0031
72.10,0.0032
72.11,0.0029
72.12,0.0033
72.13,0.0032
72.14,0.0034
72.15,0.003
72.16,0.003
72.17,0.0027
72.18,0.0026
72.19,0.0029
72.20,0.0025
72.21,0.0031
72.22,0.0031
72.23,0.0032
72.24,0.0037
72.25,0.0034
72.26,0.0031
72.27,0.0031
72.28,0.0034
72.29,0.0034
72.30,0.0033
72.31,0.0034
72.32,0.003
72.33,0.003
72.34,0.003
72.35,0.0031
72.36,0.0037
72.37,0.0035
72.38,0.0038
72.39,0.0039
72.40,0.004
72.41,0.0039
72.42,0.0041
72.43,0.004
72.44,0.0037
72.45,0.0037
72.46,0.003
72.47,0.0035
72.48,0.0033
72.49,0.0035
72.50,0.0035
72.51,0.004
72.52,0.0037
72.53,0.0039
72.54,0.0035
72.55,0.003
72.56,0.0033
72.57,0.0036
72.58,0.0035
72.59,0.0032
72.60,0.0031
72.61,0.0033
72.62,0.0031
72.63,0.0034
72.64,0.0033
72.65,0.0038
72.66,0.0033
72.67,0.0036
72.68,0.0034
72.69,0.0039
72.70,0.0034
72.71,0.0032
72.72,0.0037
72.73,0.003
72.74,0.0034
72.75,0.0034
72.76,0.0029
72.77,0.0038
72.78,0.0038
72.79,0.0036
72.80,0.0034
72.81,0.0014
72.82,0.0034
72.83,0.0031
72.84,0.0033
72.85,0.0025
72.86,0.0027
72.87,0.0023
72.88,0.0022
72.89,0.0022
72.90,0.0027
72.91,0.003
72.92,0.0019
72.93,0.0026
72.94,0.0024
72.95,0.0041
72.96,0.0053
72.97,0.0047
72.98,0.0045
72.99,0.0039
73.00,0.0039
73.01,0.0038
73.02,0.0039
73.03,0.0042
73.04,0.0042
73.05,0.0045
73.06,0.0046
73.07,0.0039
73.08,0.0034
73.09,0.0036
73.10,0.0038
73.11,0.004
73.12,0.0042
73.13,0.004
73.14,0.0042
73.15,0.0041
73.16,0.0042
73.17,0.0042
73.18,0.0043
73.19,0.0046
73.20,0.0044
73.21,0.0044
73.22,0.0042
73.23,0.004
73.24,0.0039
73.25,0.0038
73.26,0.0034
73.27,0.0037
73.28,0.0035
73.29,0.0033
73.30,0.0037
73.31,0.0039
73.32,0.004
73.33,0.0038
73.34,0.0038
73.35,0.0043
73.36,0.0042
73.37,0.0042
73.38,0.0037
73.39,0.0036
73.40,0.0037
73.41,0.0035
73.42,0.0039
73.43,0.0037
73.44,0.0042
73.45,0.0042
73.46,0.0039
73.47,0.0039
73.48,0.004
73.49,0.0041
73.50,0.0043
73.51,0.0035
73.52,0.0041
73.53,0.0043
73.54,0.0045
73.55,0.0043
73.56,0.0041
73.57,0.0038
73.58,0.0039
73.59,0.0041
73.60,0.004
73.61,0.0041
73.62,0.0046
73.63,0.0047
73.64,0.0045
73.65,0.0041
73.66,0.0047
73.67,0.0044
73.68,0.0047
73.69,0.0038
73.70,0.0037
73.71,0.0046
73.72,0.0041
73.73,0.0038
73.74,0.0043
73.75,0.0041
73.76,0.0041
73.77,0.0037
73.78,0.0039
73.79,0.0039
73.80,0.0042
73.81,0.0041
73.82,0.004
73.83,0.0037
73.84,0.0039
73.85,0.004
73.86,0.0039
73.87,0.0041
73.88,0.0037
73.89,0.0042
73.90,0.0041
73.91,0.0041
73.92,0.0045
73.93,0.0042
73.94,0.0044
73.95,0.0041
73.96,0.0039
73.97,0.004
73.98,0.0039
73.99,0.004
74.00,0.0038
