current_mA,voltage_V
72.01,0.779
72.02,0.7808
72.03,0.7821
72.04,0.7825
72.05,0.7804
72.06,0.7786
72.07,0.7809
72.08,0.7816
72.09,0.7813
72.10,0.7826
72.11,0.7833
72.12,0.7809
72.13,0.7818
72.14,0.7802
72.15,0.777
72.16,0.7794
72.17,0.7804
72.18,0.7809
72.19,0.7789
72.20,0.778
72.21,0.7813
72.22,0.7824
72.23,0.7818
72.24,0.7837
72.25,0.783
72.26,0.7817
72.27,0.7792
72.28,0.7812
72.29,0.7798
72.30,0.7809
72.31,0.7809
72.32,0.7811
72.33,0.7806
72.34,0.7812
72.35,0.7804
72.36,0.7802
72.37,0.7813
72.38,0.7796
72.39,0.7792
72.40,0.7816
72.41,0.7841
72.42,0.7841
72.43,0.781
72.44,0.7861
72.45,0.7818
72.46,0.778
72.47,0.7784
72.48,0.7724
72.49,0.7704
72.50,0.7682
72.51,0.7658
72.52,0.7665
72.53,0.7669
72.54,0.7712
72.55,0.7721
72.56,0.7711
72.57,0.7699
72.58,0.7652
72.59,0.7635
72.60,0.7627
72.61,0.7596
72.62,0.7538
72.63,0.7522
72.64,0.7534
72.65,0.7501
72.66,0.7522
72.67,0.7557
72.68,0.7562
72.69,0.7544
72.70,0.7524
72.71,0.7466
72.72,0.7389
72.73,0.7336
72.74,0.7238
72.75,0.7212
72.76,0.7125
72.77,0.7075
72.78,0.7015
72.79,0.693
72.80,0.687
72.81,0.6855
72.82,0.6891
72.83,0.6969
72.84,0.6898
72.85,0.6845
72.86,0.6771
72.87,0.6663
72.88,0.6541
72.89,0.6437
72.90,0.6467
72.91,0.6577
72.92,0.6763
72.93,0.722
72.94,0.7837
72.95,0.7734
72.96,0.8082
72.97,0.8331
72.98,0.8477
72.99,0.8571
73.00,0.8574
73.01,0.8644
73.02,0.8675
73.03,0.8669
73.04,0.8673
73.05,0.866
73.06,0.8649
73.07,0.8628
73.08,0.8582
73.09,0.8564
73.10,0.8527
73.11,0.8511
73.12,0.8508
73.13,0.8488
73.14,0.8477
73.15,0.8446
73.16,0.8445
73.17,0.8432
73.18,0.842
73.19,0.8429
73.20,0.841
73.21,0.8361
73.22,0.841
73.23,0.8378
73.24,0.8355
73.25,0.8358
73.26,0.8347
73.27,0.8346
73.28,0.8346
73.29,0.8326
73.30,0.8319
73.31,0.8361
73.32,0.833
73.33,0.8324
73.34,0.8306
73.35,0.8341
73.36,0.8322
73.37,0.8322
73.38,0.8299
73.39,0.8304
73.40,0.8313
73.41,0.8318
73.42,0.8294
73.43,0.829
73.44,0.8287
73.45,0.8295
73.46,0.831
73.47,0.8287
73.48,0.8271
73.49,0.8294
73.50,0.8302
73.51,0.8289
73.52,0.8277
73.53,0.8288
73.54,0.8289
73.55,0.8282
73.56,0.8265
73.57,0.8273
73.58,0.8262
73.59,0.8283
73.60,0.8281
73.61,0.8275
73.62,0.8285
73.63,0.8267
73.64,0.8267
73.65,0.8278
73.66,0.8285
73.67,0.8259
73.68,0.8245
73.69,0.8241
73.70,0.8259
73.71,0.8262
73.72,0.8263
73.73,0.8239
73.74,0.825
73.75,0.824
73.76,0.8256
73.77,0.8253
73.78,0.8262
73.79,0.8259
73.80,0.8261
73.81,0.8264
73.82,0.8287
73.83,0.8281
73.84,0.8291
73.85,0.8278
73.86,0.8245
73.87,0.8248
73.88,0.827
73.89,0.8246
73.90,0.8278
73.91,0.8294
73.92,0.829
73.93,0.8289
73.94,0.8283
73.95,0.8287
73.96,0.8281
73.97,0.8275
73.98,0.8281
73.99,0.8254
74.00,0.8256
