current_mA,voltage_V
72.01,0.0723
72.02,0.0722
72.03,0.0723
72.04,0.0724
72.05,0.0724
72.06,0.0725
72.07,0.0723
72.08,0.0724
72.09,0.0725
72.10,0.0721
72.11,0.0722
72.12,0.0724
72.13,0.0724
72.14,0.0722
72.15,0.0723
72.16,0.0724
72.17,0.0718
72.18,0.0718
72.19,0.0719
72.20,0.072
72.21,0.0719
72.22,0.072
72.23,0.0721
72.24,0.0717
72.25,0.0719
72.26,0.072
72.27,0.0722
72.28,0.0726
72.29,0.0724
72.30,0.0719
72.31,0.0723
72.32,0.0723
72.33,0.0723
72.34,0.072
72.35,0.0716
72.36,0.0712
72.37,0.0711
72.38,0.071
72.39,0.071
72.40,0.0712
72.41,0.0712
72.42,0.0711
72.43,0.0713
72.44,0.071
72.45,0.0708
72.46,0.0708
72.47,0.0705
72.48,0.0707
72.49,0.0705
72.50,0.0702
72.51,0.0704
72.52,0.0704
72.53,0.0703
72.54,0.0703
72.55,0.0704
72.56,0.0702
72.57,0.0698
72.58,0.0696
72.59,0.0689
72.60,0.0691
72.61,0.0689
72.62,0.0689
72.63,0.0687
72.64,0.068
72.65,0.0677
72.66,0.0675
72.67,0.0683
72.68,0.0679
72.69,0.0674
72.70,0.0662
72.71,0.0654
72.72,0.0644
72.73,0.0655
72.74,0.0631
72.75,0.061
72.76,0.0603
72.77,0.0585
72.78,0.0599
72.79,0.0566
72.80,0.0524
72.81,0.0465
72.82,0.0446
72.83,0.0649
72.84,0.0692
72.85,0.074
72.86,0.0773
72.87,0.0785
72.88,0.079
72.89,0.0785
72.90,0.0787
72.91,0.0787
72.92,0.0781
72.93,0.078
72.94,0.078
72.95,0.078
72.96,0.0775
72.97,0.0775
72.98,0.0775
72.99,0.0774
73.00,0.0772
73.01,0.0773
73.02,0.0773
73.03,0.077
73.04,0.0768
73.05,0.0767
73.06,0.0768
73.07,0.0767
73.08,0.0767
73.09,0.0768
73.10,0.0768
73.11,0.0766
73.12,0.0767
73.13,0.0768
73.14,0.0763
73.15,0.0761
73.16,0.076
73.17,0.0761
73.18,0.0759
73.19,0.0759
73.20,0.0761
73.21,0.0761
73.22,0.0759
73.23,0.0759
73.24,0.0763
73.25,0.0758
73.26,0.0762
73.27,0.076
73.28,0.0759
73.29,0.0762
73.30,0.0761
73.31,0.076
73.32,0.0759
73.33,0.0761
73.34,0.0765
73.35,0.076
73.36,0.0758
73.37,0.0758
73.38,0.0761
73.39,0.0759
73.40,0.0762
73.41,0.0761
73.42,0.0758
73.43,0.0758
73.44,0.0763
73.45,0.0761
73.46,0.0758
73.47,0.0758
73.48,0.0759
73.49,0.076
73.50,0.0758
73.51,0.0762
73.52,0.0763
73.53,0.076
73.54,0.0763
73.55,0.0764
73.56,0.0766
73.57,0.0759
73.58,0.076
73.59,0.0765
73.60,0.0761
73.61,0.0764
73.62,0.0767
73.63,0.0765
73.64,0.0763
73.65,0.0763
73.66,0.076
73.67,0.0758
73.68,0.0758
73.69,0.076
73.70,0.0765
73.71,0.0761
73.72,0.0755
73.73,0.0761
73.74,0.0763
73.75,0.076
73.76,0.0761
73.77,0.0766
73.78,0.0762
73.79,0.0759
