current_mA,voltage_V
72.01,0.72501
72.02,0.72243
72.03,0.72120
72.04,0.72417
72.05,0.72424
72.06,0.72391
72.07,0.72128
72.08,0.72233
72.09,0.72300
72.10,0.72310
72.11,0.72236
72.12,0.72193
72.13,0.72343
72.14,0.72628
72.15,0.72323
72.16,0.72263
72.17,0.72414
72.18,0.72460
72.19,0.72581
72.20,0.72551
72.21,0.72556
72.22,0.72719
72.23,0.72849
72.24,0.72503
72.25,0.72505
72.26,0.72108
72.27,0.72648
72.28,0.72697
72.29,0.72775
72.30,0.72834
72.31,0.72589
72.32,0.72448
72.33,0.72669
72.34,0.72880
72.35,0.73039
72.36,0.73129
72.37,0.73221
72.38,0.72699
72.39,0.72886
72.40,0.72823
72.41,0.72588
72.42,0.72704
72.43,0.72768
72.44,0.72736
72.45,0.72685
72.46,0.72652
72.47,0.72771
72.48,0.72895
72.49,0.72406
72.50,0.72777
72.51,0.72525
72.52,0.72581
72.53,0.72426
72.54,0.72476
72.55,0.72278
72.56,0.72397
72.57,0.72358
72.58,0.72473
72.59,0.72926
72.60,0.73017
72.61,0.73163
72.62,0.73171
72.63,0.73118
72.64,0.73074
72.65,0.72981
72.66,0.73003
72.67,0.73215
72.68,0.73144
72.69,0.73080
72.70,0.72710
72.71,0.72388
72.72,0.72859
72.73,0.72779
72.74,0.72839
72.75,0.72912
72.76,0.73302
72.77,0.72885
72.78,0.73249
72.79,0.73248
72.80,0.73424
72.81,0.73395
72.82,0.73549
72.83,0.73783
72.84,0.74513
72.85,0.73953
72.86,0.73048
72.87,0.70870
72.88,0.69962
72.89,0.70399
72.90,0.71613
72.91,0.72681
72.92,0.72600
72.93,0.72947
72.94,0.73098
72.95,0.73161
72.96,0.73118
72.97,0.73481
72.98,0.73555
72.99,0.73692
73.00,0.73546
73.01,0.73676
73.02,0.73712
73.03,0.73630
73.04,0.73641
73.05,0.73697
73.06,0.73513
73.07,0.73692
73.08,0.73943
73.09,0.74024
73.10,0.73915
73.11,0.73972
73.12,0.74043
73.13,0.74049
73.14,0.73994
73.15,0.73820
73.16,0.73894
73.17,0.74082
73.18,0.73972
73.19,0.73871
73.20,0.73906
73.21,0.73783
73.22,0.73760
73.23,0.73786
73.24,0.73872
73.25,0.74113
73.26,0.74115
73.27,0.74295
73.28,0.74096
73.29,0.74074
73.30,0.74277
73.31,0.74011
73.32,0.73910
73.33,0.74008
73.34,0.73866
73.35,0.73837
73.36,0.73858
73.37,0.74121
73.38,0.74068
73.39,0.74316
73.40,0.74151
73.41,0.74285
73.42,0.74393
73.43,0.74188
73.44,0.74348
73.45,0.74250
73.46,0.74268
73.47,0.74279
73.48,0.74439
73.49,0.74538
73.50,0.74193
73.51,0.74300
73.52,0.74391
73.53,0.74503
73.54,0.74118
73.55,0.74213
73.56,0.74377
73.57,0.74334
73.58,0.74416
73.59,0.74468
73.60,0.74270
73.61,0.74264
73.62,0.74542
73.63,0.74753
73.64,0.74628
73.65,0.74570
73.66,0.74385
73.67,0.74593
73.68,0.74771
73.69,0.74817
73.70,0.74654
73.71,0.74921
73.72,0.74785
73.73,0.74775
73.74,0.74416
73.75,0.74636
73.76,0.74452
73.77,0.74570
73.78,0.74467
73.79,0.74760
73.80,0.74605
73.81,0.74702
73.82,0.74662
73.83,0.74586
73.84,0.74666
73.85,0.74593
73.86,0.74692
73.87,0.74548
73.88,0.74606
73.89,0.74703
73.90,0.75067
73.91,0.74865
73.92,0.74562
73.93,0.74756
73.94,0.74925
73.95,0.74764
73.96,0.74422
73.97,0.74862
73.98,0.74809
73.99,0.74798
74.00,0.74827
