current_mA,voltage_V
72.01,0.55402
72.02,0.55165
72.03,0.55116
72.04,0.55190
72.05,0.55183
72.06,0.55360
72.07,0.55342
72.08,0.55203
72.09,0.55068
72.10,0.55106
72.11,0.55097
72.12,0.55567
72.13,0.55647
72.14,0.55286
72.15,0.55207
72.16,0.55240
72.17,0.55229
72.18,0.55439
72.19,0.55641
72.20,0.55454
72.21,0.55646
72.22,0.55750
72.23,0.55880
72.24,0.55760
72.25,0.55564
72.26,0.55361
72.27,0.55358
72.28,0.55642
72.29,0.55633
72.30,0.55668
72.31,0.55608
72.32,0.55725
72.33,0.55767
72.34,0.55478
72.35,0.55538
72.36,0.55606
72.37,0.55675
72.38,0.55709
72.39,0.55742
72.40,0.55817
72.41,0.55657
72.42,0.55678
72.43,0.55609
72.44,0.55422
72.45,0.55608
72.46,0.55626
72.47,0.55471
72.48,0.55544
72.49,0.55367
72.50,0.55569
72.51,0.55656
72.52,0.55634
72.53,0.55489
72.54,0.55380
72.55,0.55444
72.56,0.55662
72.57,0.55633
72.58,0.55442
72.59,0.55831
72.60,0.55736
72.61,0.55814
72.62,0.55655
72.63,0.55709
72.64,0.55534
72.65,0.55313
72.66,0.55537
72.67,0.55316
72.68,0.55188
72.69,0.55025
72.70,0.55267
72.71,0.55471
72.72,0.55541
72.73,0.55745
72.74,0.55863
72.75,0.55747
72.76,0.56016
72.77,0.55653
72.78,0.56026
72.79,0.55852
72.80,0.55866
72.81,0.56153
72.82,0.56265
72.83,0.56918
72.84,0.57002
72.85,0.55139
72.86,0.54537
72.87,0.53189
72.88,0.53395
72.89,0.53957
72.90,0.54676
72.91,0.55095
72.92,0.55342
72.93,0.55801
72.94,0.55871
72.95,0.56084
72.96,0.55920
72.97,0.56066
72.98,0.56201
72.99,0.56105
73.00,0.56090
73.01,0.56350
73.02,0.56348
73.03,0.56398
73.04,0.56171
73.05,0.56283
73.06,0.56086
73.07,0.56083
73.08,0.56206
73.09,0.56241
73.10,0.56055
73.11,0.56241
73.12,0.56491
73.13,0.56413
73.14,0.56310
73.15,0.56461
73.16,0.56451
73.17,0.56379
73.18,0.56508
73.19,0.56500
73.20,0.56542
73.21,0.56412
73.22,0.56553
73.23,0.56482
73.24,0.56478
73.25,0.56288
73.26,0.56317
73.27,0.56351
73.28,0.56491
73.29,0.56614
73.30,0.56630
73.31,0.56664
73.32,0.56639
73.33,0.56612
73.34,0.56526
73.35,0.56616
73.36,0.56629
73.37,0.56593
73.38,0.56484
73.39,0.56780
73.40,0.56698
73.41,0.56546
73.42,0.56886
73.43,0.56842
73.44,0.56731
73.45,0.56776
73.46,0.56515
73.47,0.56672
73.48,0.56598
73.49,0.56779
73.50,0.56481
73.51,0.56472
73.52,0.56568
73.53,0.56617
73.54,0.56689
73.55,0.56806
73.56,0.56821
73.57,0.56795
73.58,0.56770
73.59,0.56827
73.60,0.56923
73.61,0.56811
73.62,0.56615
73.63,0.56543
73.64,0.56769
73.65,0.56511
73.66,0.56678
73.67,0.56582
73.68,0.56532
73.69,0.56504
73.70,0.56720
73.71,0.56666
73.72,0.56887
73.73,0.56989
73.74,0.56720
73.75,0.56597
73.76,0.56573
73.77,0.56737
73.78,0.56724
73.79,0.56768
73.80,0.56712
73.81,0.56781
73.82,0.56712
73.83,0.56972
73.84,0.57112
73.85,0.57110
73.86,0.57085
73.87,0.56893
73.88,0.56929
73.89,0.56968
73.90,0.57212
73.91,0.56938
73.92,0.57033
73.93,0.57058
73.94,0.56868
73.95,0.56904
73.96,0.57035
73.97,0.57132
73.98,0.57203
73.99,0.57108
74.00,0.57027
