l2_pos_deg,ch1_V,ch3_V
3.0000,0.24853,-0.01158
6.0000,0.24868,-0.01156
9.0000,0.2487,-0.01157
12.0000,0.24846,-0.01156
15.0000,0.24829,-0.01158
18.0000,0.24813,-0.01157
21.0000,0.24802,-0.01157
