current_mA,voltage_V
72.01,0.4027
72.02,0.4028
72.03,0.4039
72.04,0.4034
72.05,0.4031
72.06,0.4032
72.07,0.4037
72.08,0.4043
72.09,0.4037
72.10,0.4045
72.11,0.4038
72.12,0.4034
72.13,0.4027
72.14,0.403
72.15,0.4028
72.16,0.4046
72.17,0.4033
72.18,0.403
72.19,0.403
72.20,0.4029
72.21,0.4035
72.22,0.4039
72.23,0.4025
72.24,0.4016
72.25,0.4025
72.26,0.4026
72.27,0.4021
72.28,0.4037
72.29,0.4032
72.30,0.404
72.31,0.403
72.32,0.4036
72.33,0.4033
72.34,0.404
72.35,0.4039
72.36,0.4045
72.37,0.4031
72.38,0.4016
72.39,0.401
72.40,0.3972
72.41,0.3957
72.42,0.3958
72.43,0.3956
72.44,0.3952
72.45,0.3963
72.46,0.3985
72.47,0.3985
72.48,0.3981
72.49,0.397
72.50,0.3951
72.51,0.3939
72.52,0.3926
72.53,0.3932
72.54,0.3921
72.55,0.3892
72.56,0.3897
72.57,0.389
72.58,0.3898
72.59,0.3895
72.60,0.3899
72.61,0.3893
72.62,0.3873
72.63,0.3847
72.64,0.3842
72.65,0.383
72.66,0.3806
72.67,0.377
72.68,0.3712
72.69,0.3669
72.70,0.3638
72.71,0.3573
72.72,0.3539
72.73,0.3578
72.74,0.3608
72.75,0.3573
72.76,0.3516
72.77,0.3504
72.78,0.3391
72.79,0.3188
72.80,0.3232
72.81,0.3204
72.82,0.3403
72.83,0.3935
72.84,0.3828
72.85,0.3951
72.86,0.4166
72.87,0.4398
72.88,0.4462
72.89,0.4463
72.90,0.4477
72.91,0.4479
72.92,0.4479
72.93,0.4461
72.94,0.4443
72.95,0.4415
72.96,0.4422
72.97,0.4415
72.98,0.4412
72.99,0.4392
73.00,0.4387
73.01,0.438
73.02,0.4379
73.03,0.4365
73.04,0.4365
73.05,0.4366
73.06,0.4366
73.07,0.433
73.08,0.4333
73.09,0.4327
73.10,0.4325
73.11,0.4329
73.12,0.4324
73.13,0.4318
73.14,0.4308
73.15,0.4305
73.16,0.4309
73.17,0.4305
73.18,0.4305
73.19,0.4298
73.20,0.43
73.21,0.429
73.22,0.4283
73.23,0.4296
73.24,0.4295
73.25,0.4283
73.26,0.4294
73.27,0.4282
73.28,0.4277
73.29,0.4282
73.30,0.4275
73.31,0.4271
73.32,0.4273
73.33,0.4269
73.34,0.4265
73.35,0.4263
73.36,0.4266
73.37,0.4267
73.38,0.4265
73.39,0.4266
73.40,0.4264
73.41,0.4265
73.42,0.4266
73.43,0.4267
73.44,0.426
73.45,0.4265
73.46,0.4258
73.47,0.4266
73.48,0.427
73.49,0.4268
73.50,0.4262
73.51,0.4264
73.52,0.4263
73.53,0.4254
73.54,0.4265
73.55,0.426
73.56,0.4268
73.57,0.4259
73.58,0.4261
73.59,0.4259
73.60,0.4256
73.61,0.426
73.62,0.4262
73.63,0.4265
73.64,0.4263
73.65,0.4253
73.66,0.4257
73.67,0.4253
73.68,0.4264
73.69,0.4258
73.70,0.4253
73.71,0.4255
73.72,0.4261
73.73,0.4256
73.74,0.4256
73.75,0.4267
73.76,0.4269
73.77,0.4272
73.78,0.4259
73.79,0.4266
73.80,0.4266
73.81,0.4261
73.82,0.4268
73.83,0.4271
73.84,0.4263
73.85,0.4264
73.86,0.4266
73.87,0.4255
73.88,0.4249
73.89,0.4251
73.90,0.427
73.91,0.4272
73.92,0.4251
73.93,0.4259
73.94,0.4263
73.95,0.4271
73.96,0.4272
73.97,0.4257
73.98,0.4267
73.99,0.4263
74.00,0.4276
