l2_pos_deg,ch1_V,ch3_V
3.0000,0.0014,-0.01167
6.0000,0.00123,-0.01166
9.0000,0.0011,-0.01166
12.0000,0.00101,-0.01167
15.0000,0.00094,-0.01166
