current_mA,voltage_V
72.01,0.72399
72.02,0.72362
72.03,0.72396
72.04,0.72448
72.05,0.72383
72.06,0.72245
72.07,0.72327
72.08,0.72461
72.09,0.72449
72.10,0.72312
72.11,0.72335
72.12,0.72509
72.13,0.72524
72.14,0.72347
72.15,0.72398
72.16,0.72394
72.17,0.72265
72.18,0.72468
72.19,0.72358
72.20,0.72334
72.21,0.72588
72.22,0.72585
72.23,0.72455
72.24,0.72650
72.25,0.72593
72.26,0.72663
72.27,0.72373
72.28,0.72447
72.29,0.72611
72.30,0.72600
72.31,0.72702
72.32,0.72859
72.33,0.72928
72.34,0.72945
72.35,0.72639
72.36,0.72757
72.37,0.72690
72.38,0.72262
72.39,0.72342
72.40,0.72331
72.41,0.72514
72.42,0.72371
72.43,0.72633
72.44,0.72722
72.45,0.72808
72.46,0.72819
72.47,0.72526
72.48,0.72313
72.49,0.72391
72.50,0.72495
72.51,0.72365
72.52,0.72090
72.53,0.71908
72.54,0.72214
72.55,0.72535
72.56,0.72495
72.57,0.72765
72.58,0.72625
72.59,0.72618
72.60,0.72491
72.61,0.72577
72.62,0.72704
72.63,0.72578
72.64,0.72414
72.65,0.71972
72.66,0.71894
72.67,0.71628
72.68,0.71419
72.69,0.71687
72.70,0.71725
72.71,0.71791
72.72,0.72554
72.73,0.72591
72.74,0.72845
72.75,0.72838
72.76,0.72390
72.77,0.73319
72.78,0.73711
72.79,0.74163
72.80,0.74847
72.81,0.75545
72.82,0.74111
72.83,0.71633
72.84,0.70381
72.85,0.67981
72.86,0.69689
72.87,0.70406
72.88,0.71359
72.89,0.72049
72.90,0.72417
72.91,0.72794
72.92,0.72769
72.93,0.73084
72.94,0.73316
72.95,0.73180
72.96,0.73189
72.97,0.73314
72.98,0.73384
72.99,0.73568
73.00,0.73493
73.01,0.73455
73.02,0.73592
73.03,0.73493
73.04,0.73354
73.05,0.73490
73.06,0.73748
73.07,0.73768
73.08,0.73742
73.09,0.73840
73.10,0.73781
73.11,0.73793
73.12,0.73836
73.13,0.73805
73.14,0.73772
73.15,0.73484
73.16,0.73749
73.17,0.73949
73.18,0.73740
73.19,0.73992
73.20,0.73908
73.21,0.73678
73.22,0.73810
73.23,0.73871
73.24,0.73825
73.25,0.73949
73.26,0.73503
73.27,0.73685
73.28,0.73841
73.29,0.73674
73.30,0.73875
73.31,0.73802
73.32,0.73864
73.33,0.73986
73.34,0.73902
73.35,0.73920
73.36,0.73909
73.37,0.73867
73.38,0.73825
73.39,0.74084
73.40,0.73966
73.41,0.73882
73.42,0.73845
73.43,0.73988
73.44,0.74033
73.45,0.74159
73.46,0.74059
73.47,0.73962
73.48,0.73903
73.49,0.74058
73.50,0.74151
73.51,0.74061
73.52,0.74171
73.53,0.74140
73.54,0.73974
73.55,0.73904
73.56,0.73958
73.57,0.73865
73.58,0.74219
73.59,0.74115
73.60,0.73886
73.61,0.74016
73.62,0.73970
73.63,0.74132
73.64,0.73946
73.65,0.74315
73.66,0.74210
73.67,0.74318
73.68,0.74168
73.69,0.74047
73.70,0.73976
73.71,0.74404
73.72,0.74304
73.73,0.74433
73.74,0.74432
73.75,0.74168
73.76,0.74121
73.77,0.74119
73.78,0.74298
73.79,0.74337
73.80,0.74537
73.81,0.74144
73.82,0.74125
73.83,0.74343
73.84,0.74389
73.85,0.74535
73.86,0.74537
73.87,0.74617
73.88,0.74320
73.89,0.74278
73.90,0.74090
73.91,0.74382
73.92,0.74522
73.93,0.74444
73.94,0.74629
73.95,0.74568
73.96,0.74370
73.97,0.74527
73.98,0.74554
73.99,0.74410
74.00,0.74604
