current_mA,voltage_V
72.01,0.78477
72.02,0.78513
72.03,0.78502
72.04,0.78474
72.05,0.78297
72.06,0.78262
72.07,0.78210
72.08,0.78485
72.09,0.78761
72.10,0.78800
72.11,0.78629
72.12,0.78563
72.13,0.78735
72.14,0.78899
72.15,0.78910
72.16,0.78992
72.17,0.78832
72.18,0.78811
72.19,0.78553
72.20,0.78806
72.21,0.78931
72.22,0.78984
72.23,0.78973
72.24,0.78968
72.25,0.78825
72.26,0.78947
72.27,0.78947
72.28,0.79010
72.29,0.78867
72.30,0.79199
72.31,0.79295
72.32,0.79028
72.33,0.79023
72.34,0.79439
72.35,0.79366
72.36,0.78940
72.37,0.78895
72.38,0.78731
72.39,0.78647
72.40,0.78643
72.41,0.78883
72.42,0.78959
72.43,0.78905
72.44,0.78939
72.45,0.79052
72.46,0.78992
72.47,0.78917
72.48,0.78431
72.49,0.78809
72.50,0.78559
72.51,0.78539
72.52,0.78271
72.53,0.78312
72.54,0.78413
72.55,0.78687
72.56,0.78698
72.57,0.78775
72.58,0.78843
72.59,0.78812
72.60,0.78871
72.61,0.78903
72.62,0.78587
72.63,0.78643
72.64,0.78149
72.65,0.77568
72.66,0.77642
72.67,0.77652
72.68,0.77696
72.69,0.77871
72.70,0.77876
72.71,0.78067
72.72,0.78453
72.73,0.78677
72.74,0.79030
72.75,0.78952
72.76,0.78702
72.77,0.79902
72.78,0.80297
72.79,0.81164
72.80,0.82105
72.81,0.81888
72.82,0.79331
72.83,0.76549
72.84,0.74017
72.85,0.75171
72.86,0.75856
72.87,0.76920
72.88,0.77471
72.89,0.78016
72.90,0.78670
72.91,0.79051
72.92,0.79081
72.93,0.79489
72.94,0.79346
72.95,0.79417
72.96,0.79506
72.97,0.79365
72.98,0.79488
72.99,0.79746
73.00,0.79882
73.01,0.79975
73.02,0.80011
73.03,0.79944
73.04,0.80055
73.05,0.79973
73.06,0.79841
73.07,0.79885
73.08,0.80053
73.09,0.79914
73.10,0.80060
73.11,0.80071
73.12,0.80134
73.13,0.80170
73.14,0.80148
73.15,0.80112
73.16,0.80013
73.17,0.79925
73.18,0.79887
73.19,0.80098
73.20,0.80206
73.21,0.80099
73.22,0.80089
73.23,0.80083
73.24,0.80108
73.25,0.80221
73.26,0.80217
73.27,0.80182
73.28,0.80215
73.29,0.80342
73.30,0.80275
73.31,0.80351
73.32,0.80246
73.33,0.80353
73.34,0.80410
73.35,0.80438
73.36,0.80308
73.37,0.80340
73.38,0.80216
73.39,0.80405
73.40,0.80491
73.41,0.80451
73.42,0.80475
73.43,0.80401
73.44,0.80241
73.45,0.80329
73.46,0.80170
73.47,0.80315
73.48,0.80243
73.49,0.80561
73.50,0.80543
73.51,0.80677
73.52,0.80511
73.53,0.80422
73.54,0.80371
73.55,0.80470
73.56,0.80550
73.57,0.80537
73.58,0.80304
73.59,0.80338
73.60,0.80336
73.61,0.80279
73.62,0.80538
73.63,0.80511
73.64,0.80507
73.65,0.80498
73.66,0.80586
73.67,0.80552
73.68,0.80338
73.69,0.80633
73.70,0.80732
73.71,0.80657
73.72,0.80526
73.73,0.80561
73.74,0.80680
73.75,0.80637
73.76,0.80760
73.77,0.80805
73.78,0.80788
73.79,0.81015
73.80,0.80812
73.81,0.80749
73.82,0.80626
73.83,0.80692
73.84,0.80747
73.85,0.80593
73.86,0.80658
73.87,0.80864
73.88,0.80724
73.89,0.80856
73.90,0.80983
73.91,0.81046
73.92,0.81004
73.93,0.80962
73.94,0.80819
73.95,0.80824
73.96,0.80776
73.97,0.80990
73.98,0.80828
73.99,0.80805
74.00,0.80958
