current_mA,voltage_V
72.01,0.17864
72.02,0.17857
72.03,0.17870
72.04,0.17857
72.05,0.17879
72.06,0.17888
72.07,0.17791
72.08,0.17834
72.09,0.17824
72.10,0.17899
72.11,0.17931
72.12,0.17936
72.13,0.17929
72.14,0.17917
72.15,0.17922
72.16,0.17939
72.17,0.17885
72.18,0.17896
72.19,0.17899
72.20,0.17943
72.21,0.17851
72.22,0.17822
72.23,0.17816
72.24,0.17875
72.25,0.17873
72.26,0.17884
72.27,0.17939
72.28,0.17954
72.29,0.17975
72.30,0.17971
72.31,0.17987
72.32,0.17984
72.33,0.18010
72.34,0.17994
72.35,0.17958
72.36,0.17836
72.37,0.17781
72.38,0.17767
72.39,0.17767
72.40,0.17735
72.41,0.17801
72.42,0.17764
72.43,0.17795
72.44,0.17895
72.45,0.17879
72.46,0.17904
72.47,0.17901
72.48,0.17827
72.49,0.17838
72.50,0.17828
72.51,0.17776
72.52,0.17792
72.53,0.17805
72.54,0.17861
72.55,0.17857
72.56,0.17884
72.57,0.17903
72.58,0.17857
72.59,0.17829
72.60,0.17747
72.61,0.17745
72.62,0.17778
72.63,0.17821
72.64,0.17732
72.65,0.17671
72.66,0.17475
72.67,0.17485
72.68,0.17551
72.69,0.17585
72.70,0.17502
72.71,0.17552
72.72,0.17660
72.73,0.17703
72.74,0.17813
72.75,0.17720
72.76,0.17469
72.77,0.17537
72.78,0.17608
72.79,0.17860
72.80,0.17985
72.81,0.16617
72.82,0.17227
72.83,0.17195
72.84,0.16439
72.85,0.16874
72.86,0.17219
72.87,0.17514
72.88,0.17845
72.89,0.17983
72.90,0.18064
72.91,0.18048
72.92,0.18164
72.93,0.18186
72.94,0.18215
72.95,0.18092
72.96,0.18162
72.97,0.18206
72.98,0.18256
72.99,0.18190
73.00,0.18242
73.01,0.18214
73.02,0.18191
73.03,0.18220
73.04,0.18165
73.05,0.18221
73.06,0.18188
73.07,0.18184
73.08,0.18255
73.09,0.18289
73.10,0.18272
73.11,0.18225
73.12,0.18264
73.13,0.18234
73.14,0.18308
73.15,0.18201
73.16,0.18215
73.17,0.18245
73.18,0.18210
73.19,0.18262
73.20,0.18292
73.21,0.18322
73.22,0.18303
73.23,0.18257
73.24,0.18279
73.25,0.18303
73.26,0.18267
73.27,0.18268
73.28,0.18253
73.29,0.18265
73.30,0.18201
73.31,0.18311
73.32,0.18339
73.33,0.18322
73.34,0.18218
73.35,0.18282
73.36,0.18350
73.37,0.18367
73.38,0.18273
73.39,0.18299
73.40,0.18334
73.41,0.18384
73.42,0.18295
73.43,0.18330
73.44,0.18279
73.45,0.18342
73.46,0.18388
73.47,0.18333
73.48,0.18291
73.49,0.18297
73.50,0.18293
73.51,0.18344
73.52,0.18371
73.53,0.18340
73.54,0.18402
73.55,0.18348
73.56,0.18366
73.57,0.18355
73.58,0.18373
73.59,0.18402
73.60,0.18403
73.61,0.18333
73.62,0.18380
73.63,0.18325
73.64,0.18410
73.65,0.18372
73.66,0.18390
73.67,0.18358
73.68,0.18349
73.69,0.18441
73.70,0.18418
73.71,0.18378
73.72,0.18380
73.73,0.18391
73.74,0.18331
73.75,0.18355
73.76,0.18447
73.77,0.18428
73.78,0.18440
73.79,0.18441
73.80,0.18395
73.81,0.18411
73.82,0.18376
73.83,0.18443
73.84,0.18460
73.85,0.18489
73.86,0.18475
73.87,0.18360
73.88,0.18394
73.89,0.18495
73.90,0.18471
73.91,0.18459
73.92,0.18360
73.93,0.18417
73.94,0.18468
73.95,0.18469
73.96,0.18469
73.97,0.18431
73.98,0.18525
73.99,0.18433
74.00,0.18466
