current_mA,ch1_V,ch3_V
72.01,0.17515,-0.00134
72.02,0.17552,-0.00132
72.03,0.17553,-0.00135
72.04,0.17517,-0.00134
72.05,0.17457,-0.00132
72.06,0.17567,-0.00132
72.07,0.17561,-0.00132
72.08,0.17539,-0.00133
72.09,0.17561,-0.00133
72.10,0.17492,-0.00131
72.11,0.17506,-0.00132
72.12,0.17581,-0.00132
72.13,0.17641,-0.00132
72.14,0.17607,-0.00132
72.15,0.17652,-0.00130
72.16,0.17583,-0.00131
72.17,0.17556,-0.00129
72.18,0.17484,-0.00130
72.19,0.17472,-0.00129
72.20,0.17476,-0.00130
72.21,0.17474,-0.00129
72.22,0.17389,-0.00129
72.23,0.17517,-0.00129
72.24,0.17522,-0.00130
72.25,0.17507,-0.00129
72.26,0.17460,-0.00128
72.27,0.17461,-0.00128
72.28,0.17451,-0.00130
72.29,0.17417,-0.00128
72.30,0.17445,-0.00126
72.31,0.17495,-0.00127
72.32,0.17437,-0.00127
72.33,0.17391,-0.00127
72.34,0.17415,-0.00125
72.35,0.17424,-0.00125
72.36,0.17521,-0.00123
72.37,0.17519,-0.00125
72.38,0.17559,-0.00120
72.39,0.17493,-0.00122
72.40,0.17457,-0.00127
72.41,0.17490,-0.00131
72.42,0.17471,-0.00122
72.43,0.17449,-0.00100
72.44,0.17487,-0.00099
72.45,0.17459,-0.00099
72.46,0.17297,-0.00149
72.47,0.17215,-0.00147
72.48,0.17247,-0.00077
72.49,0.17293,-0.00098
72.50,0.17365,-0.00101
72.51,0.17408,-0.00064
72.52,0.17358,-0.00021
72.53,0.17304,-0.00494
72.54,0.17271,0.00082
72.55,0.17464,-0.00117
72.56,0.17386,-0.00071
72.57,0.17345,0.00110
72.58,0.17370,-0.00102
72.59,0.17222,-0.00113
72.60,0.17329,-0.00041
72.61,0.17439,0.00331
72.62,0.17238,0.01182
72.63,0.16135,0.02766
72.64,0.15607,-0.04011
72.65,0.14890,-0.01606
72.66,0.15171,-0.00920
72.67,0.15985,-0.00609
72.68,0.16439,-0.00472
72.69,0.16742,-0.00361
72.70,0.16928,-0.00300
72.71,0.17188,-0.00254
72.72,0.17222,-0.00230
72.73,0.17388,-0.00214
72.74,0.17455,-0.00203
72.75,0.17464,-0.00195
72.76,0.17488,-0.00189
72.77,0.17558,-0.00182
72.78,0.17598,-0.00179
72.79,0.17523,-0.00175
72.80,0.17524,-0.00171
72.81,0.17579,-0.00168
72.82,0.17639,-0.00168
72.83,0.17551,-0.00165
72.84,0.17578,-0.00166
72.85,0.17603,-0.00163
72.86,0.17687,-0.00163
72.87,0.17609,-0.00162
72.88,0.17591,-0.00163
72.89,0.17637,-0.00160
72.90,0.17602,-0.00161
72.91,0.17663,-0.00160
72.92,0.17731,-0.00160
72.93,0.17692,-0.00160
72.94,0.17677,-0.00157
72.95,0.17714,-0.00157
72.96,0.17730,-0.00156
72.97,0.17767,-0.00155
72.98,0.17724,-0.00153
72.99,0.17750,-0.00155
73.00,0.17785,-0.00154
73.01,0.17727,-0.00153
73.02,0.17714,-0.00152
73.03,0.17744,-0.00153
73.04,0.17752,-0.00152
73.05,0.17796,-0.00152
73.06,0.17740,-0.00151
73.07,0.17729,-0.00153
73.08,0.17710,-0.00153
73.09,0.17741,-0.00151
73.10,0.17825,-0.00152
73.11,0.17762,-0.00152
73.12,0.17738,-0.00151
73.13,0.17714,-0.00153
73.14,0.17844,-0.00152
73.15,0.17776,-0.00151
73.16,0.17741,-0.00151
73.17,0.17834,-0.00152
73.18,0.17735,-0.00153
73.19,0.17698,-0.00151
73.20,0.17822,-0.00152
73.21,0.17842,-0.00152
73.22,0.17651,-0.00152
73.23,0.17789,-0.00150
73.24,0.17817,-0.00151
73.25,0.17783,-0.00149
73.26,0.17807,-0.00152
73.27,0.17798,-0.00149
73.28,0.17870,-0.00150
73.29,0.17768,-0.00150
73.30,0.17848,-0.00147
73.31,0.17820,-0.00149
73.32,0.17813,-0.00149
73.33,0.17835,-0.00151
73.34,0.17890,-0.00148
73.35,0.17763,-0.00151
73.36,0.17844,-0.00151
73.37,0.17841,-0.00148
73.38,0.17824,-0.00148
73.39,0.17845,-0.00149
73.40,0.17826,-0.00148
73.41,0.17904,-0.00148
73.42,0.17905,-0.00147
73.43,0.17878,-0.00148
73.44,0.17823,-0.00148
73.45,0.17904,-0.00148
73.46,0.17870,-0.00149
73.47,0.17807,-0.00149
73.48,0.17905,-0.00149
73.49,0.17926,-0.00150
73.50,0.17889,-0.00149
73.51,0.17909,-0.00148
73.52,0.17921,-0.00148
73.53,0.17870,-0.00149
73.54,0.17871,-0.00150
