current_mA,voltage_V
72.01,0.9097
72.02,0.9923
72.03,1.1
72.04,1.1
72.05,1.0403
72.06,0.4634
72.07,1.0791
72.08,1.1
72.09,1.1
72.10,1.0985
72.11,0.929
72.12,1.1
72.13,1.1
72.14,0.8052
72.15,0.624
72.16,1.1
72.17,1.1
72.18,1.0501
72.19,0.4603
72.20,1.0527
72.21,1.1
72.22,1.1
72.23,0.6246
72.24,0.8048
72.25,1.1
72.26,1.1
72.27,0.8466
72.28,0.5968
72.29,1.1
72.30,1.1
72.31,0.9522
72.32,0.5176
72.33,1.1
72.34,1.1
72.35,0.974
72.36,0.5115
72.37,1.1
72.38,1.1
72.39,0.9808
72.40,0.4985
72.41,1.1
72.42,1.1
72.43,0.9912
72.44,0.4801
72.45,1.1
72.46,1.1
72.47,1.0049
72.48,0.4746
72.49,1.099
72.50,1.1
72.51,1.0253
72.52,0.4589
72.53,1.0954
72.54,1.1
72.55,1.0463
72.56,0.4534
72.57,1.0907
72.58,1.1
72.59,1.0496
72.60,0.4431
72.61,1.081
72.62,1.1
72.63,1.0771
72.64,0.5267
72.65,1.0942
72.66,1.1
72.67,1.0655
72.68,0.3444
72.69,0.9881
72.70,1.1
72.71,1.1
72.72,0.5069
72.73,0.9525
72.74,1.1
72.75,1.1
72.76,0.5335
72.77,0.9301
72.78,1.1
72.79,1.1
72.80,0.5844
72.81,0.874
72.82,1.1
72.83,1.1
72.84,0.6022
72.85,0.8474
72.86,1.1
72.87,1.1
72.88,0.5808
72.89,0.8724
72.90,1.1
72.91,1.1
72.92,0.5489
72.93,0.9141
72.94,1.1
72.95,1.1
72.96,0.4754
72.97,1.0261
72.98,1.1
72.99,1.0372
73.00,0.4652
73.01,1.1
73.02,1.1
73.03,0.8154
73.04,0.7235
73.05,1.1
73.06,1.1
73.07,0.4766
73.08,1.0242
73.09,1.1
73.10,0.9584
73.11,0.5579
73.12,1.1
73.13,1.1
73.14,0.6708
73.15,0.8285
73.16,1.1
73.17,1.0983
73.18,0.4632
73.19,1.0402
73.20,1.1
73.21,0.9971
73.22,0.5027
73.23,1.1
73.24,1.1
73.25,0.8073
73.26,0.7091
73.27,1.1
73.28,1.1
73.29,0.5497
73.30,0.9506
73.31,1.1
73.32,1.074
73.33,0.4455
73.34,1.0876
73.35,1.1
73.36,1.0161
73.37,0.9414
73.38,1.1
73.39,1.1
73.40,0.8704
73.41,0.8756
73.42,1.1
73.43,1.1
73.44,0.7583
73.45,1.1
73.46,1.1
73.47,1.0394
73.48,0.3794
73.49,1.1
73.50,1.1
73.51,0.929
73.52,0.9136
73.53,1.1
73.54,1.1
73.55,0.6019
73.56,0.7865
73.57,1.1
73.58,1.1
73.59,0.4928
73.60,0.9883
73.61,1.1
73.62,1.0925
73.63,0.4733
73.64,1.018
73.65,1.1
73.66,1.0935
73.67,0.4419
73.68,0.9552
73.69,1.1
73.70,1.1
73.71,0.4004
73.72,0.7566
73.73,1.1
73.74,1.1
73.75,0.7789
73.76,0.6669
73.77,1.1
73.78,1.1
73.79,0.9673
73.80,0.4955
73.81,1.1
73.82,1.1
73.83,1.0876
73.84,0.474
73.85,0.9859
73.86,1.1
73.87,1.1
73.88,0.702
73.89,0.7008
73.90,1.1
73.91,1.1
73.92,1.0398
73.93,0.458
73.94,1.0579
73.95,1.1
73.96,1.1
73.97,0.6967
73.98,0.6935
73.99,1.1
74.00,1.1
