current_mA,ch1_V,ch3_V
72.01,0.06744,-0.00125
72.02,0.06722,-0.00125
72.03,0.06732,-0.00123
72.04,0.06739,-0.00125
72.05,0.06727,-0.00125
72.06,0.06737,-0.00125
72.07,0.06717,-0.00123
72.08,0.06725,-0.00125
72.09,0.06725,-0.00127
72.10,0.03809,-0.00138
72.11,-0.01311,-0.00135
72.12,-0.01320,-0.00137
72.13,-0.01318,-0.00135
72.14,-0.01319,-0.00136
72.15,-0.01313,-0.00134
72.16,-0.01318,-0.00134
72.17,0.06556,-0.00128
72.18,0.06522,-0.00127
72.19,0.06528,-0.00127
72.20,0.06550,-0.00126
72.21,0.06564,-0.00126
72.22,0.06746,-0.00136
72.23,0.06716,-0.00137
72.24,0.06606,-0.00128
72.25,0.06565,-0.00129
72.26,0.06570,-0.00127
72.27,0.06545,-0.00128
72.28,0.05732,-0.00129
72.29,-0.01309,-0.00137
72.30,0.06531,-0.00125
72.31,0.06729,-0.00136
72.32,0.06741,-0.00138
72.33,0.06743,-0.00138
72.34,0.06739,-0.00136
72.35,0.06765,-0.00137
72.36,0.06779,-0.00136
72.37,0.06596,-0.00125
72.38,-0.01305,-0.00134
72.39,0.06518,-0.00137
72.40,0.06538,-0.00110
72.41,0.06626,-0.00114
72.42,-0.01302,-0.00134
72.43,-0.01303,-0.00133
72.44,-0.01292,-0.00134
72.45,0.05867,-0.00141
72.46,-0.01303,-0.00132
72.47,-0.00486,-0.00105
72.48,0.06547,-0.00094
72.49,0.06590,-0.00125
72.50,0.01392,-0.00130
72.51,0.06569,-0.00080
72.52,0.06444,-0.00049
72.53,0.06441,0.00184
72.54,0.06531,-0.00161
72.55,-0.01310,-0.00131
72.56,-0.01306,-0.00131
72.57,-0.01310,-0.00130
72.58,-0.01302,-0.00131
72.59,-0.01309,-0.00133
72.60,-0.01302,-0.00132
72.61,-0.01311,-0.00131
72.62,-0.01309,-0.00132
72.63,0.04639,0.03181
72.64,-0.01310,-0.00133
72.65,-0.01307,-0.00135
72.66,-0.01311,-0.00134
72.67,0.04861,-0.00904
72.68,-0.01303,-0.00131
72.69,0.05791,-0.00415
72.70,0.06080,-0.00290
72.71,0.00618,-0.00229
72.72,0.06446,-0.00202
72.73,0.06510,-0.00191
72.74,0.06559,-0.00170
72.75,-0.01306,-0.00132
72.76,-0.01309,-0.00132
72.77,-0.01311,-0.00149
72.78,0.02566,-0.00146
72.79,-0.01314,-0.00132
72.80,-0.01313,-0.00131
72.81,-0.01312,-0.00132
72.82,0.06739,-0.00155
72.83,0.06724,-0.00152
72.84,0.06746,-0.00150
72.85,0.06772,-0.00150
72.86,0.06742,-0.00149
72.87,0.06784,-0.00148
72.88,0.06760,-0.00147
72.89,0.06782,-0.00146
72.90,0.06794,-0.00144
72.91,0.06785,-0.00144
72.92,0.06787,-0.00145
72.93,0.06801,-0.00144
72.94,0.06757,-0.00144
72.95,0.06780,-0.00143
72.96,0.06780,-0.00142
72.97,0.06805,-0.00144
