current_mA,voltage_V
72.01,-0.00941
72.02,-0.00940
72.03,-0.00941
72.04,-0.00940
72.05,-0.00939
72.06,-0.00940
72.07,-0.00940
72.08,-0.00943
72.09,-0.00938
72.10,-0.00938
72.11,-0.00941
72.12,-0.00939
72.13,-0.00939
72.14,-0.00937
72.15,-0.00938
72.16,-0.00938
72.17,-0.00938
72.18,-0.00939
72.19,-0.00940
72.20,-0.00940
72.21,-0.00940
72.22,-0.00942
72.23,-0.00939
72.24,-0.00941
72.25,-0.00941
72.26,-0.00941
72.27,-0.00939
72.28,-0.00938
72.29,-0.00938
72.30,-0.00938
72.31,-0.00938
72.32,-0.00938
72.33,-0.00934
72.34,-0.00937
72.35,-0.00941
72.36,-0.00942
72.37,-0.00946
72.38,-0.00947
72.39,-0.00950
72.40,-0.00949
72.41,-0.00949
72.42,-0.00947
72.43,-0.00947
72.44,-0.00945
72.45,-0.00953
72.46,-0.00944
72.47,-0.00948
72.48,-0.00950
72.49,-0.00949
72.50,-0.00950
72.51,-0.00949
72.52,-0.00950
72.53,-0.00947
72.54,-0.00948
72.55,-0.00950
72.56,-0.00948
72.57,-0.00942
72.58,-0.00944
72.59,-0.00945
72.60,-0.00947
72.61,-0.00949
72.62,-0.00952
72.63,-0.00952
72.64,-0.00954
72.65,-0.00959
72.66,-0.00955
72.67,-0.00961
72.68,-0.00958
72.69,-0.00959
72.70,-0.00954
72.71,-0.00946
72.72,-0.00946
72.73,-0.00945
72.74,-0.00949
72.75,-0.00951
72.76,-0.00947
72.77,-0.00950
72.78,-0.00961
72.79,-0.00974
72.80,-0.00974
72.81,-0.00975
72.82,-0.00995
72.83,-0.00998
72.84,-0.01035
72.85,-0.01077
72.86,-0.01044
72.87,-0.00962
72.88,-0.00938
72.89,-0.00937
72.90,-0.00936
72.91,-0.00931
72.92,-0.00933
72.93,-0.00931
72.94,-0.00928
72.95,-0.00928
72.96,-0.00929
72.97,-0.00931
72.98,-0.00928
72.99,-0.00932
73.00,-0.00930
73.01,-0.00929
73.02,-0.00931
73.03,-0.00931
73.04,-0.00931
73.05,-0.00932
73.06,-0.00929
73.07,-0.00931
73.08,-0.00928
73.09,-0.00929
73.10,-0.00928
73.11,-0.00929
73.12,-0.00931
73.13,-0.00926
73.14,-0.00927
73.15,-0.00927
73.16,-0.00931
73.17,-0.00925
73.18,-0.00924
73.19,-0.00926
73.20,-0.00928
73.21,-0.00926
73.22,-0.00926
73.23,-0.00926
73.24,-0.00927
73.25,-0.00927
73.26,-0.00929
73.27,-0.00928
73.28,-0.00926
73.29,-0.00928
73.30,-0.00925
73.31,-0.00927
73.32,-0.00926
73.33,-0.00927
73.34,-0.00925
73.35,-0.00927
73.36,-0.00930
73.37,-0.00929
73.38,-0.00928
73.39,-0.00929
73.40,-0.00927
73.41,-0.00927
73.42,-0.00925
73.43,-0.00924
73.44,-0.00926
73.45,-0.00928
73.46,-0.00929
73.47,-0.00925
73.48,-0.00927
73.49,-0.00925
73.50,-0.00926
73.51,-0.00925
73.52,-0.00926
73.53,-0.00927
73.54,-0.00926
73.55,-0.00926
73.56,-0.00927
73.57,-0.00925
73.58,-0.00926
73.59,-0.00929
73.60,-0.00926
73.61,-0.00926
73.62,-0.00926
73.63,-0.00925
73.64,-0.00925
73.65,-0.00929
73.66,-0.00929
73.67,-0.00926
73.68,-0.00926
73.69,-0.00927
73.70,-0.00929
73.71,-0.00924
73.72,-0.00926
73.73,-0.00927
73.74,-0.00928
73.75,-0.00926
73.76,-0.00929
73.77,-0.00926
73.78,-0.00929
73.79,-0.00926
73.80,-0.00927
73.81,-0.00928
73.82,-0.00929
73.83,-0.00932
73.84,-0.00930
73.85,-0.00924
73.86,-0.00924
73.87,-0.00924
73.88,-0.00925
73.89,-0.00922
73.90,-0.00921
73.91,-0.00924
73.92,-0.00925
73.93,-0.00926
73.94,-0.00922
73.95,-0.00924
73.96,-0.00924
73.97,-0.00925
73.98,-0.00921
73.99,-0.00923
74.00,-0.00923
