current_mA,voltage_V
72.01,0.03484
72.02,0.03470
72.03,0.03471
72.04,0.03484
72.05,0.03493
72.06,0.03495
72.07,0.03495
72.08,0.03510
72.09,0.03499
72.10,0.03502
72.11,0.03509
72.12,0.03511
72.13,0.03507
72.14,0.03504
72.15,0.03505
72.16,0.03509
72.17,0.03511
72.18,0.03491
72.19,0.03486
72.20,0.03491
72.21,0.03510
72.22,0.03491
72.23,0.03501
72.24,0.03519
72.25,0.03524
72.26,0.03515
72.27,0.03515
72.28,0.03511
72.29,0.03512
72.30,0.03524
72.31,0.03525
72.32,0.03505
72.33,0.03506
72.34,0.03511
72.35,0.03497
72.36,0.03504
72.37,0.03506
72.38,0.03517
72.39,0.03508
72.40,0.03517
72.41,0.03491
72.42,0.03481
72.43,0.03504
72.44,0.03482
72.45,0.03480
72.46,0.03494
72.47,0.03491
72.48,0.03517
72.49,0.03508
72.50,0.03509
72.51,0.03504
72.52,0.03493
72.53,0.03489
72.54,0.03498
72.55,0.03489
72.56,0.03481
72.57,0.03493
72.58,0.03493
72.59,0.03511
72.60,0.03493
72.61,0.03491
72.62,0.03501
72.63,0.03497
72.64,0.03481
72.65,0.03500
72.66,0.03501
72.67,0.03507
72.68,0.03492
72.69,0.03477
72.70,0.03471
72.71,0.03491
72.72,0.03503
72.73,0.03491
72.74,0.03498
72.75,0.03468
72.76,0.03451
72.77,0.03483
72.78,0.03480
72.79,0.03499
72.80,0.03471
72.81,0.03433
72.82,0.03456
72.83,0.03471
72.84,0.03456
72.85,0.03415
72.86,0.03236
72.87,0.03271
72.88,0.03348
72.89,0.03434
72.90,0.03497
72.91,0.03554
72.92,0.03550
72.93,0.03557
72.94,0.03569
72.95,0.03579
72.96,0.03571
72.97,0.03579
72.98,0.03582
72.99,0.03584
73.00,0.03589
73.01,0.03589
73.02,0.03592
73.03,0.03556
73.04,0.03565
73.05,0.03574
73.06,0.03579
73.07,0.03595
73.08,0.03596
73.09,0.03582
73.10,0.03576
73.11,0.03595
73.12,0.03591
73.13,0.03567
73.14,0.03577
73.15,0.03604
73.16,0.03604
73.17,0.03577
73.18,0.03560
73.19,0.03585
73.20,0.03587
73.21,0.03583
73.22,0.03588
73.23,0.03600
73.24,0.03609
73.25,0.03601
73.26,0.03593
73.27,0.03594
73.28,0.03602
73.29,0.03605
73.30,0.03597
73.31,0.03594
73.32,0.03593
73.33,0.03584
73.34,0.03588
73.35,0.03585
73.36,0.03613
73.37,0.03618
73.38,0.03606
73.39,0.03618
73.40,0.03614
73.41,0.03614
73.42,0.03589
73.43,0.03583
73.44,0.03585
73.45,0.03589
73.46,0.03600
73.47,0.03621
73.48,0.03618
73.49,0.03613
73.50,0.03621
73.51,0.03621
73.52,0.03625
73.53,0.03634
73.54,0.03640
73.55,0.03638
73.56,0.03627
73.57,0.03609
73.58,0.03619
73.59,0.03624
73.60,0.03627
73.61,0.03630
73.62,0.03628
73.63,0.03621
73.64,0.03613
73.65,0.03634
73.66,0.03622
73.67,0.03634
73.68,0.03630
73.69,0.03617
73.70,0.03630
73.71,0.03644
73.72,0.03645
73.73,0.03638
73.74,0.03649
73.75,0.03640
73.76,0.03638
73.77,0.03637
73.78,0.03640
73.79,0.03647
73.80,0.03628
73.81,0.03625
73.82,0.03649
73.83,0.03630
73.84,0.03648
73.85,0.03619
73.86,0.03627
73.87,0.03635
73.88,0.03652
73.89,0.03629
73.90,0.03633
73.91,0.03642
73.92,0.03631
73.93,0.03649
73.94,0.03668
73.95,0.03659
73.96,0.03653
73.97,0.03654
73.98,0.03665
73.99,0.03651
74.00,0.03655
