current_mA,voltage_V
72.01,0.18274
72.02,0.18288
72.03,0.18292
72.04,0.18271
72.05,0.18195
72.06,0.18272
72.07,0.18320
72.08,0.18316
72.09,0.18274
72.10,0.18264
72.11,0.18303
72.12,0.18290
72.13,0.18344
72.14,0.18320
72.15,0.18314
72.16,0.18335
72.17,0.18343
72.18,0.18338
72.19,0.18257
72.20,0.18294
72.21,0.18317
72.22,0.18362
72.23,0.18354
72.24,0.18304
72.25,0.18231
72.26,0.18271
72.27,0.18219
72.28,0.18229
72.29,0.18248
72.30,0.18256
72.31,0.18371
72.32,0.18410
72.33,0.18296
72.34,0.18348
72.35,0.18300
72.36,0.18336
72.37,0.18345
72.38,0.18285
72.39,0.18311
72.40,0.18267
72.41,0.18313
72.42,0.18281
72.43,0.18286
72.44,0.18287
72.45,0.18268
72.46,0.18299
72.47,0.18365
72.48,0.18401
72.49,0.18373
72.50,0.18305
72.51,0.18260
72.52,0.18270
72.53,0.18288
72.54,0.18248
72.55,0.18273
72.56,0.18369
72.57,0.18369
72.58,0.18334
72.59,0.18301
72.60,0.18420
72.61,0.18405
72.62,0.18388
72.63,0.18391
72.64,0.18427
72.65,0.18408
72.66,0.18404
72.67,0.18379
72.68,0.18329
72.69,0.18305
72.70,0.18285
72.71,0.18262
72.72,0.18229
72.73,0.18265
72.74,0.18198
72.75,0.18236
72.76,0.18313
72.77,0.18312
72.78,0.18380
72.79,0.18255
72.80,0.18270
72.81,0.18270
72.82,0.18395
72.83,0.18511
72.84,0.18569
72.85,0.18110
72.86,0.17904
72.87,0.17953
72.88,0.18170
72.89,0.18294
72.90,0.18348
72.91,0.18421
72.92,0.18487
72.93,0.18489
72.94,0.18547
72.95,0.18577
72.96,0.18519
72.97,0.18516
72.98,0.18562
72.99,0.18526
73.00,0.18495
73.01,0.18498
73.02,0.18554
73.03,0.18631
73.04,0.18674
73.05,0.18563
73.06,0.18547
73.07,0.18501
73.08,0.18507
73.09,0.18673
73.10,0.18649
73.11,0.18655
73.12,0.18697
73.13,0.18608
73.14,0.18639
73.15,0.18522
73.16,0.18538
73.17,0.18571
73.18,0.18612
73.19,0.18552
73.20,0.18550
73.21,0.18674
73.22,0.18621
73.23,0.18616
73.24,0.18635
73.25,0.18663
73.26,0.18704
73.27,0.18607
73.28,0.18614
73.29,0.18589
73.30,0.18735
73.31,0.18740
73.32,0.18724
73.33,0.18706
73.34,0.18584
73.35,0.18726
73.36,0.18743
73.37,0.18638
73.38,0.18597
73.39,0.18724
73.40,0.18771
73.41,0.18660
73.42,0.18655
73.43,0.18586
73.44,0.18648
73.45,0.18639
73.46,0.18617
73.47,0.18650
73.48,0.18652
73.49,0.18639
73.50,0.18770
73.51,0.18670
73.52,0.18770
73.53,0.18774
73.54,0.18724
73.55,0.18764
73.56,0.18808
73.57,0.18803
73.58,0.18784
73.59,0.18835
73.60,0.18783
73.61,0.18794
73.62,0.18782
73.63,0.18783
73.64,0.18786
73.65,0.18715
73.66,0.18700
73.67,0.18665
73.68,0.18736
73.69,0.18737
73.70,0.18643
73.71,0.18779
73.72,0.18739
73.73,0.18699
73.74,0.18759
73.75,0.18871
73.76,0.18870
73.77,0.18841
73.78,0.18868
73.79,0.18861
73.80,0.18727
73.81,0.18821
73.82,0.18764
73.83,0.18844
73.84,0.18821
73.85,0.18920
73.86,0.18833
73.87,0.18777
73.88,0.18738
73.89,0.18754
73.90,0.18820
73.91,0.18767
73.92,0.18794
73.93,0.18745
73.94,0.18737
73.95,0.18824
73.96,0.18839
73.97,0.18947
73.98,0.18792
73.99,0.18891
74.00,0.18780
