current_mA,voltage_V
72.01,0.01751
72.02,0.01756
72.03,0.01754
72.04,0.01743
72.05,0.01751
72.06,0.01753
72.07,0.01749
72.08,0.01750
72.09,0.01751
72.10,0.01756
72.11,0.01763
72.12,0.01751
72.13,0.01763
72.14,0.01760
72.15,0.01766
72.16,0.01766
72.17,0.01771
72.18,0.01762
72.19,0.01762
72.20,0.01750
72.21,0.01760
72.22,0.01755
72.23,0.01765
72.24,0.01766
72.25,0.01768
72.26,0.01764
72.27,0.01770
72.28,0.01770
72.29,0.01763
72.30,0.01765
72.31,0.01773
72.32,0.01789
72.33,0.01791
72.34,0.01787
72.35,0.01787
72.36,0.01772
72.37,0.01780
72.38,0.01779
72.39,0.01768
72.40,0.01763
72.41,0.01758
72.42,0.01759
72.43,0.01765
72.44,0.01765
72.45,0.01770
72.46,0.01769
72.47,0.01760
72.48,0.01747
72.49,0.01754
72.50,0.01743
72.51,0.01756
72.52,0.01758
72.53,0.01755
72.54,0.01761
72.55,0.01752
72.56,0.01761
72.57,0.01765
72.58,0.01762
72.59,0.01769
72.60,0.01761
72.61,0.01764
72.62,0.01765
72.63,0.01740
72.64,0.01757
72.65,0.01758
72.66,0.01752
72.67,0.01741
72.68,0.01737
72.69,0.01738
72.70,0.01745
72.71,0.01751
72.72,0.01768
72.73,0.01769
72.74,0.01762
72.75,0.01732
72.76,0.01747
72.77,0.01765
72.78,0.01762
72.79,0.01754
72.80,0.01707
72.81,0.01725
72.82,0.01731
72.83,0.01734
72.84,0.01706
72.85,0.01570
72.86,0.01575
72.87,0.01619
72.88,0.01719
72.89,0.01768
72.90,0.01787
72.91,0.01794
72.92,0.01796
72.93,0.01798
72.94,0.01804
72.95,0.01811
72.96,0.01814
72.97,0.01808
72.98,0.01816
72.99,0.01811
73.00,0.01807
73.01,0.01806
73.02,0.01802
73.03,0.01800
73.04,0.01808
73.05,0.01797
73.06,0.01808
73.07,0.01811
73.08,0.01816
73.09,0.01826
73.10,0.01825
73.11,0.01827
73.12,0.01815
73.13,0.01811
73.14,0.01825
73.15,0.01836
73.16,0.01828
73.17,0.01824
73.18,0.01836
73.19,0.01814
73.20,0.01810
73.21,0.01823
73.22,0.01822
73.23,0.01804
73.24,0.01808
73.25,0.01800
73.26,0.01808
73.27,0.01814
73.28,0.01827
73.29,0.01831
73.30,0.01831
73.31,0.01832
73.32,0.01834
73.33,0.01835
73.34,0.01838
73.35,0.01823
73.36,0.01825
73.37,0.01827
73.38,0.01822
73.39,0.01838
73.40,0.01832
73.41,0.01839
73.42,0.01828
73.43,0.01831
73.44,0.01828
73.45,0.01828
73.46,0.01818
73.47,0.01820
73.48,0.01835
73.49,0.01830
73.50,0.01842
73.51,0.01848
73.52,0.01842
73.53,0.01842
73.54,0.01844
73.55,0.01848
73.56,0.01845
73.57,0.01839
73.58,0.01830
73.59,0.01827
73.60,0.01835
73.61,0.01842
73.62,0.01834
73.63,0.01831
73.64,0.01829
73.65,0.01835
73.66,0.01832
73.67,0.01832
73.68,0.01829
73.69,0.01843
73.70,0.01849
73.71,0.01857
73.72,0.01858
73.73,0.01861
73.74,0.01863
73.75,0.01857
73.76,0.01861
73.77,0.01865
73.78,0.01851
73.79,0.01849
73.80,0.01854
73.81,0.01845
73.82,0.01855
73.83,0.01851
73.84,0.01850
73.85,0.01841
73.86,0.01864
73.87,0.01862
73.88,0.01873
73.89,0.01858
73.90,0.01855
73.91,0.01867
73.92,0.01867
73.93,0.01869
73.94,0.01855
73.95,0.01855
73.96,0.01866
73.97,0.01871
73.98,0.01865
73.99,0.01857
74.00,0.01862
