current_mA,voltage_V
72.01,0.54644
72.02,0.54842
72.03,0.54560
72.04,0.54732
72.05,0.54424
72.06,0.54781
72.07,0.54670
72.08,0.54676
72.09,0.54751
72.10,0.54625
72.11,0.54275
72.12,0.54199
72.13,0.54480
72.14,0.54317
72.15,0.54833
72.16,0.54616
72.17,0.54917
72.18,0.54851
72.19,0.54841
72.20,0.54766
72.21,0.54690
72.22,0.54791
72.23,0.54817
72.24,0.54816
72.25,0.54832
72.26,0.54676
72.27,0.55118
72.28,0.55060
72.29,0.54990
72.30,0.55022
72.31,0.54900
72.32,0.54643
72.33,0.54540
72.34,0.54533
72.35,0.54363
72.36,0.54602
72.37,0.54475
72.38,0.54667
72.39,0.54574
72.40,0.54572
72.41,0.54463
72.42,0.54696
72.43,0.54458
72.44,0.54536
72.45,0.54448
72.46,0.54472
72.47,0.54253
72.48,0.54093
72.49,0.54344
72.50,0.54270
72.51,0.54493
72.52,0.54476
72.53,0.54430
72.54,0.54586
72.55,0.54601
72.56,0.54382
72.57,0.54639
72.58,0.54498
72.59,0.54186
72.60,0.53771
72.61,0.53377
72.62,0.53536
72.63,0.53545
72.64,0.53544
72.65,0.53564
72.66,0.54082
72.67,0.54049
72.68,0.54167
72.69,0.54198
72.70,0.54129
72.71,0.54210
72.72,0.54429
72.73,0.54755
72.74,0.54196
72.75,0.53108
72.76,0.53161
72.77,0.53388
72.78,0.53964
72.79,0.52813
72.80,0.52263
72.81,0.53062
72.82,0.53609
72.83,0.54439
72.84,0.54673
72.85,0.55012
72.86,0.55226
72.87,0.55412
72.88,0.55288
72.89,0.55192
72.90,0.55039
72.91,0.55179
72.92,0.55482
72.93,0.55507
72.94,0.55543
72.95,0.55478
72.96,0.55611
72.97,0.55648
72.98,0.55674
72.99,0.55672
73.00,0.55569
73.01,0.55375
73.02,0.55402
73.03,0.55802
73.04,0.55974
73.05,0.55757
73.06,0.55893
73.07,0.55991
73.08,0.55985
73.09,0.55674
73.10,0.55596
73.11,0.55748
73.12,0.55534
73.13,0.55418
73.14,0.55522
73.15,0.55361
73.16,0.55607
73.17,0.55888
73.18,0.55707
73.19,0.55944
73.20,0.56018
73.21,0.55585
73.22,0.55737
73.23,0.55880
73.24,0.55849
73.25,0.55507
73.26,0.55924
73.27,0.55740
73.28,0.55940
73.29,0.55891
73.30,0.55849
73.31,0.55664
73.32,0.55813
73.33,0.55801
73.34,0.55734
73.35,0.55679
73.36,0.55754
73.37,0.55748
73.38,0.55617
73.39,0.55792
73.40,0.55776
73.41,0.55685
73.42,0.55660
73.43,0.55843
73.44,0.55736
73.45,0.55815
73.46,0.55912
73.47,0.56205
73.48,0.56190
73.49,0.56075
73.50,0.55969
73.51,0.56083
73.52,0.56043
73.53,0.55872
73.54,0.55925
73.55,0.56041
73.56,0.56223
73.57,0.55806
73.58,0.55984
73.59,0.55729
73.60,0.55941
73.61,0.56304
73.62,0.56174
73.63,0.56233
73.64,0.56163
73.65,0.56361
73.66,0.56205
73.67,0.56117
73.68,0.55965
73.69,0.55943
73.70,0.56010
73.71,0.56283
73.72,0.55927
73.73,0.55874
73.74,0.56203
73.75,0.56123
73.76,0.56312
73.77,0.56446
73.78,0.56157
73.79,0.56170
73.80,0.56419
73.81,0.56396
73.82,0.56334
73.83,0.56275
73.84,0.56221
73.85,0.56498
73.86,0.56415
73.87,0.56388
73.88,0.56162
73.89,0.56168
73.90,0.56403
73.91,0.56309
73.92,0.56459
73.93,0.56177
73.94,0.56238
73.95,0.56378
73.96,0.56343
73.97,0.56282
73.98,0.56273
73.99,0.56249
74.00,0.56629
