current_mA,ch1_V,ch3_V
72.01,0.17573,-0.00132
72.02,0.17545,-0.00132
72.03,0.17490,-0.00129
72.04,0.17540,-0.00131
72.05,0.17540,-0.00130
72.06,0.17522,-0.00128
72.07,0.17548,-0.00127
72.08,0.17522,-0.00129
72.09,0.17582,-0.00128
72.10,0.17547,-0.00127
72.11,0.17571,-0.00129
72.12,0.17567,-0.00127
72.13,0.17554,-0.00129
72.14,0.17604,-0.00126
72.15,0.17533,-0.00129
72.16,0.17592,-0.00127
72.17,0.17614,-0.00128
72.18,0.17603,-0.00125
72.19,0.17516,-0.00125
72.20,0.17548,-0.00130
72.21,0.17523,-0.00126
72.22,0.17468,-0.00126
72.23,0.17525,-0.00126
72.24,0.17472,-0.00126
72.25,0.17483,-0.00124
72.26,0.17502,-0.00125
72.27,0.17506,-0.00124
72.28,0.17593,-0.00125
72.29,0.17576,-0.00125
72.30,0.17611,-0.00124
72.31,0.17580,-0.00123
72.32,0.17536,-0.00124
72.33,0.17550,-0.00121
72.34,0.17513,-0.00119
72.35,0.17517,-0.00120
72.36,0.17509,-0.00119
72.37,0.17540,-0.00118
72.38,0.17491,-0.00120
72.39,0.17505,-0.00120
72.40,0.17552,-0.00121
72.41,0.17560,-0.00120
72.42,0.17579,-0.00120
72.43,0.17560,-0.00105
72.44,0.17522,-0.00121
72.45,0.17529,-0.00092
72.46,0.17553,-0.00094
72.47,0.17521,-0.00112
72.48,0.17475,-0.00089
72.49,0.17488,-0.00124
72.50,0.17453,-0.00110
72.51,0.17466,-0.00037
72.52,0.17380,-0.00383
72.53,0.17435,-0.00264
72.54,0.17607,-0.00119
72.55,0.17617,-0.00081
72.56,0.17633,0.00083
72.57,0.17498,-0.00353
72.58,0.17395,-0.00161
72.59,0.17713,-0.00018
72.60,0.17794,0.00017
72.61,0.17805,0.00430
72.62,0.17306,0.02761
72.63,0.16562,-0.02774
72.64,0.15915,-0.02164
72.65,0.16102,-0.00749
72.66,0.16171,-0.00428
72.67,0.16935,-0.00280
72.68,0.17162,-0.00219
72.69,0.17323,-0.00205
72.70,0.17386,-0.00180
72.71,0.17471,-0.00175
72.72,0.17417,-0.00188
72.73,0.17657,-0.00165
