current_mA,ch1_V,ch3_V
72.01,0.06716,-0.00132
72.02,0.06730,-0.00133
72.03,0.06719,-0.00132
72.04,0.06684,-0.00131
72.05,0.06722,-0.00131
72.06,0.06732,-0.00132
72.07,0.06722,-0.00131
72.08,0.06723,-0.00132
72.09,0.06720,-0.00132
72.10,0.06728,-0.00132
72.11,0.06724,-0.00131
72.12,0.06732,-0.00132
72.13,0.06742,-0.00132
72.14,0.06734,-0.00132
72.15,0.06706,-0.00131
72.16,0.06682,-0.00130
72.17,0.06620,-0.00131
72.18,0.06600,-0.00130
72.19,0.06596,-0.00130
72.20,0.06647,-0.00130
72.21,0.06649,-0.00131
72.22,0.06659,-0.00130
72.23,0.06657,-0.00132
72.24,0.06627,-0.00131
72.25,0.06641,-0.00131
72.26,0.06635,-0.00130
72.27,0.06625,-0.00131
72.28,0.06618,-0.00133
72.29,0.06600,-0.00130
72.30,0.06617,-0.00131
72.31,0.06603,-0.00130
72.32,0.06627,-0.00128
72.33,0.06632,-0.00128
72.34,0.06630,-0.00126
72.35,0.06668,-0.00127
72.36,0.06657,-0.00127
72.37,0.06666,-0.00124
72.38,0.06635,-0.00126
72.39,0.06612,-0.00131
72.40,0.06598,-0.00137
72.41,0.06610,-0.00117
72.42,0.06647,-0.00111
72.43,0.06613,-0.00106
72.44,0.06574,-0.00141
72.45,0.06512,-0.00139
72.46,0.06509,-0.00116
72.47,0.06523,-0.00101
72.48,0.06580,-0.00109
72.49,0.06582,-0.00093
72.50,0.06582,-0.00094
72.51,0.06499,-0.00033
72.52,0.06423,0.00150
72.53,0.06439,-0.00144
72.54,0.06451,-0.00151
72.55,0.06488,-0.00085
72.56,0.06320,0.00028
72.57,0.06319,-0.00600
72.58,0.06119,-0.00001
72.59,0.06267,0.00020
72.60,0.06105,0.00185
72.61,0.05783,0.00631
72.62,0.05420,0.01902
72.63,0.05338,0.00598
72.64,0.05209,-0.02433
72.65,0.04931,-0.01163
72.66,0.05259,-0.00658
72.67,0.05792,-0.00383
72.68,0.06087,-0.00276
72.69,0.06307,-0.00231
72.70,0.06334,-0.00222
