current_mA,voltage_V
72.01,0.00007
72.02,0.00012
72.03,0.00008
72.04,0.00008
72.05,0.00005
72.06,0.00005
72.07,0.00007
72.08,0.00008
72.09,0.00010
72.10,0.00012
72.11,0.00011
72.12,0.00010
72.13,0.00015
72.14,0.00012
72.15,0.00012
72.16,0.00009
72.17,0.00014
72.18,0.00013
72.19,0.00013
72.20,0.00009
72.21,0.00010
72.22,0.00010
72.23,0.00014
72.24,0.00012
72.25,0.00006
72.26,0.00009
72.27,0.00015
72.28,0.00014
72.29,0.00009
72.30,0.00016
72.31,0.00012
72.32,0.00016
72.33,0.00012
72.34,0.00011
72.35,0.00005
72.36,0.00001
72.37,0.00001
72.38,-0.00005
72.39,-0.00005
72.40,-0.00006
72.41,-0.00010
72.42,-0.00001
72.43,0.00002
72.44,0.00000
72.45,0.00001
72.46,-0.00005
72.47,-0.00002
72.48,-0.00009
72.49,-0.00011
72.50,-0.00005
72.51,-0.00009
72.52,-0.00008
72.53,-0.00003
72.54,-0.00006
72.55,-0.00003
72.56,0.00004
72.57,0.00007
72.58,0.00005
72.59,0.00002
72.60,-0.00000
72.61,-0.00007
72.62,-0.00012
72.63,-0.00016
72.64,-0.00018
72.65,-0.00026
72.66,-0.00030
72.67,-0.00029
72.68,-0.00036
72.69,-0.00029
72.70,-0.00012
72.71,-0.00008
72.72,-0.00003
72.73,-0.00010
72.74,-0.00022
72.75,-0.00025
72.76,-0.00028
72.77,-0.00010
72.78,-0.00028
72.79,-0.00065
72.80,-0.00085
72.81,-0.00063
72.82,-0.00054
72.83,-0.00103
72.84,-0.00272
72.85,-0.00211
72.86,-0.00059
72.87,-0.00025
72.88,-0.00002
72.89,0.00018
72.90,0.00030
72.91,0.00036
72.92,0.00038
72.93,0.00035
72.94,0.00041
72.95,0.00041
72.96,0.00040
72.97,0.00038
72.98,0.00037
72.99,0.00039
73.00,0.00036
73.01,0.00038
73.02,0.00042
73.03,0.00036
73.04,0.00045
73.05,0.00036
73.06,0.00038
73.07,0.00040
73.08,0.00041
73.09,0.00040
73.10,0.00041
73.11,0.00041
73.12,0.00039
73.13,0.00041
73.14,0.00037
73.15,0.00040
73.16,0.00040
73.17,0.00044
73.18,0.00039
73.19,0.00049
73.20,0.00041
73.21,0.00038
73.22,0.00046
73.23,0.00046
73.24,0.00046
73.25,0.00042
73.26,0.00043
73.27,0.00043
73.28,0.00044
73.29,0.00043
73.30,0.00042
73.31,0.00043
73.32,0.00040
73.33,0.00047
73.34,0.00049
73.35,0.00047
73.36,0.00048
73.37,0.00043
73.38,0.00047
73.39,0.00046
73.40,0.00043
73.41,0.00046
73.42,0.00041
73.43,0.00047
73.44,0.00045
73.45,0.00042
73.46,0.00048
73.47,0.00048
73.48,0.00050
73.49,0.00050
73.50,0.00049
73.51,0.00048
73.52,0.00049
73.53,0.00050
73.54,0.00049
73.55,0.00054
73.56,0.00052
73.57,0.00051
73.58,0.00052
73.59,0.00055
73.60,0.00058
73.61,0.00057
73.62,0.00057
73.63,0.00052
73.64,0.00056
73.65,0.00047
73.66,0.00053
73.67,0.00053
73.68,0.00051
73.69,0.00049
73.70,0.00047
73.71,0.00059
73.72,0.00054
73.73,0.00048
73.74,0.00048
73.75,0.00048
73.76,0.00051
73.77,0.00054
73.78,0.00051
73.79,0.00054
73.80,0.00048
73.81,0.00060
73.82,0.00059
73.83,0.00057
73.84,0.00055
73.85,0.00058
73.86,0.00062
73.87,0.00059
73.88,0.00060
73.89,0.00062
73.90,0.00062
73.91,0.00060
73.92,0.00059
73.93,0.00060
73.94,0.00062
73.95,0.00060
73.96,0.00062
73.97,0.00058
73.98,0.00060
73.99,0.00061
74.00,0.00060
