current_mA,voltage_V
72.01,-0.01106
72.02,-0.01104
72.03,-0.01105
72.04,-0.01110
72.05,-0.01104
72.06,-0.01104
72.07,-0.01103
72.08,-0.01103
72.09,-0.01100
72.10,-0.01101
72.11,-0.01105
72.12,-0.01105
72.13,-0.01104
72.14,-0.01103
72.15,-0.01101
72.16,-0.01100
72.17,-0.01103
72.18,-0.01104
72.19,-0.01106
72.20,-0.01104
72.21,-0.01102
72.22,-0.01103
72.23,-0.01103
72.24,-0.01105
72.25,-0.01104
72.26,-0.01104
72.27,-0.01099
72.28,-0.01104
72.29,-0.01104
72.30,-0.01104
72.31,-0.01103
72.32,-0.01103
72.33,-0.01104
72.34,-0.01103
72.35,-0.01105
72.36,-0.01104
72.37,-0.01106
72.38,-0.01108
72.39,-0.01111
72.40,-0.01111
72.41,-0.01110
72.42,-0.01111
72.43,-0.01111
72.44,-0.01109
72.45,-0.01109
72.46,-0.01110
72.47,-0.01107
72.48,-0.01108
72.49,-0.01111
72.50,-0.01113
72.51,-0.01111
72.52,-0.01112
72.53,-0.01111
72.54,-0.01107
72.55,-0.01110
72.56,-0.01114
72.57,-0.01109
72.58,-0.01107
72.59,-0.01109
72.60,-0.01109
72.61,-0.01109
72.62,-0.01112
72.63,-0.01115
72.64,-0.01115
72.65,-0.01115
72.66,-0.01117
72.67,-0.01120
72.68,-0.01119
72.69,-0.01125
72.70,-0.01118
72.71,-0.01113
72.72,-0.01107
72.73,-0.01108
72.74,-0.01110
72.75,-0.01114
72.76,-0.01114
72.77,-0.01111
72.78,-0.01113
72.79,-0.01125
72.80,-0.01128
72.81,-0.01122
72.82,-0.01119
72.83,-0.01124
72.84,-0.01135
72.85,-0.01192
72.86,-0.01202
72.87,-0.01165
72.88,-0.01136
72.89,-0.01124
72.90,-0.01116
72.91,-0.01110
72.92,-0.01107
72.93,-0.01108
72.94,-0.01106
72.95,-0.01106
72.96,-0.01105
72.97,-0.01105
72.98,-0.01103
72.99,-0.01104
73.00,-0.01104
73.01,-0.01105
73.02,-0.01104
73.03,-0.01108
73.04,-0.01105
73.05,-0.01104
73.06,-0.01104
73.07,-0.01104
73.08,-0.01103
73.09,-0.01105
73.10,-0.01105
73.11,-0.01105
73.12,-0.01105
73.13,-0.01106
73.14,-0.01101
73.15,-0.01103
73.16,-0.01107
73.17,-0.01102
73.18,-0.01104
73.19,-0.01100
73.20,-0.01105
73.21,-0.01102
73.22,-0.01103
73.23,-0.01104
73.24,-0.01105
73.25,-0.01103
73.26,-0.01105
73.27,-0.01105
73.28,-0.01103
73.29,-0.01104
73.30,-0.01103
73.31,-0.01101
73.32,-0.01102
73.33,-0.01103
73.34,-0.01103
73.35,-0.01103
73.36,-0.01102
73.37,-0.01103
73.38,-0.01102
73.39,-0.01103
73.40,-0.01104
73.41,-0.01103
73.42,-0.01103
73.43,-0.01102
73.44,-0.01103
73.45,-0.01101
73.46,-0.01103
73.47,-0.01102
73.48,-0.01104
73.49,-0.01103
73.50,-0.01104
73.51,-0.01102
73.52,-0.01104
73.53,-0.01107
73.54,-0.01103
73.55,-0.01103
73.56,-0.01105
73.57,-0.01104
73.58,-0.01103
73.59,-0.01102
73.60,-0.01100
73.61,-0.01102
73.62,-0.01101
73.63,-0.01101
73.64,-0.01101
73.65,-0.01101
73.66,-0.01102
73.67,-0.01107
73.68,-0.01099
73.69,-0.01101
73.70,-0.01102
73.71,-0.01101
73.72,-0.01101
73.73,-0.01101
73.74,-0.01100
73.75,-0.01100
73.76,-0.01103
73.77,-0.01102
73.78,-0.01101
73.79,-0.01102
73.80,-0.01104
73.81,-0.01099
73.82,-0.01101
73.83,-0.01100
73.84,-0.01102
73.85,-0.01102
73.86,-0.01101
73.87,-0.01104
73.88,-0.01100
73.89,-0.01102
73.90,-0.01103
73.91,-0.01103
73.92,-0.01101
73.93,-0.01102
73.94,-0.01101
73.95,-0.01100
73.96,-0.01100
73.97,-0.01101
73.98,-0.01099
73.99,-0.01100
74.00,-0.01103
