current_mA,ch1_V,ch3_V
72.01,0.19491,-0.00133
72.02,0.19505,-0.00135
72.03,0.19487,-0.00133
72.04,0.19514,-0.00132
72.05,0.19544,-0.00133
72.06,0.19518,-0.00133
72.07,0.19539,-0.00134
72.08,0.19511,-0.00134
72.09,0.19485,-0.00134
72.10,0.19534,-0.00134
72.11,0.19564,-0.00133
72.12,0.19535,-0.00132
72.13,0.19580,-0.00132
72.14,0.19508,-0.00133
72.15,0.19565,-0.00132
72.16,0.19539,-0.00132
72.17,0.19478,-0.00130
72.18,0.19471,-0.00131
72.19,0.19486,-0.00131
72.20,0.19437,-0.00130
72.21,0.19511,-0.00130
72.22,0.19468,-0.00129
72.23,0.19507,-0.00129
72.24,0.19548,-0.00129
72.25,0.19569,-0.00130
72.26,0.19542,-0.00130
72.27,0.19497,-0.00129
72.28,0.19499,-0.00129
72.29,0.19499,-0.00129
72.30,0.19507,-0.00130
72.31,0.19466,-0.00129
72.32,0.19473,-0.00128
72.33,0.19498,-0.00126
72.34,0.19473,-0.00126
72.35,0.19502,-0.00126
72.36,0.19540,-0.00127
72.37,0.19549,-0.00124
72.38,0.19581,-0.00126
72.39,0.19546,-0.00125
72.40,0.19558,-0.00126
72.41,0.19518,-0.00119
72.42,0.19554,-0.00118
72.43,0.19500,-0.00126
72.44,0.19529,-0.00134
72.45,0.19476,-0.00144
72.46,0.19433,-0.00125
72.47,0.19375,-0.00105
72.48,0.19437,-0.00090
72.49,0.19490,-0.00108
72.50,0.19437,-0.00122
72.51,0.19427,-0.00108
72.52,0.19495,-0.00023
72.53,0.19409,-0.00410
72.54,0.19416,0.00041
72.55,0.19569,-0.00171
72.56,0.19635,-0.00090
72.57,0.19576,0.00107
72.58,0.19582,-0.00060
72.59,0.19561,-0.00197
72.60,0.19784,0.00082
72.61,0.19776,0.00286
72.62,0.19526,0.00745
72.63,0.19017,0.02426
72.64,0.18294,-0.02821
72.65,0.17605,-0.02554
72.66,0.17625,-0.01178
72.67,0.18306,-0.00470
72.68,0.18821,-0.00332
72.69,0.19070,-0.00276
72.70,0.19185,-0.00238
72.71,0.19341,-0.00202
72.72,0.19496,-0.00195
72.73,0.19515,-0.00185
72.74,0.19556,-0.00174
72.75,0.19632,-0.00172
72.76,0.19583,-0.00167
72.77,0.19706,-0.00166
72.78,0.19661,-0.00165
72.79,0.19617,-0.00161
72.80,0.19609,-0.00161
72.81,0.19676,-0.00159
72.82,0.19713,-0.00158
72.83,0.19640,-0.00159
72.84,0.19666,-0.00156
72.85,0.19681,-0.00156
72.86,0.19642,-0.00153
72.87,0.19716,-0.00151
72.88,0.19581,-0.00152
72.89,0.19610,-0.00152
72.90,0.19700,-0.00152
72.91,0.19720,-0.00151
72.92,0.19663,-0.00152
72.93,0.19733,-0.00152
72.94,0.19750,-0.00153
72.95,0.19727,-0.00153
72.96,0.19764,-0.00152
72.97,0.19787,-0.00152
72.98,0.19768,-0.00153
72.99,0.19787,-0.00152
73.00,0.19736,-0.00152
73.01,0.19729,-0.00152
73.02,0.19818,-0.00152
73.03,0.19772,-0.00151
73.04,0.19775,-0.00151
73.05,0.19750,-0.00150
73.06,0.19749,-0.00150
73.07,0.19751,-0.00152
73.08,0.19777,-0.00150
73.09,0.19845,-0.00148
73.10,0.19799,-0.00148
73.11,0.19825,-0.00147
73.12,0.19865,-0.00149
73.13,0.19812,-0.00148
73.14,0.19823,-0.00146
73.15,0.19850,-0.00146
73.16,0.19791,-0.00147
73.17,0.19775,-0.00147
73.18,0.19817,-0.00148
73.19,0.19796,-0.00147
73.20,0.19816,-0.00147
73.21,0.19832,-0.00146
73.22,0.19819,-0.00147
73.23,0.19805,-0.00146
73.24,0.19877,-0.00144
73.25,0.19824,-0.00145
73.26,0.19882,-0.00146
73.27,0.19838,-0.00145
73.28,0.19844,-0.00144
73.29,0.19859,-0.00144
73.30,0.19868,-0.00145
73.31,0.19873,-0.00144
73.32,0.19877,-0.00144
73.33,0.19845,-0.00142
73.34,0.19915,-0.00143
73.35,0.19889,-0.00144
73.36,0.19872,-0.00143
73.37,0.19880,-0.00142
73.38,0.19844,-0.00143
73.39,0.19917,-0.00142
73.40,0.19942,-0.00142
73.41,0.19933,-0.00143
73.42,0.19913,-0.00141
73.43,0.19849,-0.00144
73.44,0.19888,-0.00144
73.45,0.19855,-0.00142
73.46,0.19959,-0.00143
73.47,0.19921,-0.00142
73.48,0.19977,-0.00142
73.49,0.19852,-0.00143
73.50,0.19977,-0.00144
73.51,0.19955,-0.00141
73.52,0.19949,-0.00140
73.53,0.19968,-0.00141
73.54,0.19963,-0.00140
73.55,0.19941,-0.00140
73.56,0.19962,-0.00142
73.57,0.19976,-0.00143
73.58,0.19932,-0.00143
73.59,0.19933,-0.00144
73.60,0.19938,-0.00144
73.61,0.19993,-0.00144
73.62,0.19951,-0.00144
73.63,0.20016,-0.00142
73.64,0.19985,-0.00142
73.65,0.19975,-0.00142
73.66,0.19982,-0.00142
73.67,0.19971,-0.00144
73.68,0.19941,-0.00141
73.69,0.19988,-0.00141
73.70,0.19962,-0.00142
73.71,0.19939,-0.00141
73.72,0.19949,-0.00141
73.73,0.19934,-0.00141
73.74,0.19766,-0.00141
73.75,0.19960,-0.00142
73.76,0.19905,-0.00141
73.77,0.20054,-0.00143
73.78,0.19869,-0.00143
73.79,0.20002,-0.00143
73.80,0.19968,-0.00142
73.81,0.20040,-0.00143
73.82,0.19970,-0.00143
73.83,0.19972,-0.00142
73.84,0.19994,-0.00141
73.85,0.20041,-0.00143
73.86,0.19913,-0.00143
73.87,0.20023,-0.00141
73.88,0.19947,-0.00142
73.89,0.19989,-0.00142
73.90,0.20013,-0.00141
73.91,0.20112,-0.00142
73.92,0.20068,-0.00141
73.93,0.20057,-0.00141
73.94,0.20086,-0.00142
73.95,0.20089,-0.00143
73.96,0.20049,-0.00143
73.97,0.20114,-0.00142
73.98,0.20051,-0.00142
73.99,0.20041,-0.00144
74.00,0.20151,-0.00144
