current_mA,voltage_V
72.01,0.7873
72.02,0.7895
72.03,0.7917
72.04,0.7888
72.05,0.788
72.06,0.789
72.07,0.7917
72.08,0.7905
72.09,0.7892
72.10,0.7887
72.11,0.7892
72.12,0.7901
72.13,0.7901
72.14,0.7887
72.15,0.7915
72.16,0.7919
72.17,0.7925
72.18,0.7906
72.19,0.7917
72.20,0.7916
72.21,0.7909
72.22,0.7939
72.23,0.7926
72.24,0.7905
72.25,0.7901
72.26,0.7923
72.27,0.7917
72.28,0.7896
72.29,0.7923
72.30,0.7922
72.31,0.7906
72.32,0.7892
72.33,0.7902
72.34,0.789
72.35,0.7885
72.36,0.7893
72.37,0.7915
72.38,0.7918
72.39,0.7912
72.40,0.7891
72.41,0.7899
72.42,0.7902
72.43,0.7935
72.44,0.7928
72.45,0.7918
72.46,0.7892
72.47,0.785
72.48,0.7828
72.49,0.7811
72.50,0.7789
72.51,0.7805
72.52,0.7833
72.53,0.7832
72.54,0.7888
72.55,0.7892
72.56,0.7876
72.57,0.7873
72.58,0.7855
72.59,0.7808
72.60,0.7809
72.61,0.7755
72.62,0.7715
72.63,0.7721
72.64,0.7732
72.65,0.7728
72.66,0.7767
72.67,0.7775
72.68,0.778
72.69,0.7798
72.70,0.7789
72.71,0.7739
72.72,0.7715
72.73,0.7739
72.74,0.7789
72.75,0.7604
72.76,0.757
72.77,0.7524
72.78,0.7518
72.79,0.7485
72.80,0.7484
72.81,0.7413
72.82,0.7402
72.83,0.7376
72.84,0.7401
72.85,0.7396
72.86,0.7378
72.87,0.7377
72.88,0.7255
72.89,0.711
72.90,0.7086
72.91,0.7021
72.92,0.7408
72.93,0.7561
72.94,0.7522
72.95,0.7094
72.96,0.7234
72.97,0.7424
72.98,0.7684
72.99,0.7779
73.00,0.7944
73.01,0.8009
73.02,0.8094
73.03,0.8145
73.04,0.8156
73.05,0.8152
73.06,0.8162
73.07,0.819
73.08,0.8205
73.09,0.8195
73.10,0.8192
73.11,0.8195
73.12,0.82
73.13,0.8208
73.14,0.821
73.15,0.8204
73.16,0.8187
73.17,0.8203
73.18,0.8218
73.19,0.8187
73.20,0.8191
73.21,0.8192
73.22,0.8186
73.23,0.8187
73.24,0.8201
73.25,0.8183
73.26,0.8166
73.27,0.817
73.28,0.816
73.29,0.817
73.30,0.8155
73.31,0.8146
73.32,0.8158
73.33,0.8159
73.34,0.8197
73.35,0.8181
73.36,0.8169
73.37,0.8168
73.38,0.8157
73.39,0.8161
73.40,0.8164
73.41,0.8154
73.42,0.8156
73.43,0.8155
73.44,0.8151
73.45,0.8151
73.46,0.8163
73.47,0.8167
73.48,0.8195
73.49,0.8198
73.50,0.8174
73.51,0.8154
73.52,0.8143
73.53,0.8155
73.54,0.8167
73.55,0.8174
73.56,0.8192
73.57,0.8184
73.58,0.8194
73.59,0.8178
73.60,0.8176
73.61,0.8174
73.62,0.8172
73.63,0.8169
73.64,0.818
73.65,0.8186
73.66,0.8181
73.67,0.8169
73.68,0.8156
73.69,0.817
73.70,0.8182
73.71,0.8186
73.72,0.8172
73.73,0.8176
73.74,0.8173
73.75,0.817
73.76,0.8162
73.77,0.8158
73.78,0.816
73.79,0.8185
73.80,0.8154
73.81,0.8172
73.82,0.8199
73.83,0.821
73.84,0.8195
73.85,0.8178
73.86,0.8185
73.87,0.8195
73.88,0.8192
73.89,0.8181
73.90,0.8173
73.91,0.8184
73.92,0.8201
73.93,0.8222
73.94,0.8228
73.95,0.8222
73.96,0.822
73.97,0.8218
73.98,0.8208
73.99,0.8202
74.00,0.8219
