current_mA,voltage_V
72.01,0.51466
72.02,0.51395
72.03,0.51518
72.04,0.51480
72.05,0.51505
72.06,0.51429
72.07,0.51432
72.08,0.51509
72.09,0.51601
72.10,0.51666
72.11,0.51485
72.12,0.51491
72.13,0.51462
72.14,0.51408
72.15,0.51404
72.16,0.51413
72.17,0.51624
72.18,0.51708
72.19,0.51580
72.20,0.51506
72.21,0.51730
72.22,0.51682
72.23,0.51706
72.24,0.51706
72.25,0.51751
72.26,0.51734
72.27,0.51753
72.28,0.51832
72.29,0.51818
72.30,0.52039
72.31,0.51972
72.32,0.51795
72.33,0.51958
72.34,0.51937
72.35,0.51867
72.36,0.51767
72.37,0.51661
72.38,0.51443
72.39,0.51468
72.40,0.51583
72.41,0.51590
72.42,0.51627
72.43,0.51800
72.44,0.51904
72.45,0.51856
72.46,0.51847
72.47,0.51727
72.48,0.51525
72.49,0.51438
72.50,0.51419
72.51,0.51539
72.52,0.51387
72.53,0.51496
72.54,0.51635
72.55,0.51631
72.56,0.51640
72.57,0.51773
72.58,0.51824
72.59,0.51852
72.60,0.51643
72.61,0.51795
72.62,0.51691
72.63,0.51596
72.64,0.51426
72.65,0.51222
72.66,0.50804
72.67,0.50841
72.68,0.50789
72.69,0.50979
72.70,0.50899
72.71,0.50965
72.72,0.51157
72.73,0.51630
72.74,0.51773
72.75,0.51870
72.76,0.51457
72.77,0.52257
72.78,0.52689
72.79,0.53090
72.80,0.53306
72.81,0.52720
72.82,0.51280
72.83,0.50513
72.84,0.48909
72.85,0.48374
72.86,0.49399
72.87,0.50103
72.88,0.50873
72.89,0.51476
72.90,0.51870
72.91,0.52018
72.92,0.52161
72.93,0.52174
72.94,0.52323
72.95,0.52360
72.96,0.52346
72.97,0.52310
72.98,0.52410
72.99,0.52345
73.00,0.52351
73.01,0.52319
73.02,0.52586
73.03,0.52479
73.04,0.52542
73.05,0.52634
73.06,0.52664
73.07,0.52690
73.08,0.52600
73.09,0.52568
73.10,0.52652
73.11,0.52549
73.12,0.52462
73.13,0.52472
73.14,0.52435
73.15,0.52503
73.16,0.52586
73.17,0.52451
73.18,0.52619
73.19,0.52599
73.20,0.52715
73.21,0.52700
73.22,0.52608
73.23,0.52588
73.24,0.52548
73.25,0.52630
73.26,0.52701
73.27,0.52695
73.28,0.52746
73.29,0.52735
73.30,0.52780
73.31,0.52720
73.32,0.52642
73.33,0.52684
73.34,0.52728
73.35,0.52640
73.36,0.52781
73.37,0.52755
73.38,0.52815
73.39,0.52901
73.40,0.52835
73.41,0.52661
73.42,0.52691
73.43,0.52731
73.44,0.52842
73.45,0.52935
73.46,0.52948
73.47,0.52916
73.48,0.52800
73.49,0.52826
73.50,0.52777
73.51,0.52953
73.52,0.52835
73.53,0.52912
73.54,0.52885
73.55,0.52732
73.56,0.52890
73.57,0.52947
73.58,0.52901
73.59,0.52947
73.60,0.52957
73.61,0.52934
73.62,0.53105
73.63,0.53041
73.64,0.53057
73.65,0.52862
73.66,0.53077
73.67,0.53033
73.68,0.52993
73.69,0.53086
73.70,0.52923
73.71,0.53025
73.72,0.52978
73.73,0.52991
73.74,0.52996
73.75,0.53008
73.76,0.53182
73.77,0.53091
73.78,0.53071
73.79,0.52992
73.80,0.53131
73.81,0.53093
73.82,0.53105
73.83,0.52972
73.84,0.52971
73.85,0.52968
73.86,0.52942
73.87,0.53124
73.88,0.53196
73.89,0.53206
73.90,0.53185
73.91,0.53166
73.92,0.53134
73.93,0.53051
73.94,0.53234
73.95,0.53214
73.96,0.53267
73.97,0.53195
73.98,0.52912
73.99,0.52979
74.00,0.53216
